listener,listener_trial,mturk_worker,mturk_trial,level_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
27,106,347,18,1,horse galloping,horse-running,horse galloping,0.5,2,0,1,0,0.6
27,107,292,44,5,cat meow,cat-meowing,cat meow,1,2,0,0,0,0.6
27,107,420,25,5,cat meow,cat-meowing,cat meow,1,2,0,0,0,0.6
27,108,314,39,3,laughing,man-laughing,laughing,1,high-intensity,0,1,0,0.6
27,108,383,27,3,laughing,man-laughing,laughing,1,high-intensity,0,1,0,0.6
27,109,321,26,7,match lighting,machine-starting-or-fabric-ripping,match lighting,1,low-intensity,0,0,1,0.6
27,109,351,28,7,match lighting,machine-starting-or-fabric-ripping,match lighting,1,low-intensity,0,0,1,0.6
27,110,300,27,6,kettle whistling,teopot-boiling,kettle whistling,1,3,0,1,0,0.6
27,110,421,44,6,kettle whistling,teopot-boiling,kettle whistling,1,3,0,1,0,0.6
27,111,282,43,1,shouting,Man-yelling-furiously,shouting,1,high-intensity,1,0,1,0.6
27,111,397,27,1,shouting,Man-yelling-furiously,shouting,1,high-intensity,1,0,1,0.6
27,112,311,49,4,running on sand,running-on-gravel,running on sand,1,low-intensity,1,0,1,0.8
27,112,344,28,4,running on sand,running-on-gravel,running on sand,1,low-intensity,1,0,1,0.8
27,113,281,24,5,knocking on door,hammering-lightly,running up stairs,0.5,3,0,0,0,0.8
27,113,409,39,5,knocking on door,hammering-lightly,knocking on door,0.5,3,0,0,0,0.8
27,114,274,5,3,record scratching,scratching-a-record,record scratching,1,2,0,0,0,0.6
27,114,413,16,3,record scratching,scratching-a-record,record scratching,1,2,0,0,0,0.6
27,115,288,13,2,drawer closing,walking-down-stairs,rubbing hands,0,low-intensity,0,0,1,0.6
27,115,340,27,2,drawer closing,walking-down-stairs,noisemaker,0,low-intensity,0,0,1,0.6
27,116,324,39,2,crying,girl-crying,crying,1,high-intensity,0,1,1,0.6
27,116,395,11,2,crying,girl-crying,crying,1,high-intensity,0,1,1,0.6
27,117,331,18,2,keys jingling,chain-falling,keys jingling,1,low-intensity,1,0,0,0.6
27,117,416,4,2,keys jingling,chain-falling,keys jingling,1,low-intensity,1,0,0,0.6
27,118,289,46,6,geese honking,seagulls,geese honking,1,3,0,0,0,0.2
27,118,399,50,6,geese honking,seagulls,geese honking,1,3,0,0,0,0.2
27,119,293,15,4,lion growl,big-cat-(lion/tiger/etc)-growling,lion growl,1,high-intensity,1,0,1,0.4
27,119,394,1,4,lion growl,big-cat-(lion/tiger/etc)-growling,lion growl,1,high-intensity,1,0,1,0.4
27,120,264,9,5,chainsaw revving,lawn-mower-starting,car accelerating,0.5,high-intensity,1,0,1,0.4
27,120,391,48,5,chainsaw revving,lawn-mower-starting,chainsaw revving,0.5,high-intensity,1,0,1,0.4
27,121,307,42,4,crowd laughing,crowd-laughing,crowd laughing,1,high-intensity,0,0,1,0.6
27,121,380,28,4,crowd laughing,crowd-laughing,crowd laughing,1,high-intensity,0,0,1,0.6
27,122,330,35,7,spray can shaking,loud-clacking,spray can shaking,0.5,2,0,0,0,0.8
27,122,412,20,7,spray can shaking,loud-clacking,dishes clanking,0.5,2,0,0,0,0.8
27,123,263,24,6,car windows,some-large-power-engine/tool,car windows,0.5,2,0,0,0,0.8
27,123,349,35,6,car windows,some-large-power-engine/tool,ice machine,0.5,2,0,0,0,0.8
27,124,321,40,2,walking on gravel,walking-on-a-dirt-path,walking on gravel,1,2,0,1,0,0.6
27,124,386,7,2,walking on gravel,walking-on-a-dirt-path,walking on gravel,1,2,0,1,0,0.6
27,125,279,23,3,slot machine,sewing-machine,slot machine,0.5,high-intensity,1,0,1,0.4
27,125,353,20,3,slot machine,sewing-machine,velcro,0.5,high-intensity,1,0,1,0.4
27,126,318,38,5,turning a lock,nail-file,record scratching,0,low-intensity,0,0,1,0.8
27,126,372,6,5,turning a lock,nail-file,paper cutter,0,low-intensity,0,0,1,0.8
27,127,275,7,7,whistle,blowing-whistle,whistle,1,high-intensity,1,0,1,0.6
27,127,400,2,7,whistle,blowing-whistle,whistle,1,high-intensity,1,0,1,0.6
27,128,285,44,7,bicycle,large-machinery-being-operated,blender,0,low-intensity,0,0,0,0.8
27,128,401,22,7,bicycle,large-machinery-being-operated,jackhammer,0,low-intensity,0,0,0,0.8
27,129,294,39,7,film reel,more-large-machinery,film reel,0.5,3,0,0,0,0.8
27,129,391,17,7,film reel,more-large-machinery,helicopter,0.5,3,0,0,0,0.8
27,130,314,37,3,knives sharpening,scarping-the-bottom-of-a-plate/bowl,knives sharpening,1,2,0,0,0,0.6
27,130,348,47,3,knives sharpening,scarping-the-bottom-of-a-plate/bowl,knives sharpening,1,2,0,0,0,0.6
27,131,285,1,5,windows startup sound,computer-strating,windows startup sound,1,2,0,0,0,0.4
27,131,345,10,5,windows startup sound,computer-strating,windows startup sound,1,2,0,0,0,0.4
27,132,327,24,7,finger tapping,no-idea,skate boarding,0,low-intensity,0,1,0,0.2
27,132,345,22,7,finger tapping,no-idea,turning a lock,0,low-intensity,0,1,0,0.2
27,133,329,28,4,busy signal,alarming-beeping-sound--potentially-on-a-submarine/boat-radar,car alarm,0,2,0,0,0,0.8
27,133,401,12,4,busy signal,alarming-beeping-sound--potentially-on-a-submarine/boat-radar,truck beeping,0,2,0,0,0,0.8
27,134,269,27,2,hand saw,sawing-wood,hand saw,1,high-intensity,1,0,1,0.6
27,134,393,13,2,hand saw,sawing-wood,hand saw,1,high-intensity,1,0,1,0.6
27,135,261,44,7,shower,loud-power-tools-being-used,bass drum hits,0,3,0,1,0,0.8
27,135,350,32,7,shower,loud-power-tools-being-used,chiseling,0,3,0,1,0,0.8
27,136,329,24,5,train warning bell,bell-on-a-ship,train warning bell,0.5,high-intensity,1,0,0,0.4
27,136,369,10,5,train warning bell,bell-on-a-ship,geese honking,0.5,high-intensity,1,0,0,0.4
27,137,263,2,1,fireworks,someone-moving-on-a-leather-couch,scratching,0,high-intensity,1,0,1,0.2
27,137,382,44,1,fireworks,someone-moving-on-a-leather-couch,dog whining,0,high-intensity,1,0,1,0.2
27,138,257,17,1,italian,someone-speaking-portuguese,italian,1,2,0,0,0,0.6
27,138,368,17,1,italian,someone-speaking-portuguese,italian,1,2,0,0,0,0.6
27,139,259,39,5,tap dancing,tap-dancing,tap dancing,1,high-intensity,1,0,1,0.6
27,139,391,37,5,tap dancing,tap-dancing,tap dancing,1,high-intensity,1,0,1,0.6
27,140,254,50,4,skate boarding,unidentifiable-engine,car alarm,0,2,0,0,0,0.6
27,140,353,27,4,skate boarding,unidentifiable-engine,train whistle,0,2,0,0,0,0.6
27,141,296,14,7,locker closing,opening-large-metalic-container/-garbage-can,locker closing,1,3,0,0,0,0.8
27,141,353,8,7,locker closing,opening-large-metalic-container/-garbage-can,locker closing,1,3,0,0,0,0.8
27,142,263,4,5,cow mooing,cow-mooing,cow mooing,1,3,0,1,0,0.6
27,142,384,47,5,cow mooing,cow-mooing,cow mooing,1,3,0,1,0,0.6
27,143,255,15,2,Indian,woman-speaking-russian?,Indian,1,2,0,0,0,0.6
27,143,373,15,2,Indian,woman-speaking-russian?,Indian,1,2,0,0,0,0.6
27,144,267,40,2,scream,woman-shrieking,scream,1,high-intensity,0,0,1,0.6
27,144,383,23,2,scream,woman-shrieking,scream,1,high-intensity,0,0,1,0.6
27,145,305,27,2,peeling,someone-scraping-on-spackle-or-some-other-substance,peeling,0.5,low-intensity,0,0,1,0.6
27,145,374,2,2,peeling,someone-scraping-on-spackle-or-some-other-substance,rollerblading,0.5,low-intensity,0,0,1,0.6
27,146,319,4,2,screwing in a nail,sawing-thin-wood,walking on gravel,0,2,0,0,0,0.8
27,146,410,33,2,screwing in a nail,sawing-thin-wood,tree falling,0,2,0,0,0,0.8
27,147,260,48,3,seal,sea-lion,seal,1,3,0,0,0,0.6
27,147,369,19,3,seal,sea-lion,seal,1,3,0,0,0,0.6
27,148,302,1,5,waves,waves-in-the-ocean,waves,1,3,0,0,0,0.8
27,148,411,50,5,waves,waves-in-the-ocean,waves,1,3,0,0,0,0.8
27,149,319,15,1,organ,organ-playing,organ,1,high-intensity,1,0,0,0.6
27,149,388,13,1,organ,organ-playing,organ,1,high-intensity,1,0,0,0.6
27,150,294,10,2,plane taking off,fighter-jet-shooting-through-the-sky,plane taking off,1,high-intensity,0,0,0,0.4
27,150,373,2,2,plane taking off,fighter-jet-shooting-through-the-sky,plane taking off,1,high-intensity,0,0,0,0.4
27,151,306,8,2,camera taking a picture,quick-consecutive-camera-shots,camera taking a picture,1,2,0,0,0,0.6
27,151,376,49,2,camera taking a picture,quick-consecutive-camera-shots,camera taking a picture,1,2,0,0,0,0.6
27,152,312,7,5,dog drinking,dog-lapping-up-water,dog drinking,1,2,0,0,0,0.6
27,152,366,38,5,dog drinking,dog-lapping-up-water,dog drinking,1,2,0,0,0,0.6
27,153,268,29,3,darth vader,someone-taking-a-breathe-via-scuba-dive-gear,darth vader,1,2,0,0,0,0.6
27,153,359,10,3,darth vader,someone-taking-a-breathe-via-scuba-dive-gear,darth vader,1,2,0,0,0,0.6
27,154,260,30,2,morse code,ringing-up-at-a-cash-register,drawer opening,0,3,0,0,0,0.6
27,154,389,39,2,morse code,ringing-up-at-a-cash-register,dial tone,0,3,0,0,0,0.6
27,155,280,21,2,mac startup sound,Windows-computer-turning-on,mac startup sound,0.5,low-intensity,1,0,1,0.4
27,155,369,9,2,mac startup sound,Windows-computer-turning-on,whistling,0.5,low-intensity,1,0,1,0.4
27,156,335,30,4,tractor,train-moving-along-tracks,tractor,0.5,high-intensity,1,0,0,0.8
27,156,405,20,4,tractor,train-moving-along-tracks,train warning bell,0.5,high-intensity,1,0,0,0.8
27,157,281,13,6,coughing,older-person-coughing,coughing,1,3,0,1,0,0.6
27,157,397,30,6,coughing,older-person-coughing,coughing,1,3,0,1,0,0.6
27,158,301,49,1,paper cutter,no-idea,paper tearing,0,low-intensity,0,0,1,0.4
27,158,363,32,1,paper cutter,no-idea,drink fizzing,0,low-intensity,0,0,1,0.4
27,159,279,22,6,thunder,thunderstorm,thunder,1,high-intensity,1,0,1,0.4
27,159,386,11,6,thunder,thunderstorm,thunder,1,high-intensity,1,0,1,0.4
27,160,287,14,4,coloring,erasing-something-vigorously-,coloring,0.5,low-intensity,0,0,1,0.8
27,160,359,44,4,coloring,erasing-something-vigorously-,sails flapping,0.5,low-intensity,0,0,1,0.8
27,161,268,19,7,sails flapping,horse-drawn-carriage-moving-quickly,air hockey,0,3,0,0,0,0.6
27,161,391,43,7,sails flapping,horse-drawn-carriage-moving-quickly,horse neighing,0,3,0,0,0,0.6
27,162,319,29,6,lawn mower,lawn-mower,lawn mower,1,high-intensity,1,0,1,0.6
27,162,392,47,6,lawn mower,lawn-mower,lawn mower,1,high-intensity,1,0,1,0.6
27,163,278,23,5,turkey gobble,hens-cooing,turkey gobble,1,3,0,1,0,0.6
27,163,363,17,5,turkey gobble,hens-cooing,turkey gobble,1,3,0,1,0,0.6
27,164,292,38,1,drink fizzing,something-rolling-slowly,can opening,0,low-intensity,1,0,1,0.8
27,164,369,16,1,drink fizzing,something-rolling-slowly,elevator door,0,low-intensity,1,0,1,0.8
27,165,267,42,4,pig snorting,pig-snorting,pig snorting,1,3,0,1,0,0.6
27,165,342,21,4,pig snorting,pig-snorting,pig snorting,1,3,0,1,0,0.6
27,166,286,35,3,drum solo,drum-beat,drum solo,1,high-intensity,1,0,1,0.6
27,166,360,28,3,drum solo,drum-beat,drum solo,1,high-intensity,1,0,1,0.6
27,167,271,26,7,phone vibrating,loud-vibrating-sound,phone vibrating,1,low-intensity,1,0,1,0.6
27,167,384,9,7,phone vibrating,loud-vibrating-sound,phone vibrating,1,low-intensity,1,0,1,0.6
27,168,307,11,4,owl hooting,owl,owl hooting,1,low-intensity,1,1,0,0.6
27,168,351,29,4,owl hooting,owl,owl hooting,1,low-intensity,1,1,0,0.6
27,169,302,29,5,shoveling,shiveling-snow,shoveling,1,2,0,1,0,0.6
27,169,403,4,5,shoveling,shiveling-snow,shoveling,1,2,0,1,0,0.6
27,170,331,28,6,marching,lloud-stomping/marching,marching,1,3,0,1,0,0.6
27,170,343,30,6,marching,lloud-stomping/marching,marching,1,3,0,1,0,0.6
27,171,269,42,3,school hallway,light-background-chatter,school hallway,1,high-intensity,1,0,1,0.6
27,171,383,9,3,school hallway,light-background-chatter,school hallway,1,high-intensity,1,0,1,0.6
27,172,256,39,3,tooth brushing,someone-brushing-their-teeth,tooth brushing,1,low-intensity,1,0,1,0.6
27,172,403,40,3,tooth brushing,someone-brushing-their-teeth,tooth brushing,1,low-intensity,1,0,1,0.6
27,173,286,20,5,coffee machine,unkown-machine,motorcycle revving,0,low-intensity,0,1,1,0.4
27,173,407,48,5,coffee machine,unkown-machine,race car,0,low-intensity,0,1,1,0.4
27,174,280,17,1,cat purring,cat-purring,cat purring,1,low-intensity,1,0,0,0.6
27,174,408,13,1,cat purring,cat-purring,cat purring,1,low-intensity,1,0,0,0.6
27,175,316,21,1,air hockey,typing-lightly,printing,0,3,0,0,0,0.4
27,175,354,21,1,air hockey,typing-lightly,film reel,0,3,0,0,0,0.4
27,176,296,41,4,radar beeps,radar-searching,radar beeps,1,2,0,0,0,0.6
27,176,385,12,4,radar beeps,radar-searching,radar beeps,1,2,0,0,0,0.6
27,177,329,39,6,alarm clock,panic-alarm,alarm clock,0.5,high-intensity,0,0,1,0.8
27,177,416,21,6,alarm clock,panic-alarm,car alarm,0.5,high-intensity,0,0,1,0.8
27,178,302,35,6,clipping hair,cutting-something-,clipping hair,1,low-intensity,1,0,0,0.6
27,178,388,28,6,clipping hair,cutting-something-,clipping hair,1,low-intensity,1,0,0,0.6
27,179,286,1,6,volcanic eruption,bomb-/-explosion-/-volcanic-eruption,volcanic eruption,1,high-intensity,1,0,0,0.6
27,179,370,4,6,volcanic eruption,bomb-/-explosion-/-volcanic-eruption,volcanic eruption,1,high-intensity,1,0,0,0.6
27,180,262,13,3,fan,fan-blowing,fan,1,2,0,0,0,0.6
27,180,417,30,3,fan,fan-blowing,fan,1,2,0,0,0,0.6
27,181,301,48,5,toy squeaks,squeaky-toy,toy squeaks,0.5,3,0,0,0,0.6
27,181,368,7,5,toy squeaks,squeaky-toy,,0.5,3,0,0,0,0.6
27,182,312,3,7,walking with heels,woman-walking-in-heels,walking with heels,1,2,0,0,0,0.8
27,182,348,48,7,walking with heels,woman-walking-in-heels,walking with heels,1,2,0,0,0,0.8
27,183,265,50,6,chinese,woman-speaking-asian-language,chinese,1,3,0,0,0,0.6
27,183,405,46,6,chinese,woman-speaking-asian-language,chinese,1,3,0,0,0,0.6
27,184,283,32,6,spray can spraying,loud-blowing-sound,spray can spraying,1,low-intensity,0,0,1,0.8
27,184,391,47,6,spray can spraying,loud-blowing-sound,spray can spraying,1,low-intensity,0,0,1,0.8
27,185,320,45,7,drawer opening,something-loudly-moving-back-into-place,drawer opening,1,low-intensity,0,0,1,0.8
27,185,394,50,7,drawer opening,something-loudly-moving-back-into-place,drawer opening,1,low-intensity,0,0,1,0.8
27,186,288,15,4,dentist drill,dentists-instrument,dentist drill,1,high-intensity,1,1,1,0.6
27,186,382,20,4,dentist drill,dentists-instrument,dentist drill,1,high-intensity,1,1,1,0.6
27,187,298,37,6,rollerblading,loud-walking,rollerblading,0.5,3,0,0,0,0.4
27,187,368,25,6,rollerblading,loud-walking,running on gravel,0.5,3,0,0,0,0.4
27,188,302,20,5,walking on leaves,walking-in-snow,walking on leaves,1,2,0,1,0,0.6
27,188,353,30,5,walking on leaves,walking-in-snow,walking on leaves,1,2,0,1,0,0.6
27,189,320,12,3,reception desk bell,bike-bell,reception desk bell,1,3,0,1,0,0.4
27,189,366,2,3,reception desk bell,bike-bell,reception desk bell,1,3,0,1,0,0.4
27,190,332,8,4,inflating a balloon,nose-blowing,inflating a balloon,0.5,low-intensity,0,0,1,0.4
27,190,372,30,4,inflating a balloon,nose-blowing,boat horn,0.5,low-intensity,0,0,1,0.4
27,191,327,19,1,race car,race-car-flying-past,car accelerating,0.5,high-intensity,1,0,1,0.4
27,191,358,21,1,race car,race-car-flying-past,race car,0.5,high-intensity,1,0,1,0.4
27,192,335,17,1,bagpipes,bagpipes,bagpipes,0.5,high-intensity,0,0,1,0.6
27,192,413,18,1,bagpipes,bagpipes,vacuum,0.5,high-intensity,0,0,1,0.6
27,193,316,26,4,monkey screaming,bird-screeching,monkey screaming,0.5,high-intensity,1,0,1,0.4
27,193,392,49,4,monkey screaming,bird-screeching,crow,0.5,high-intensity,1,0,1,0.4
27,194,283,4,1,harp,harp,harp,1,2,0,0,0,0.6
27,194,384,33,1,harp,harp,harp,1,2,0,0,0,0.6
27,195,287,39,3,grunting and groaning,man-grunting,grunting and groaning,1,2,0,1,0,0.6
27,195,387,20,3,grunting and groaning,man-grunting,grunting and groaning,1,2,0,1,0,0.6
27,196,276,30,3,cicadas,cicadas-(sp?)-chirping,cicadas,0.5,3,0,0,0,0.6
27,196,410,17,3,cicadas,cicadas-(sp?)-chirping,duck quack,0.5,3,0,0,0,0.6
27,197,257,31,3,water splashing,someone-diving-into-water,water splashing,1,3,0,1,0,0.6
27,197,344,37,3,water splashing,someone-diving-into-water,water splashing,1,3,0,1,0,0.6
27,198,295,46,6,newspaper page turning,crumbling-up-a-peice-of-paper,newspaper page turning,1,low-intensity,1,0,1,0.6
27,198,368,8,6,newspaper page turning,crumbling-up-a-peice-of-paper,newspaper page turning,1,low-intensity,1,0,1,0.6
27,199,254,6,2,writing on paper,writing-with-a-pencil,writing on paper,1,low-intensity,1,0,1,0.6
27,199,377,41,2,writing on paper,writing-with-a-pencil,writing on paper,1,low-intensity,1,0,1,0.6
27,200,325,2,2,dog barking,dog-yapping,dog barking,1,high-intensity,0,1,1,0.4
27,200,367,23,2,dog barking,dog-yapping,dog barking,1,high-intensity,0,1,1,0.4
27,201,298,6,2,running on a hard surface,running-on-pavement,running on a hard surface,1,2,0,0,0,0.8
27,201,358,1,2,running on a hard surface,running-on-pavement,running on a hard surface,1,2,0,0,0,0.8
27,202,310,31,4,scrubbing dishes,scratching-something-out,scrubbing dishes,0.5,2,0,0,0,0.4
27,202,393,21,4,scrubbing dishes,scratching-something-out,hand saw,0.5,2,0,0,0,0.4
27,203,331,35,3,sports arena buzzer,sound-of-a-machine-starting-in-a-facility,mac startup sound,0.5,high-intensity,1,0,0,0.4
27,203,349,39,3,sports arena buzzer,sound-of-a-machine-starting-in-a-facility,sports arena buzzer,0.5,high-intensity,1,0,0,0.4
27,204,309,23,3,drinking,liquid-coming-out-of-a-bottle?,drinking,1,low-intensity,1,0,0,0.8
27,204,401,23,3,drinking,liquid-coming-out-of-a-bottle?,drinking,1,low-intensity,1,0,0,0.8
27,205,279,41,7,baby babbling,excited-little-girl-,baby babbling,1,3,0,0,0,0.6
27,205,421,4,7,baby babbling,excited-little-girl-,baby babbling,1,3,0,0,0,0.6
27,206,336,22,4,jackhammer,sledge-hammer,jackhammer,1,high-intensity,1,0,1,0.4
27,206,421,5,4,jackhammer,sledge-hammer,jackhammer,1,high-intensity,1,0,1,0.4
27,207,274,1,4,ice machine,unkown-machine,lawn mower,0.5,2,0,0,0,0.6
27,207,403,39,4,ice machine,unkown-machine,ice machine,0.5,2,0,0,0,0.6
27,208,311,36,6,tuba,trumbone,tuba,1,3,0,0,0,0.4
27,208,394,21,6,tuba,trumbone,tuba,1,3,0,0,0,0.4
27,209,269,25,5,humming,man-humming,humming,1,low-intensity,1,0,1,0.6
27,209,404,45,5,humming,man-humming,humming,1,low-intensity,1,0,1,0.6
27,210,330,4,5,man speaking,man-speaking-english--talking-about-weather,man speaking,1,2,0,0,0,0.4
27,210,379,3,5,man speaking,man-speaking-english--talking-about-weather,man speaking,1,2,0,0,0,0.4
27,211,301,40,5,door creaking,door-creaking-open,door creaking,1,2,0,0,0,0.6
27,211,411,17,5,door creaking,door-creaking-open,door creaking,1,2,0,0,0,0.6
27,212,322,7,3,traffic noises,light-sounds-of-traffic,traffic noises,1,high-intensity,1,0,1,0.8
27,212,383,36,3,traffic noises,light-sounds-of-traffic,traffic noises,1,high-intensity,1,0,1,0.8
27,213,330,12,2,drum roll,drumroll,drum roll,1,high-intensity,1,0,1,0.6
27,213,379,36,2,drum roll,drumroll,drum roll,1,high-intensity,1,0,1,0.6
27,214,312,15,2,velcro,teraing-some-fabric,velcro,1,low-intensity,1,0,1,0.4
27,214,406,32,2,velcro,teraing-some-fabric,velcro,1,low-intensity,1,0,1,0.4
27,215,265,34,6,rocking chair,creaking-floorboards-,rocking chair,0.5,3,0,1,0,0.6
27,215,354,31,6,rocking chair,creaking-floorboards-,walking on leaves,0.5,3,0,1,0,0.6
27,216,263,3,2,motorcycle revving,car-engine-starting,motorcycle revving,0.5,high-intensity,1,0,1,0.6
27,216,377,35,2,motorcycle revving,car-engine-starting,race car,0.5,high-intensity,1,0,1,0.6
27,217,301,32,1,soda pouring into a cup,glass-of-water/liquid-being-filled-to-the-top,soda pouring into a cup,1,low-intensity,1,0,1,0.6
27,217,383,34,1,soda pouring into a cup,glass-of-water/liquid-being-filled-to-the-top,soda pouring into a cup,1,low-intensity,1,0,1,0.6
27,218,336,20,7,car deccelerating,cop-car-pulling-up-to-a-stop,car deccelerating,0.5,low-intensity,1,0,1,0.6
27,218,375,42,7,car deccelerating,cop-car-pulling-up-to-a-stop,car skidding,0.5,low-intensity,1,0,1,0.6
27,219,262,4,1,harmonica,harmonica,harmonica,1,3,0,0,0,0.6
27,219,378,41,1,harmonica,harmonica,harmonica,1,3,0,0,0,0.6
27,220,299,13,7,applause,clapping-audience,applause,1,high-intensity,0,0,0,0.4
27,220,396,10,7,applause,clapping-audience,applause,1,high-intensity,0,0,0,0.4
27,221,303,40,4,wolves howlling,howling-wolves,wolves howlling,1,2,0,0,0,0.6
27,221,383,45,4,wolves howlling,howling-wolves,wolves howlling,1,2,0,0,0,0.6
27,222,295,9,3,stream,water-brook-flowing,waves,0.5,low-intensity,1,1,1,0.6
27,222,404,49,3,stream,water-brook-flowing,stream,0.5,low-intensity,1,1,1,0.6
27,223,296,25,1,opening a letter,scratching-hair-or-beard,writing on a whiteboard,0.5,low-intensity,1,0,0,1
27,223,374,18,1,opening a letter,scratching-hair-or-beard,opening a letter,0.5,low-intensity,1,0,0,1
27,224,266,8,7,radio static,not-sure,windup toy,0,3,0,0,0,0.4
27,224,415,8,7,radio static,not-sure,acoustic bass,0,3,0,0,0,0.4
27,225,263,32,5,paper tearing,tearing-paper,paper cutter,0.5,low-intensity,1,0,1,0.6
27,225,402,24,5,paper tearing,tearing-paper,paper tearing,0.5,low-intensity,1,0,1,0.6
27,226,262,41,6,key opening door,breaking-something?,key opening door,0.5,low-intensity,0,0,1,0.8
27,226,365,44,6,key opening door,breaking-something?,drawer closing,0.5,low-intensity,0,0,1,0.8
27,227,276,40,1,sipping,taking-a-sip,drinking,0.5,2,0,0,0,0.6
27,227,417,10,1,sipping,taking-a-sip,sipping,0.5,2,0,0,0,0.6
27,228,279,19,1,bear growling,machine-being-operated,ice machine,0,3,0,0,0,0.8
27,228,354,42,1,bear growling,machine-being-operated,car idling,0,3,0,0,0,0.8
27,229,260,28,6,nose blowing,nose-blowing,nose blowing,1,3,0,0,0,0.6
27,229,341,18,6,nose blowing,nose-blowing,nose blowing,1,3,0,0,0,0.6
27,230,297,22,2,train whistle,old-train-horn-,train whistle,1,high-intensity,0,0,0,0.6
27,230,381,45,2,train whistle,old-train-horn-,train whistle,1,high-intensity,0,0,0,0.6
27,231,330,3,5,fire,raining-loudly,fire,0.5,low-intensity,0,1,0,0.8
27,231,394,30,5,fire,raining-loudly,scrubbing dishes,0.5,low-intensity,0,1,0,0.8
27,232,288,18,7,writing on a whiteboard,loud-animal-squaking,car idling,0,low-intensity,1,0,1,0.6
27,232,397,3,7,writing on a whiteboard,loud-animal-squaking,drum roll,0,low-intensity,1,0,1,0.6
27,233,330,50,4,door sliding shut,cart-being-pushed,door sliding shut,0.5,low-intensity,0,0,0,0.8
27,233,393,48,4,door sliding shut,cart-being-pushed,chair rolling,0.5,low-intensity,0,0,0,0.8
27,234,285,36,7,blender,power-tool-being-operated,blender,1,high-intensity,1,1,1,0.6
27,234,372,23,7,blender,power-tool-being-operated,blender,1,high-intensity,1,1,1,0.6
27,235,331,24,1,ratchet,flossing?,record scratching,0,2,0,0,0,0.4
27,235,376,16,1,ratchet,flossing?,orchestra tuning,0,2,0,0,0,0.4
27,236,294,35,7,pinball,bell-when-someone-enters-a-store,car alarm,0.5,high-intensity,1,0,1,0.4
27,236,420,39,7,pinball,bell-when-someone-enters-a-store,pinball,0.5,high-intensity,1,0,1,0.4
27,237,302,50,1,dog panting,dog-panting,dog panting,1,2,0,0,0,0.6
27,237,357,30,1,dog panting,dog-panting,dog panting,1,2,0,0,0,0.6
27,238,317,30,3,explosion,gun-firing,explosion,1,high-intensity,1,0,1,0.4
27,238,358,23,3,explosion,gun-firing,explosion,1,high-intensity,1,0,1,0.4
27,239,276,20,4,accordian,that-air-compression-instrument-with-the-keyboard,accordian,1,high-intensity,0,0,0,0.4
27,239,349,4,4,accordian,that-air-compression-instrument-with-the-keyboard,accordian,1,high-intensity,0,0,0,0.4
27,240,258,29,6,ringtone,iPhone-ringing,ringtone,1,3,0,0,0,0.6
27,240,348,4,6,ringtone,iPhone-ringing,ringtone,1,3,0,0,0,0.6
27,241,279,14,7,car skidding,car-screeching-moving-at-fast-speeds,car skidding,1,high-intensity,1,0,0,0.6
27,241,384,12,7,car skidding,car-screeching-moving-at-fast-speeds,car skidding,1,high-intensity,1,0,0,0.6
27,242,266,43,5,telephone ringing,traditional-phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.6
27,242,372,5,5,telephone ringing,traditional-phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.6
27,243,273,38,1,vacuum,machine-turning-on,vacuum,1,high-intensity,1,1,1,0.4
27,243,383,48,1,vacuum,machine-turning-on,vacuum,1,high-intensity,1,1,1,0.4
27,244,282,20,6,heart beats,heart-beat,heart beats,1,low-intensity,1,0,0,0.6
27,244,408,23,6,heart beats,heart-beat,heart beats,1,low-intensity,1,0,0,0.6
27,245,288,1,2,baby crying,baby-crying,baby crying,1,high-intensity,0,0,0,0.6
27,245,414,9,2,baby crying,baby-crying,baby crying,1,high-intensity,0,0,0,0.6
27,246,264,28,3,helicopter,jet-flying-,helicopter,1,high-intensity,1,0,1,0.8
27,246,350,47,3,helicopter,jet-flying-,helicopter,1,high-intensity,1,0,1,0.8
27,247,310,19,4,dishes clanking,plates-clanging,dishes clanking,1,3,0,1,0,0.4
27,247,402,46,4,dishes clanking,plates-clanging,dishes clanking,1,3,0,1,0,0.4
27,248,321,4,3,gavel hits,rapid-shots-fired,gavel hits,1,3,0,0,0,0.8
27,248,391,13,3,gavel hits,rapid-shots-fired,gavel hits,1,3,0,0,0,0.8
27,249,337,33,1,grandfather clock,deep-bell-sound,grandfather clock,1,3,0,0,0,0.6
27,249,386,1,1,grandfather clock,deep-bell-sound,grandfather clock,1,3,0,0,0,0.6
27,250,305,14,6,ice in cup,stacking-materials,paper shredder,0,low-intensity,1,0,0,1
27,250,348,36,6,ice in cup,stacking-materials,cash register,0,low-intensity,1,0,0,1
27,251,309,12,4,toilet flushing,tiolet-flushing,toilet flushing,1,2,0,0,0,0.8
27,251,371,9,4,toilet flushing,tiolet-flushing,toilet flushing,1,2,0,0,0,0.8
27,252,284,24,3,cricket,buggs-chripping,cricket,1,2,0,0,0,0.4
27,252,400,19,3,cricket,buggs-chripping,cricket,1,2,0,0,0,0.4
