listener,listener_trial,reverb_condition,sound_heard,natural_rating,typical_source_intensity,typical_source_location,distance_matched_subset
184,34,unaltered,Scissors_062dB,4,low-intensity,indoor,1.5
184,35,unaltered,vegetable_peeler,3,control-low-intensity,control-outdoor,0
184,36,reverb,frog_croaking,1,control-low-intensity,control-outdoor,0
184,37,unaltered,PouringLiquid_059dB,1,low-intensity,either,1.5
184,38,reverb,motorboat,3,control-high-intensity,control-outdoor,0
184,39,reverb,Chainsaw_113dB,4,high-intensity,outdoor,1
184,40,unaltered,train_passing_by,2,control-high-intensity,control-outdoor,0
184,41,reverb,drinking,3,control-low-intensity,control-outdoor,0
184,42,unaltered,owl_hooting,5,control-low-intensity,control-outdoor,0
184,43,unaltered,bear,5,control-low-intensity,control-outdoor,0
184,44,reverb,chainsaw_revving,5,control-high-intensity,control-outdoor,0
184,45,reverb,flushing,4,control-low-intensity,control-indoor,0
184,46,unaltered,PeelingVegetables059dB,3,low-intensity,indoor,1.5
184,47,reverb,coloring,1,control-low-intensity,control-outdoor,0
184,48,reverb,CompressedAirSpray_095dB,3,high-intensity,either,1
184,49,reverb,car_skidding,3,control-low-intensity,control-outdoor,0
184,50,reverb,kettle_whistling,2,control-low-intensity,control-indoor,0
184,51,unaltered,breathing,4,control-low-intensity,control-outdoor,0
184,52,unaltered,duck_quack,5,control-low-intensity,control-outdoor,0
184,53,unaltered,Zipper_058dB,4,low-intensity,either,1.5
184,54,unaltered,RustlingBranch_052dB,3,low-intensity,outdoor,1.5
184,55,unaltered,SawingWood_081dB,4,medium-intensity,either,1.5
184,56,unaltered,GlassSmash_102dB,4,high-intensity,either,1.5
184,57,unaltered,CoinDrop_065dB,1,medium-intensity,either,1
184,58,reverb,humming,4,control-low-intensity,control-outdoor,0
184,59,unaltered,cutting_with_scissors,3,control-low-intensity,control-outdoor,0
184,60,unaltered,BicycleBell_092dB,3,high-intensity,outdoor,1
184,61,unaltered,car_crash,2,control-high-intensity,control-outdoor,0
184,62,reverb,Hatchet_078dB,1,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
184,63,reverb,SuitcaseRolling_052dB,1,low-intensity,either,1.5
184,64,reverb,explosion,4,control-high-intensity,control-outdoor,0
184,65,reverb,siren,2,control-high-intensity,control-outdoor,0
184,66,unaltered,typing,4,control-low-intensity,control-outdoor,0
184,67,unaltered,rotary_telephone_dialer,5,control-low-intensity,control-indoor,0
184,68,unaltered,rubbing_hands,2,control-low-intensity,control-outdoor,0
184,69,unaltered,jackhammer,2,control-high-intensity,control-outdoor,0
184,70,reverb,computer_startup_sound,4,control-low-intensity,control-indoor,0
184,71,unaltered,ElectricShaver_072dB,5,medium-intensity,indoor,1.5
184,72,reverb,train_warning_bell,2,control-high-intensity,control-outdoor,0
184,73,unaltered,cuckoo_clock,5,control-low-intensity,control-indoor,0
184,74,reverb,flag_flapping,4,control-low-intensity,control-outdoor,0
184,75,unaltered,clock_ticking,2,control-low-intensity,control-indoor,0
184,76,reverb,fireworks,1,control-high-intensity,control-outdoor,0
184,77,unaltered,CrumplingPaper_069dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
184,78,unaltered,horse_neighing,5,control-low-intensity,control-outdoor,0
184,79,reverb,cat_purring,1,control-low-intensity,control-outdoor,0
184,80,reverb,HairDryer_092dB,3,high-intensity,indoor,1.5
184,81,unaltered,crowd_cheering,4,control-high-intensity,control-outdoor,0
184,82,reverb,thunder,2,control-high-intensity,control-outdoor,0
184,83,unaltered,Shovel_059dB,2,low-intensity,outdoor,1.5
184,84,reverb,motorcycle_reving,2,control-high-intensity,control-outdoor,0
184,85,unaltered,ChoppingVegetables_060dB,5,low-intensity,indoor,1.5
184,86,unaltered,bowling_pins_falling,5,control-low-intensity,control-indoor,0
184,87,unaltered,NailsFromBox_069dB,5,medium-intensity,either,1.5
184,88,unaltered,grandfather_clock_chimes,5,control-low-intensity,control-indoor,0
184,89,unaltered,shower,4,control-low-intensity,control-indoor,0
184,90,reverb,FootstepsInSand_055dB,1,low-intensity,outdoor,1.5
184,91,unaltered,writing_on_paper,2,control-low-intensity,control-outdoor,0
184,92,reverb,busaccelerating,4,control-low-intensity,control-outdoor,0
184,93,unaltered,Blender_088dB,3,high-intensity,indoor,0
184,94,unaltered,BiteChewApple_057dB,5,low-intensity,either,1.5
184,95,reverb,finger_tapping,3,control-low-intensity,control-outdoor,0
184,96,reverb,angry_shouting,3,control-low-intensity,control-outdoor,0
184,97,reverb,BicycleFreewheel_072dB,3,medium-intensity,outdoor,1
184,98,reverb,WaterSplash_057dB,4,low-intensity,outdoor,1.5
184,99,unaltered,HammerMetal_112dB,5,high-intensity,either,1.5
184,100,reverb,glass_shattering,4,control-low-intensity,control-outdoor,0
184,101,reverb,Vacuum_095dB,5,high-intensity,indoor,1.5
184,102,reverb,Typing_042dB,2,low-intensity,indoor,0
184,103,reverb,writing_on_a_chalkboard,4,control-low-intensity,control-indoor,0
184,104,unaltered,scream,5,control-high-intensity,control-outdoor,0
184,105,unaltered,dialup_internet,4,control-low-intensity,control-indoor,0
184,106,reverb,dentist_drill,2,control-low-intensity,control-indoor,0
184,107,reverb,CoffeeBeanGrinder_084dB,4,high-intensity,indoor,1
184,108,reverb,ElectricCanOpener_083dB,4,high-intensity,indoor,1.5
184,109,reverb,shuffling_cards,4,control-low-intensity,control-outdoor,0
184,110,reverb,race_car_passing_by,4,control-high-intensity,control-outdoor,0
184,111,unaltered,horse_galloping,4,control-low-intensity,control-outdoor,0
184,112,reverb,ClankingDishes_078dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
184,113,reverb,BranchTrimmer_053dB,3,low-intensity,outdoor,1.5
184,114,unaltered,bus,4,control-low-intensity,control-outdoor,0
184,115,unaltered,scratching,3,control-low-intensity,control-outdoor,0
184,116,reverb,HandsRubbing_059dB,4,low-intensity,either,0
184,117,reverb,BoilingKettle_074dB,3,low-intensity-in-plot-5C-medium-otherwise,indoor,1
185,1,reverb,Vacuum_095dB,3,high-intensity,indoor,1.5
185,2,reverb,NailsFromBox_069dB,2,medium-intensity,either,1.5
185,3,reverb,shuffling_cards,4,control-low-intensity,control-outdoor,0
185,4,unaltered,Chainsaw_113dB,5,high-intensity,outdoor,1
185,5,reverb,ElectricShaver_072dB,2,medium-intensity,indoor,1.5
185,6,reverb,kettle_whistling,2,control-low-intensity,control-indoor,0
185,7,reverb,breathing,5,control-low-intensity,control-outdoor,0
185,8,unaltered,jackhammer,3,control-high-intensity,control-outdoor,0
185,9,unaltered,bear,4,control-low-intensity,control-outdoor,0
185,10,reverb,WaterSplash_057dB,3,low-intensity,outdoor,1.5
185,11,unaltered,blender,3,control-low-intensity,control-outdoor,0
185,12,unaltered,Velcro_066dB,5,medium-intensity,either,0
185,13,unaltered,car_idling,3,control-low-intensity,control-outdoor,0
185,14,reverb,owl_hooting,4,control-low-intensity,control-outdoor,0
185,15,reverb,ChoppingVegetables_060dB,3,low-intensity,indoor,1.5
185,16,unaltered,CoinDrop_065dB,5,medium-intensity,either,1
185,17,unaltered,boat_horn,4,control-low-intensity,control-outdoor,0
185,18,reverb,Drill_101dB,2,high-intensity,either,1.5
185,19,unaltered,airplane_taking_off,3,control-high-intensity,control-outdoor,0
185,20,reverb,fire_alarm,3,control-high-intensity,control-outdoor,0
185,21,reverb,pig_snorting,1,control-low-intensity,control-outdoor,0
185,22,reverb,writing_on_paper,1,control-low-intensity,control-outdoor,0
185,23,unaltered,BranchTrimmer_053dB,4,low-intensity,outdoor,1.5
185,24,unaltered,waves_at_beach,4,control-low-intensity,control-outdoor,0
185,25,unaltered,WalkingLeaves_069dB,1,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
185,26,reverb,bowling_pins_falling,3,control-low-intensity,control-indoor,0
185,27,reverb,bees_buzzing,1,control-low-intensity,control-outdoor,0
185,28,unaltered,coloring,4,control-low-intensity,control-outdoor,0
185,29,reverb,dialup_internet,4,control-low-intensity,control-indoor,0
185,30,reverb,ElectricCanOpener_083dB,3,high-intensity,indoor,1.5
185,31,reverb,BiteChewApple_057dB,2,low-intensity,either,1.5
185,32,unaltered,electric_shaver,3,control-low-intensity,control-indoor,0
185,33,unaltered,FootsepsInPebbles_69dB,5,medium-intensity,outdoor,0
185,34,unaltered,HammerNail_097dB,3,high-intensity,either,1
185,35,reverb,FootstepsInSand_055dB,3,low-intensity,outdoor,1.5
185,36,unaltered,scream,3,control-high-intensity,control-outdoor,0
185,37,unaltered,wolf_howling,2,control-low-intensity,control-outdoor,0
185,38,reverb,cow_mooing,3,control-low-intensity,control-outdoor,0
185,39,unaltered,clock_ticking,5,control-low-intensity,control-indoor,0
185,40,reverb,finger_tapping,1,control-low-intensity,control-outdoor,0
185,41,reverb,spraying,4,control-low-intensity,control-outdoor,0
185,42,unaltered,rotary_telephone_dialer,5,control-low-intensity,control-indoor,0
185,43,unaltered,scratching,2,control-low-intensity,control-outdoor,0
185,44,unaltered,flushing,3,control-low-intensity,control-indoor,0
185,45,reverb,whispering,2,control-low-intensity,control-outdoor,0
185,46,unaltered,cuckoo_clock,3,control-low-intensity,control-indoor,0
185,47,reverb,RustlingBranch_052dB,2,low-intensity,outdoor,1.5
185,48,reverb,car_crash,4,control-high-intensity,control-outdoor,0
185,49,unaltered,pool_balls_colliding,3,control-low-intensity,control-indoor,0
185,50,reverb,PepperGrinder_056dB,3,low-intensity,indoor,1
185,51,unaltered,race_car_passing_by,3,control-high-intensity,control-outdoor,0
185,52,reverb,GlassSmash_102dB,2,high-intensity,either,1.5
185,53,reverb,shower,3,control-low-intensity,control-indoor,0
185,54,unaltered,HammerMetal_112dB,4,high-intensity,either,1.5
185,55,reverb,CrumplingPaper_069dB,2,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
185,56,unaltered,Stapler_075dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
185,57,unaltered,BicycleBell_092dB,4,high-intensity,outdoor,1
185,58,reverb,cat_purring,5,control-low-intensity,control-outdoor,0
185,59,reverb,Zipper_058dB,4,low-intensity,either,1.5
185,60,unaltered,train_whistle,5,control-high-intensity,control-outdoor,0
185,61,reverb,SuitcaseRolling_052dB,1,low-intensity,either,1.5
185,62,reverb,printing,4,control-low-intensity,control-indoor,0
185,63,reverb,Lawnmower_119dB,2,high-intensity,outdoor,0
185,64,unaltered,Scissors_062dB,3,low-intensity,indoor,1.5
185,65,reverb,Hatchet_078dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
185,66,unaltered,busaccelerating,2,control-low-intensity,control-outdoor,0
185,67,unaltered,train_passing_by,4,control-high-intensity,control-outdoor,0
185,68,reverb,Typing_042dB,2,low-intensity,indoor,0
185,69,reverb,CompressedAirSpray_095dB,3,high-intensity,either,1
185,70,unaltered,hair_dryer,5,control-low-intensity,control-indoor,0
185,71,reverb,humming,5,control-low-intensity,control-outdoor,0
185,72,unaltered,angry_shouting,4,control-low-intensity,control-outdoor,0
185,73,unaltered,explosion,5,control-high-intensity,control-outdoor,0
185,74,unaltered,typing,5,control-low-intensity,control-outdoor,0
185,75,unaltered,PeelingVegetables059dB,3,low-intensity,indoor,1.5
185,76,reverb,HandsRubbing_059dB,3,low-intensity,either,0
185,77,unaltered,dentist_drill,2,control-low-intensity,control-indoor,0
185,78,reverb,train_warning_bell,4,control-high-intensity,control-outdoor,0
185,79,reverb,crowd_cheering,4,control-high-intensity,control-outdoor,0
185,80,unaltered,SawingWood_081dB,3,medium-intensity,either,1.5
185,81,unaltered,slicing_bread,4,control-low-intensity,control-outdoor,0
185,82,unaltered,DroppingStones_092dB,4,high-intensity,outdoor,1
185,83,unaltered,chainsaw_revving,4,control-high-intensity,control-outdoor,0
185,84,unaltered,BoilingKettle_074dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1
185,85,unaltered,writing_on_a_chalkboard,4,control-low-intensity,control-indoor,0
185,86,reverb,glass_shattering,3,control-low-intensity,control-outdoor,0
185,87,unaltered,vegetable_peeler,3,control-low-intensity,control-outdoor,0
185,88,unaltered,ClankingDishes_078dB,4,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
185,89,unaltered,motorcycle_reving,5,control-high-intensity,control-outdoor,0
185,90,reverb,BicycleFreewheel_072dB,4,medium-intensity,outdoor,1
185,91,unaltered,bus,4,control-low-intensity,control-outdoor,0
185,92,unaltered,cutting_with_scissors,4,control-low-intensity,control-outdoor,0
185,93,reverb,thunder,1,control-high-intensity,control-outdoor,0
185,94,reverb,car_accelerating,4,control-low-intensity,control-outdoor,0
185,95,unaltered,HairDryer_092dB,5,high-intensity,indoor,1.5
185,96,unaltered,PouringLiquid_059dB,3,low-intensity,either,1.5
185,97,reverb,drinking,1,control-low-intensity,control-outdoor,0
185,98,unaltered,duck_quack,4,control-low-intensity,control-outdoor,0
185,99,reverb,Blender_088dB,4,high-intensity,indoor,0
185,100,reverb,motorboat,4,control-high-intensity,control-outdoor,0
185,101,unaltered,frog_croaking,5,control-low-intensity,control-outdoor,0
185,102,unaltered,heart_beat,3,control-low-intensity,control-outdoor,0
185,103,reverb,CoffeeBeanGrinder_084dB,3,high-intensity,indoor,1
185,104,unaltered,computer_startup_sound,3,control-low-intensity,control-indoor,0
185,105,unaltered,grandfather_clock_chimes,5,control-low-intensity,control-indoor,0
185,106,reverb,fireworks,3,control-high-intensity,control-outdoor,0
185,107,unaltered,Shovel_059dB,2,low-intensity,outdoor,1.5
185,108,unaltered,car_skidding,5,control-low-intensity,control-outdoor,0
185,109,unaltered,SprayCanShake_076dB,3,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
185,110,unaltered,Ratchet_075dB,5,medium-intensity,either,1.5
185,111,reverb,flag_flapping,3,control-low-intensity,control-outdoor,0
185,112,unaltered,horse_galloping,5,control-low-intensity,control-outdoor,0
185,113,reverb,siren,2,control-high-intensity,control-outdoor,0
185,114,reverb,rubbing_hands,3,control-low-intensity,control-outdoor,0
185,115,reverb,cash_register,2,control-low-intensity,control-indoor,0
185,116,unaltered,horse_neighing,4,control-low-intensity,control-outdoor,0
185,117,unaltered,LeafBlower_114dB,5,high-intensity,outdoor,1.5
186,1,reverb,writing_on_paper,3,control-low-intensity,control-outdoor,0
186,2,reverb,Scissors_062dB,4,low-intensity,indoor,1.5
186,3,reverb,HammerNail_097dB,5,high-intensity,either,1
186,4,reverb,PouringLiquid_059dB,5,low-intensity,either,1.5
186,5,unaltered,clock_ticking,3,control-low-intensity,control-indoor,0
186,6,reverb,train_whistle,5,control-high-intensity,control-outdoor,0
186,7,unaltered,heart_beat,5,control-low-intensity,control-outdoor,0
186,8,reverb,bear,3,control-low-intensity,control-outdoor,0
186,9,unaltered,whispering,2,control-low-intensity,control-outdoor,0
186,10,unaltered,vegetable_peeler,2,control-low-intensity,control-outdoor,0
186,11,reverb,HandsRubbing_059dB,4,low-intensity,either,0
186,12,reverb,BicycleFreewheel_072dB,4,medium-intensity,outdoor,1
186,13,reverb,car_idling,3,control-low-intensity,control-outdoor,0
186,14,unaltered,train_warning_bell,5,control-high-intensity,control-outdoor,0
186,15,reverb,cat_purring,1,control-low-intensity,control-outdoor,0
186,16,reverb,motorboat,1,control-high-intensity,control-outdoor,0
186,17,unaltered,Chainsaw_113dB,4,high-intensity,outdoor,1
186,18,unaltered,Vacuum_095dB,2,high-intensity,indoor,1.5
186,19,reverb,rotary_telephone_dialer,1,control-low-intensity,control-indoor,0
186,20,unaltered,NailsFromBox_069dB,2,medium-intensity,either,1.5
186,21,reverb,Ratchet_075dB,5,medium-intensity,either,1.5
186,22,reverb,ClankingDishes_078dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
186,23,reverb,cash_register,5,control-low-intensity,control-indoor,0
186,24,unaltered,SuitcaseRolling_052dB,1,low-intensity,either,1.5
186,25,unaltered,breathing,5,control-low-intensity,control-outdoor,0
186,26,unaltered,Zipper_058dB,2,low-intensity,either,1.5
186,27,unaltered,GlassSmash_102dB,2,high-intensity,either,1.5
186,28,unaltered,CompressedAirSpray_095dB,3,high-intensity,either,1
186,29,unaltered,frog_croaking,3,control-low-intensity,control-outdoor,0
186,30,unaltered,Blender_088dB,4,high-intensity,indoor,0
186,31,reverb,duck_quack,2,control-low-intensity,control-outdoor,0
186,32,reverb,SprayCanShake_076dB,2,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
186,33,unaltered,BranchTrimmer_053dB,5,low-intensity,outdoor,1.5
186,34,reverb,rubbing_hands,3,control-low-intensity,control-outdoor,0
186,35,unaltered,train_passing_by,4,control-high-intensity,control-outdoor,0
186,36,unaltered,CoinDrop_065dB,4,medium-intensity,either,1
186,37,reverb,cutting_with_scissors,3,control-low-intensity,control-outdoor,0
186,38,reverb,SawingWood_081dB,4,medium-intensity,either,1.5
186,39,reverb,CrumplingPaper_069dB,1,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
186,40,reverb,crowd_cheering,4,control-high-intensity,control-outdoor,0
186,41,unaltered,cow_mooing,4,control-low-intensity,control-outdoor,0
186,42,unaltered,LeafBlower_114dB,4,high-intensity,outdoor,1.5
186,43,unaltered,flushing,3,control-low-intensity,control-indoor,0
186,44,reverb,coloring,1,control-low-intensity,control-outdoor,0
186,45,unaltered,DroppingStones_092dB,4,high-intensity,outdoor,1
186,46,reverb,printing,5,control-low-intensity,control-indoor,0
186,47,reverb,race_car_passing_by,3,control-high-intensity,control-outdoor,0
186,48,reverb,WaterSplash_057dB,2,low-intensity,outdoor,1.5
186,49,reverb,owl_hooting,5,control-low-intensity,control-outdoor,0
186,50,reverb,Drill_101dB,4,high-intensity,either,1.5
186,51,unaltered,glass_shattering,5,control-low-intensity,control-outdoor,0
186,52,unaltered,hair_dryer,5,control-low-intensity,control-indoor,0
186,53,unaltered,PeelingVegetables059dB,4,low-intensity,indoor,1.5
186,54,reverb,CoffeeBeanGrinder_084dB,2,high-intensity,indoor,1
186,55,reverb,Velcro_066dB,2,medium-intensity,either,0
186,56,unaltered,typing,3,control-low-intensity,control-outdoor,0
186,57,reverb,blender,5,control-low-intensity,control-outdoor,0
186,58,reverb,horse_neighing,5,control-low-intensity,control-outdoor,0
186,59,unaltered,ElectricCanOpener_083dB,5,high-intensity,indoor,1.5
186,60,reverb,shuffling_cards,4,control-low-intensity,control-outdoor,0
186,61,unaltered,Stapler_075dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
186,62,reverb,car_accelerating,2,control-low-intensity,control-outdoor,0
186,63,unaltered,Lawnmower_119dB,5,high-intensity,outdoor,0
186,64,unaltered,ElectricShaver_072dB,3,medium-intensity,indoor,1.5
186,65,unaltered,FootsepsInPebbles_69dB,4,medium-intensity,outdoor,0
186,66,unaltered,Typing_042dB,2,low-intensity,indoor,0
186,67,reverb,busaccelerating,4,control-low-intensity,control-outdoor,0
186,68,reverb,shower,3,control-low-intensity,control-indoor,0
186,69,reverb,drinking,1,control-low-intensity,control-outdoor,0
186,70,reverb,explosion,4,control-high-intensity,control-outdoor,0
186,71,unaltered,pool_balls_colliding,2,control-low-intensity,control-indoor,0
186,72,reverb,wolf_howling,5,control-low-intensity,control-outdoor,0
186,73,unaltered,jackhammer,4,control-high-intensity,control-outdoor,0
186,74,unaltered,HammerMetal_112dB,2,high-intensity,either,1.5
186,75,reverb,fireworks,1,control-high-intensity,control-outdoor,0
186,76,unaltered,car_skidding,3,control-low-intensity,control-outdoor,0
186,77,reverb,dentist_drill,3,control-low-intensity,control-indoor,0
186,78,reverb,electric_shaver,2,control-low-intensity,control-indoor,0
186,79,reverb,thunder,4,control-high-intensity,control-outdoor,0
186,80,unaltered,humming,5,control-low-intensity,control-outdoor,0
186,81,unaltered,car_crash,3,control-high-intensity,control-outdoor,0
186,82,unaltered,chainsaw_revving,3,control-high-intensity,control-outdoor,0
186,83,unaltered,flag_flapping,5,control-low-intensity,control-outdoor,0
186,84,reverb,horse_galloping,3,control-low-intensity,control-outdoor,0
186,85,reverb,spraying,3,control-low-intensity,control-outdoor,0
186,86,reverb,BicycleBell_092dB,2,high-intensity,outdoor,1
186,87,unaltered,HairDryer_092dB,5,high-intensity,indoor,1.5
186,88,unaltered,motorcycle_reving,5,control-high-intensity,control-outdoor,0
186,89,reverb,WalkingLeaves_069dB,2,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
186,90,unaltered,RustlingBranch_052dB,2,low-intensity,outdoor,1.5
186,91,reverb,bowling_pins_falling,4,control-low-intensity,control-indoor,0
186,92,unaltered,bus,3,control-low-intensity,control-outdoor,0
186,93,unaltered,fire_alarm,4,control-high-intensity,control-outdoor,0
186,94,unaltered,scream,3,control-high-intensity,control-outdoor,0
186,95,unaltered,BiteChewApple_057dB,5,low-intensity,either,1.5
186,96,reverb,Hatchet_078dB,1,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
186,97,reverb,BoilingKettle_074dB,3,low-intensity-in-plot-5C-medium-otherwise,indoor,1
186,98,unaltered,angry_shouting,2,control-low-intensity,control-outdoor,0
186,99,reverb,waves_at_beach,1,control-low-intensity,control-outdoor,0
186,100,unaltered,FootstepsInSand_055dB,3,low-intensity,outdoor,1.5
186,101,unaltered,pig_snorting,4,control-low-intensity,control-outdoor,0
186,102,reverb,PepperGrinder_056dB,4,low-intensity,indoor,1
186,103,reverb,scratching,2,control-low-intensity,control-outdoor,0
186,104,reverb,grandfather_clock_chimes,5,control-low-intensity,control-indoor,0
186,105,reverb,bees_buzzing,1,control-low-intensity,control-outdoor,0
186,106,unaltered,boat_horn,5,control-low-intensity,control-outdoor,0
186,107,unaltered,kettle_whistling,2,control-low-intensity,control-indoor,0
186,108,reverb,dialup_internet,2,control-low-intensity,control-indoor,0
186,109,reverb,Shovel_059dB,1,low-intensity,outdoor,1.5
186,110,reverb,siren,4,control-high-intensity,control-outdoor,0
186,111,reverb,airplane_taking_off,3,control-high-intensity,control-outdoor,0
186,112,unaltered,ChoppingVegetables_060dB,1,low-intensity,indoor,1.5
186,113,reverb,slicing_bread,4,control-low-intensity,control-outdoor,0
186,114,reverb,finger_tapping,4,control-low-intensity,control-outdoor,0
186,115,reverb,cuckoo_clock,4,control-low-intensity,control-indoor,0
186,116,unaltered,computer_startup_sound,3,control-low-intensity,control-indoor,0
186,117,reverb,writing_on_a_chalkboard,4,control-low-intensity,control-indoor,0
187,1,reverb,Hatchet_078dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
187,2,unaltered,BoilingKettle_074dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1
187,3,reverb,fire_alarm,5,control-high-intensity,control-outdoor,0
187,4,unaltered,Vacuum_095dB,5,high-intensity,indoor,1.5
187,5,reverb,typing,1,control-low-intensity,control-outdoor,0
187,6,reverb,ChoppingVegetables_060dB,1,low-intensity,indoor,1.5
187,7,reverb,jackhammer,3,control-high-intensity,control-outdoor,0
187,8,unaltered,thunder,3,control-high-intensity,control-outdoor,0
187,9,unaltered,humming,4,control-low-intensity,control-outdoor,0
187,10,unaltered,vegetable_peeler,3,control-low-intensity,control-outdoor,0
187,11,unaltered,crowd_cheering,4,control-high-intensity,control-outdoor,0
187,12,unaltered,breathing,3,control-low-intensity,control-outdoor,0
187,13,unaltered,Blender_088dB,2,high-intensity,indoor,0
187,14,reverb,BranchTrimmer_053dB,3,low-intensity,outdoor,1.5
187,15,unaltered,CompressedAirSpray_095dB,4,high-intensity,either,1
187,16,reverb,PeelingVegetables059dB,5,low-intensity,indoor,1.5
187,17,unaltered,cash_register,3,control-low-intensity,control-indoor,0
187,18,reverb,Zipper_058dB,3,low-intensity,either,1.5
187,19,reverb,cat_purring,1,control-low-intensity,control-outdoor,0
187,20,unaltered,printing,4,control-low-intensity,control-indoor,0
187,21,reverb,HairDryer_092dB,3,high-intensity,indoor,1.5
187,22,reverb,electric_shaver,5,control-low-intensity,control-indoor,0
187,23,reverb,chainsaw_revving,4,control-high-intensity,control-outdoor,0
187,24,unaltered,angry_shouting,5,control-low-intensity,control-outdoor,0
187,25,reverb,RustlingBranch_052dB,3,low-intensity,outdoor,1.5
187,26,unaltered,BiteChewApple_057dB,3,low-intensity,either,1.5
187,27,reverb,hair_dryer,1,control-low-intensity,control-indoor,0
187,28,unaltered,HammerNail_097dB,2,high-intensity,either,1
187,29,unaltered,ElectricShaver_072dB,4,medium-intensity,indoor,1.5
187,30,unaltered,bear,2,control-low-intensity,control-outdoor,0
187,31,unaltered,Shovel_059dB,5,low-intensity,outdoor,1.5
187,32,reverb,finger_tapping,4,control-low-intensity,control-outdoor,0
187,33,unaltered,train_whistle,4,control-high-intensity,control-outdoor,0
187,34,unaltered,boat_horn,5,control-low-intensity,control-outdoor,0
187,35,unaltered,rotary_telephone_dialer,5,control-low-intensity,control-indoor,0
187,36,unaltered,Typing_042dB,2,low-intensity,indoor,0
187,37,unaltered,train_warning_bell,5,control-high-intensity,control-outdoor,0
187,38,reverb,GlassSmash_102dB,4,high-intensity,either,1.5
187,39,reverb,blender,4,control-low-intensity,control-outdoor,0
187,40,unaltered,HandsRubbing_059dB,4,low-intensity,either,0
187,41,unaltered,ElectricCanOpener_083dB,3,high-intensity,indoor,1.5
187,42,reverb,BicycleBell_092dB,3,high-intensity,outdoor,1
187,43,reverb,writing_on_a_chalkboard,1,control-low-intensity,control-indoor,0
187,44,reverb,airplane_taking_off,4,control-high-intensity,control-outdoor,0
187,45,reverb,PouringLiquid_059dB,2,low-intensity,either,1.5
187,46,unaltered,drinking,3,control-low-intensity,control-outdoor,0
187,47,unaltered,bus,5,control-low-intensity,control-outdoor,0
187,48,unaltered,waves_at_beach,4,control-low-intensity,control-outdoor,0
187,49,unaltered,whispering,5,control-low-intensity,control-outdoor,0
187,50,reverb,FootsepsInPebbles_69dB,2,medium-intensity,outdoor,0
187,51,unaltered,LeafBlower_114dB,2,high-intensity,outdoor,1.5
187,52,unaltered,cuckoo_clock,2,control-low-intensity,control-indoor,0
187,53,unaltered,DroppingStones_092dB,4,high-intensity,outdoor,1
187,54,unaltered,rubbing_hands,4,control-low-intensity,control-outdoor,0
187,55,unaltered,Scissors_062dB,2,low-intensity,indoor,1.5
187,56,reverb,frog_croaking,3,control-low-intensity,control-outdoor,0
187,57,unaltered,motorboat,5,control-high-intensity,control-outdoor,0
187,58,unaltered,car_idling,4,control-low-intensity,control-outdoor,0
187,59,unaltered,train_passing_by,1,control-high-intensity,control-outdoor,0
187,60,unaltered,FootstepsInSand_055dB,3,low-intensity,outdoor,1.5
187,61,reverb,NailsFromBox_069dB,1,medium-intensity,either,1.5
187,62,unaltered,scream,3,control-high-intensity,control-outdoor,0
187,63,reverb,PepperGrinder_056dB,5,low-intensity,indoor,1
187,64,unaltered,flag_flapping,2,control-low-intensity,control-outdoor,0
187,65,unaltered,spraying,5,control-low-intensity,control-outdoor,0
187,66,reverb,bowling_pins_falling,2,control-low-intensity,control-indoor,0
187,67,reverb,shower,1,control-low-intensity,control-indoor,0
187,68,unaltered,dentist_drill,5,control-low-intensity,control-indoor,0
187,69,reverb,CrumplingPaper_069dB,2,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
187,70,reverb,Chainsaw_113dB,4,high-intensity,outdoor,1
187,71,unaltered,BicycleFreewheel_072dB,2,medium-intensity,outdoor,1
187,72,unaltered,duck_quack,4,control-low-intensity,control-outdoor,0
187,73,unaltered,grandfather_clock_chimes,5,control-low-intensity,control-indoor,0
187,74,reverb,Stapler_075dB,1,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
187,75,reverb,pig_snorting,2,control-low-intensity,control-outdoor,0
187,76,unaltered,wolf_howling,2,control-low-intensity,control-outdoor,0
187,77,unaltered,car_skidding,5,control-low-intensity,control-outdoor,0
187,78,unaltered,horse_galloping,4,control-low-intensity,control-outdoor,0
