listener,listener_trial,mturk_worker,mturk_trial,reverb_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,typical_source_location,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
7,136,32,159,unaltered,suitcase_rolling,rolling_cylindrical_objects_as_a_group,suitcase_rolling,0.8,low-intensity,indoor,1,0,1,0.6
7,136,27,35,unaltered,suitcase_rolling,rolling_cylindrical_objects_as_a_group,suitcase_rolling,0.8,low-intensity,indoor,1,0,1,0.6
7,137,36,134,unaltered,writing_on_a_chalkboard,writing_on_chalkboard,writing_on_a_chalkboard,0.8,low-intensity,indoor,1,0,1,0.6
7,137,47,15,unaltered,writing_on_a_chalkboard,writing_on_chalkboard,writing_on_a_chalkboard,0.8,low-intensity,indoor,1,0,1,0.6
7,137,57,22,unaltered,writing_on_a_chalkboard,writing_on_chalkboard,,0.8,low-intensity,indoor,1,0,1,0.6
7,137,12,50,unaltered,writing_on_a_chalkboard,writing_on_chalkboard,writing_on_a_chalkboard,0.8,low-intensity,indoor,1,0,1,0.6
7,137,9,140,unaltered,writing_on_a_chalkboard,writing_on_chalkboard,writing_on_a_chalkboard,0.8,low-intensity,indoor,1,0,1,0.6
7,138,35,178,reverb,seal,donkey_braying,bear,0.4,high-intensity,outdoor,1,0,0,0.8
7,138,28,163,reverb,seal,donkey_braying,bear,0.4,high-intensity,outdoor,1,0,0,0.8
7,138,12,123,reverb,seal,donkey_braying,basketball_dribbling,0.4,high-intensity,outdoor,1,0,0,0.8
7,138,29,47,reverb,seal,donkey_braying,seal,0.4,high-intensity,outdoor,1,0,0,0.8
7,138,4,105,reverb,seal,donkey_braying,seal,0.4,high-intensity,outdoor,1,0,0,0.8
7,139,17,192,reverb,spray_can_shaking,tapping_with_pencils_on_metal_shelf,spray_can_shaking,0.6,low-intensity,outdoor,1,0.5,1,0.6
7,139,22,183,reverb,spray_can_shaking,tapping_with_pencils_on_metal_shelf,walking_on_hard_surface,0.6,low-intensity,outdoor,1,0.5,1,0.6
7,139,41,137,reverb,spray_can_shaking,tapping_with_pencils_on_metal_shelf,walking_on_hard_surface,0.6,low-intensity,outdoor,1,0.5,1,0.6
7,139,46,138,reverb,spray_can_shaking,tapping_with_pencils_on_metal_shelf,spray_can_shaking,0.6,low-intensity,outdoor,1,0.5,1,0.6
7,139,35,157,reverb,spray_can_shaking,tapping_with_pencils_on_metal_shelf,walking_on_hard_surface,0.6,low-intensity,outdoor,1,0.5,1,0.6
7,140,19,90,reverb,sheep,drill/ratcheting,dentist_drill,0,high-intensity,outdoor,1,1.5,0,1
7,140,50,71,reverb,sheep,drill/ratcheting,dentist_drill,0,high-intensity,outdoor,1,1.5,0,1
7,140,46,183,reverb,sheep,drill/ratcheting,,0,high-intensity,outdoor,1,1.5,0,1
7,140,15,28,reverb,sheep,drill/ratcheting,dentist_drill,0,high-intensity,outdoor,1,1.5,0,1
7,140,3,123,reverb,sheep,drill/ratcheting,,0,high-intensity,outdoor,1,1.5,0,1
7,141,5,25,unaltered,glass_shattering,big_window_breaking,glass_shattering,0.8,high-intensity,indoor,1,0.5,1,0.4
7,141,20,70,unaltered,glass_shattering,big_window_breaking,glass_shattering,0.8,high-intensity,indoor,1,0.5,1,0.4
7,141,6,133,unaltered,glass_shattering,big_window_breaking,dog_drinking,0.8,high-intensity,indoor,1,0.5,1,0.4
7,141,77,156,unaltered,glass_shattering,big_window_breaking,glass_shattering,0.8,high-intensity,indoor,1,0.5,1,0.4
7,141,11,41,unaltered,glass_shattering,big_window_breaking,glass_shattering,0.8,high-intensity,indoor,1,0.5,1,0.4
7,142,46,8,unaltered,biting_and_chewing,chewing_crispy_chips,crumpling_paper,0.6,low-intensity,indoor,1,0,0,0.6
7,142,8,60,unaltered,biting_and_chewing,chewing_crispy_chips,biting_and_chewing,0.6,low-intensity,indoor,1,0,0,0.6
7,142,12,59,unaltered,biting_and_chewing,chewing_crispy_chips,crumpling_paper,0.6,low-intensity,indoor,1,0,0,0.6
7,142,6,36,unaltered,biting_and_chewing,chewing_crispy_chips,biting_and_chewing,0.6,low-intensity,indoor,1,0,0,0.6
7,142,10,140,unaltered,biting_and_chewing,chewing_crispy_chips,biting_and_chewing,0.6,low-intensity,indoor,1,0,0,0.6
7,143,48,119,reverb,bus_decelerating,air_blower_in_restroom,bus_decelerating,0.4,high-intensity,outdoor,1,1.5,0,0.8
7,143,34,16,reverb,bus_decelerating,air_blower_in_restroom,busaccelerating,0.4,high-intensity,outdoor,1,1.5,0,0.8
7,143,46,146,reverb,bus_decelerating,air_blower_in_restroom,bus_decelerating,0.4,high-intensity,outdoor,1,1.5,0,0.8
7,143,79,86,reverb,bus_decelerating,air_blower_in_restroom,crumpling_paper,0.4,high-intensity,outdoor,1,1.5,0,0.8
7,143,33,116,reverb,bus_decelerating,air_blower_in_restroom,crumpling_paper,0.4,high-intensity,outdoor,1,1.5,0,0.8
7,144,51,33,unaltered,crying,female_crying,tearing,0.6,high-intensity,indoor,0,1.5,1,0.6
7,144,32,59,unaltered,crying,female_crying,crying,0.6,high-intensity,indoor,0,1.5,1,0.6
7,144,70,112,unaltered,crying,female_crying,airconditioner,0.6,high-intensity,indoor,0,1.5,1,0.6
7,144,70,159,unaltered,crying,female_crying,crying,0.6,high-intensity,indoor,0,1.5,1,0.6
7,144,57,184,unaltered,crying,female_crying,crying,0.6,high-intensity,indoor,0,1.5,1,0.6
7,145,62,1,reverb,truck,a_car_motor_revving_up_to_a_gear_change,car_accelerating,0,high-intensity,outdoor,1,0,0,0.8
7,145,39,162,reverb,truck,a_car_motor_revving_up_to_a_gear_change,car_accelerating,0,high-intensity,outdoor,1,0,0,0.8
7,145,74,18,reverb,truck,a_car_motor_revving_up_to_a_gear_change,,0,high-intensity,outdoor,1,0,0,0.8
7,145,12,17,reverb,truck,a_car_motor_revving_up_to_a_gear_change,car_accelerating,0,high-intensity,outdoor,1,0,0,0.8
7,145,38,119,reverb,truck,a_car_motor_revving_up_to_a_gear_change,car_accelerating,0,high-intensity,outdoor,1,0,0,0.8
7,146,68,188,unaltered,finger_tapping,someone_tapping_fingers_rapidly,finger_tapping,0.8,low-intensity,indoor,1,1.5,0,0.6
7,146,70,61,unaltered,finger_tapping,someone_tapping_fingers_rapidly,finger_tapping,0.8,low-intensity,indoor,1,1.5,0,0.6
7,146,45,52,unaltered,finger_tapping,someone_tapping_fingers_rapidly,,0.8,low-intensity,indoor,1,1.5,0,0.6
7,146,28,172,unaltered,finger_tapping,someone_tapping_fingers_rapidly,finger_tapping,0.8,low-intensity,indoor,1,1.5,0,0.6
7,146,10,159,unaltered,finger_tapping,someone_tapping_fingers_rapidly,finger_tapping,0.8,low-intensity,indoor,1,1.5,0,0.6
7,147,80,122,unaltered,boiling_water,boiling_water,boiling_water,0.8,low-intensity,indoor,1,0,1,0.6
7,147,34,125,unaltered,boiling_water,boiling_water,boiling_water,0.8,low-intensity,indoor,1,0,1,0.6
7,147,38,57,unaltered,boiling_water,boiling_water,,0.8,low-intensity,indoor,1,0,1,0.6
7,147,63,168,unaltered,boiling_water,boiling_water,boiling_water,0.8,low-intensity,indoor,1,0,1,0.6
7,147,51,140,unaltered,boiling_water,boiling_water,boiling_water,0.8,low-intensity,indoor,1,0,1,0.6
7,148,61,122,unaltered,crickets,cricket,crickets,0.8,low-intensity,outdoor,1,0,0,0.4
7,148,4,83,unaltered,crickets,cricket,crickets,0.8,low-intensity,outdoor,1,0,0,0.4
7,148,65,122,unaltered,crickets,cricket,printing,0.8,low-intensity,outdoor,1,0,0,0.4
7,148,50,8,unaltered,crickets,cricket,crickets,0.8,low-intensity,outdoor,1,0,0,0.4
7,148,70,145,unaltered,crickets,cricket,crickets,0.8,low-intensity,outdoor,1,0,0,0.4
7,149,1,61,unaltered,rotary_telephone_dialer,rotary_phone_dialing,rotary_telephone_dialer,0.8,low-intensity,indoor,1,0,1,0.6
7,149,64,55,unaltered,rotary_telephone_dialer,rotary_phone_dialing,rotary_telephone_dialer,0.8,low-intensity,indoor,1,0,1,0.6
7,149,77,167,unaltered,rotary_telephone_dialer,rotary_phone_dialing,,0.8,low-intensity,indoor,1,0,1,0.6
7,149,39,96,unaltered,rotary_telephone_dialer,rotary_phone_dialing,rotary_telephone_dialer,0.8,low-intensity,indoor,1,0,1,0.6
7,149,26,161,unaltered,rotary_telephone_dialer,rotary_phone_dialing,rotary_telephone_dialer,0.8,low-intensity,indoor,1,0,1,0.6
7,150,7,52,unaltered,cat_purring,comical_dog_snoring,cat_purring,0.8,low-intensity,indoor,1,0,0,1
7,150,72,138,unaltered,cat_purring,comical_dog_snoring,cat_purring,0.8,low-intensity,indoor,1,0,0,1
7,150,31,74,unaltered,cat_purring,comical_dog_snoring,,0.8,low-intensity,indoor,1,0,0,1
7,150,32,185,unaltered,cat_purring,comical_dog_snoring,cat_purring,0.8,low-intensity,indoor,1,0,0,1
7,150,28,91,unaltered,cat_purring,comical_dog_snoring,cat_purring,0.8,low-intensity,indoor,1,0,0,1
7,151,38,60,reverb,door_knocking,knocking_on_a_wooden_door,door_knocking,0.8,high-intensity,outdoor,1,0,0,0.6
7,151,70,181,reverb,door_knocking,knocking_on_a_wooden_door,door_knocking,0.8,high-intensity,outdoor,1,0,0,0.6
7,151,76,156,reverb,door_knocking,knocking_on_a_wooden_door,,0.8,high-intensity,outdoor,1,0,0,0.6
7,151,30,10,reverb,door_knocking,knocking_on_a_wooden_door,door_knocking,0.8,high-intensity,outdoor,1,0,0,0.6
7,151,75,111,reverb,door_knocking,knocking_on_a_wooden_door,door_knocking,0.8,high-intensity,outdoor,1,0,0,0.6
7,152,14,12,reverb,chair_rolling,wagon_being_moved_then_stopping,chair_rolling,0.8,low-intensity,indoor,1,1.5,1,1
7,152,28,45,reverb,chair_rolling,wagon_being_moved_then_stopping,chair_rolling,0.8,low-intensity,indoor,1,1.5,1,1
7,152,73,63,reverb,chair_rolling,wagon_being_moved_then_stopping,,0.8,low-intensity,indoor,1,1.5,1,1
7,152,46,151,reverb,chair_rolling,wagon_being_moved_then_stopping,chair_rolling,0.8,low-intensity,indoor,1,1.5,1,1
7,152,26,190,reverb,chair_rolling,wagon_being_moved_then_stopping,chair_rolling,0.8,low-intensity,indoor,1,1.5,1,1
7,153,9,152,reverb,keys_jingling,retrieving_a_utensil_from_a_kitchen_drawer,keys_jingling,0.8,low-intensity,indoor,1,0,0,0.2
7,153,63,62,reverb,keys_jingling,retrieving_a_utensil_from_a_kitchen_drawer,keys_jingling,0.8,low-intensity,indoor,1,0,0,0.2
7,153,36,43,reverb,keys_jingling,retrieving_a_utensil_from_a_kitchen_drawer,,0.8,low-intensity,indoor,1,0,0,0.2
7,153,12,181,reverb,keys_jingling,retrieving_a_utensil_from_a_kitchen_drawer,keys_jingling,0.8,low-intensity,indoor,1,0,0,0.2
7,153,45,127,reverb,keys_jingling,retrieving_a_utensil_from_a_kitchen_drawer,keys_jingling,0.8,low-intensity,indoor,1,0,0,0.2
7,154,57,23,reverb,scream,female_screaming,scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,154,43,124,reverb,scream,female_screaming,scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,154,31,16,reverb,scream,female_screaming,crickets,0.8,high-intensity,outdoor,1,0,1,0.6
7,154,40,79,reverb,scream,female_screaming,scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,154,63,72,reverb,scream,female_screaming,scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,155,61,110,reverb,helicopter,small_airplane_engine,helicopter,0.8,high-intensity,outdoor,1,0,1,0.4
7,155,63,164,reverb,helicopter,small_airplane_engine,helicopter,0.8,high-intensity,outdoor,1,0,1,0.4
7,155,41,31,reverb,helicopter,small_airplane_engine,,0.8,high-intensity,outdoor,1,0,1,0.4
7,155,11,86,reverb,helicopter,small_airplane_engine,helicopter,0.8,high-intensity,outdoor,1,0,1,0.4
7,155,9,103,reverb,helicopter,small_airplane_engine,helicopter,0.8,high-intensity,outdoor,1,0,1,0.4
7,156,25,59,reverb,bear,dragging_of_chair_or_desk_across_floor,grating_food,0,high-intensity,outdoor,1,0,0,0.4
7,156,2,30,reverb,bear,dragging_of_chair_or_desk_across_floor,ballooninflating,0,high-intensity,outdoor,1,0,0,0.4
7,156,58,174,reverb,bear,dragging_of_chair_or_desk_across_floor,,0,high-intensity,outdoor,1,0,0,0.4
7,156,75,184,reverb,bear,dragging_of_chair_or_desk_across_floor,motorcycle_reving,0,high-intensity,outdoor,1,0,0,0.4
7,156,47,10,reverb,bear,dragging_of_chair_or_desk_across_floor,motorcycle_reving,0,high-intensity,outdoor,1,0,0,0.4
7,157,12,20,reverb,songbird,tropical_bird,songbird,0.8,low-intensity,outdoor,1,0,0,0.8
7,157,15,132,reverb,songbird,tropical_bird,songbird,0.8,low-intensity,outdoor,1,0,0,0.8
7,157,61,58,reverb,songbird,tropical_bird,bus_decelerating,0.8,low-intensity,outdoor,1,0,0,0.8
7,157,4,126,reverb,songbird,tropical_bird,songbird,0.8,low-intensity,outdoor,1,0,0,0.8
7,157,56,25,reverb,songbird,tropical_bird,songbird,0.8,low-intensity,outdoor,1,0,0,0.8
7,158,19,140,unaltered,laughing,man_laughing,laughing,0.8,high-intensity,indoor,1,1.5,0,0.6
7,158,5,150,unaltered,laughing,man_laughing,laughing,0.8,high-intensity,indoor,1,1.5,0,0.6
7,158,71,142,unaltered,laughing,man_laughing,,0.8,high-intensity,indoor,1,1.5,0,0.6
7,158,35,121,unaltered,laughing,man_laughing,laughing,0.8,high-intensity,indoor,1,1.5,0,0.6
7,158,44,54,unaltered,laughing,man_laughing,,0.8,high-intensity,indoor,1,1.5,0,0.6
7,159,45,176,unaltered,ping_pong,ping_pong_play,ping_pong,0.8,high-intensity,indoor,1,1.5,0,0.8
7,159,13,106,unaltered,ping_pong,ping_pong_play,ping_pong,0.8,high-intensity,indoor,1,1.5,0,0.8
7,159,61,161,unaltered,ping_pong,ping_pong_play,water_dripping,0.8,high-intensity,indoor,1,1.5,0,0.8
7,159,37,185,unaltered,ping_pong,ping_pong_play,ping_pong,0.8,high-intensity,indoor,1,1.5,0,0.8
7,159,7,12,unaltered,ping_pong,ping_pong_play,ping_pong,0.8,high-intensity,indoor,1,1.5,0,0.8
7,160,60,104,reverb,busaccelerating,motor_starting,busaccelerating,0.8,low-intensity,outdoor,1,0,0,0.2
7,160,77,99,reverb,busaccelerating,motor_starting,busaccelerating,0.8,low-intensity,outdoor,1,0,0,0.2
7,160,36,118,reverb,busaccelerating,motor_starting,,0.8,low-intensity,outdoor,1,0,0,0.2
7,160,52,185,reverb,busaccelerating,motor_starting,busaccelerating,0.8,low-intensity,outdoor,1,0,0,0.2
7,160,15,187,reverb,busaccelerating,motor_starting,busaccelerating,0.8,low-intensity,outdoor,1,0,0,0.2
7,161,61,151,unaltered,gong,medium_size_gong,gong,0.8,high-intensity,outdoor,0,0,0,0.6
7,161,27,75,unaltered,gong,medium_size_gong,gong,0.8,high-intensity,outdoor,0,0,0,0.6
7,161,56,111,unaltered,gong,medium_size_gong,tennis_volley,0.8,high-intensity,outdoor,0,0,0,0.6
7,161,79,160,unaltered,gong,medium_size_gong,gong,0.8,high-intensity,outdoor,0,0,0,0.6
7,161,47,97,unaltered,gong,medium_size_gong,gong,0.8,high-intensity,outdoor,0,0,0,0.6
7,162,69,19,reverb,doorbell,doorbell,doorbell,0.8,high-intensity,indoor,0,1.5,1,0.6
7,162,16,145,reverb,doorbell,doorbell,doorbell,0.8,high-intensity,indoor,0,1.5,1,0.6
7,162,69,91,reverb,doorbell,doorbell,,0.8,high-intensity,indoor,0,1.5,1,0.6
7,162,12,174,reverb,doorbell,doorbell,doorbell,0.8,high-intensity,indoor,0,1.5,1,0.6
7,162,29,187,reverb,doorbell,doorbell,doorbell,0.8,high-intensity,indoor,0,1.5,1,0.6
7,163,75,169,reverb,telephone_dialing,phone_dial_tones,dialup_internet,0,low-intensity,indoor,1,0,0,0.6
7,163,21,184,reverb,telephone_dialing,phone_dial_tones,dialup_internet,0,low-intensity,indoor,1,0,0,0.6
7,163,26,88,reverb,telephone_dialing,phone_dial_tones,,0,low-intensity,indoor,1,0,0,0.6
7,163,64,159,reverb,telephone_dialing,phone_dial_tones,dialup_internet,0,low-intensity,indoor,1,0,0,0.6
7,163,30,52,reverb,telephone_dialing,phone_dial_tones,dialup_internet,0,low-intensity,indoor,1,0,0,0.6
7,164,17,65,reverb,blender,power_air_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
7,164,25,117,reverb,blender,power_air_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
7,164,72,154,reverb,blender,power_air_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
7,164,46,19,reverb,blender,power_air_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
7,164,78,24,reverb,blender,power_air_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
7,165,4,77,unaltered,car_crash,car_accident,car_crash,0.8,high-intensity,outdoor,1,0,1,0.6
7,165,12,119,unaltered,car_crash,car_accident,car_crash,0.8,high-intensity,outdoor,1,0,1,0.6
7,165,74,28,unaltered,car_crash,car_accident,,0.8,high-intensity,outdoor,1,0,1,0.6
7,165,47,44,unaltered,car_crash,car_accident,car_crash,0.8,high-intensity,outdoor,1,0,1,0.6
7,165,21,100,unaltered,car_crash,car_accident,car_crash,0.8,high-intensity,outdoor,1,0,1,0.6
7,166,9,56,unaltered,thunder,thunder(lighning,thunder,0.8,high-intensity,outdoor,1,0,1,0.6
7,166,32,14,unaltered,thunder,thunder(lighning,thunder,0.8,high-intensity,outdoor,1,0,1,0.6
7,166,60,105,unaltered,thunder,thunder(lighning,,0.8,high-intensity,outdoor,1,0,1,0.6
7,166,34,184,unaltered,thunder,thunder(lighning,thunder,0.8,high-intensity,outdoor,1,0,1,0.6
7,166,63,159,unaltered,thunder,thunder(lighning,thunder,0.8,high-intensity,outdoor,1,0,1,0.6
7,167,3,72,unaltered,writing_on_paper,scribbling_of_a_pencil,film_reel_turning,0.6,low-intensity,indoor,1,0,1,0.8
7,167,8,169,unaltered,writing_on_paper,scribbling_of_a_pencil,writing_on_paper,0.6,low-intensity,indoor,1,0,1,0.8
7,167,19,133,unaltered,writing_on_paper,scribbling_of_a_pencil,,0.6,low-intensity,indoor,1,0,1,0.8
7,167,25,164,unaltered,writing_on_paper,scribbling_of_a_pencil,writing_on_paper,0.6,low-intensity,indoor,1,0,1,0.8
7,167,62,75,unaltered,writing_on_paper,scribbling_of_a_pencil,writing_on_paper,0.6,low-intensity,indoor,1,0,1,0.8
7,168,40,69,reverb,grunting_and_groaning,man_straining,grunting_and_groaning,0.8,low-intensity,indoor,1,1.5,0,0.6
7,168,43,156,reverb,grunting_and_groaning,man_straining,grunting_and_groaning,0.8,low-intensity,indoor,1,1.5,0,0.6
7,168,21,33,reverb,grunting_and_groaning,man_straining,,0.8,low-intensity,indoor,1,1.5,0,0.6
7,168,27,55,reverb,grunting_and_groaning,man_straining,grunting_and_groaning,0.8,low-intensity,indoor,1,1.5,0,0.6
7,168,62,92,reverb,grunting_and_groaning,man_straining,grunting_and_groaning,0.8,low-intensity,indoor,1,1.5,0,0.6
7,169,74,102,unaltered,humming,man_humming,humming,0.8,low-intensity,indoor,1,0,1,0.6
7,169,9,111,unaltered,humming,man_humming,humming,0.8,low-intensity,indoor,1,0,1,0.6
7,169,29,73,unaltered,humming,man_humming,,0.8,low-intensity,indoor,1,0,1,0.6
7,169,2,74,unaltered,humming,man_humming,humming,0.8,low-intensity,indoor,1,0,1,0.6
7,169,75,150,unaltered,humming,man_humming,humming,0.8,low-intensity,indoor,1,0,1,0.6
7,170,13,58,reverb,fireworks,tumbling_of_items_into_a_plastic_container,keys_jingling,0,high-intensity,outdoor,1,0,1,0
7,170,74,87,reverb,fireworks,tumbling_of_items_into_a_plastic_container,keys_jingling,0,high-intensity,outdoor,1,0,1,0
7,170,30,94,reverb,fireworks,tumbling_of_items_into_a_plastic_container,,0,high-intensity,outdoor,1,0,1,0
7,170,69,112,reverb,fireworks,tumbling_of_items_into_a_plastic_container,keys_jingling,0,high-intensity,outdoor,1,0,1,0
7,170,11,160,reverb,fireworks,tumbling_of_items_into_a_plastic_container,keys_jingling,0,high-intensity,outdoor,1,0,1,0
7,171,37,85,reverb,walking_with_heels,high_heeled_shoes_walking,walking_with_heels,0.8,low-intensity,outdoor,1,0.5,0,0.6
7,171,23,42,reverb,walking_with_heels,high_heeled_shoes_walking,walking_with_heels,0.8,low-intensity,outdoor,1,0.5,0,0.6
7,171,1,132,reverb,walking_with_heels,high_heeled_shoes_walking,,0.8,low-intensity,outdoor,1,0.5,0,0.6
7,171,11,31,reverb,walking_with_heels,high_heeled_shoes_walking,walking_with_heels,0.8,low-intensity,outdoor,1,0.5,0,0.6
7,171,64,41,reverb,walking_with_heels,high_heeled_shoes_walking,walking_with_heels,0.8,low-intensity,outdoor,1,0.5,0,0.6
7,172,79,74,reverb,explosion,thunde,explosion,0.8,high-intensity,outdoor,1,0,1,0.6
7,172,60,101,reverb,explosion,thunde,explosion,0.8,high-intensity,outdoor,1,0,1,0.6
7,172,47,106,reverb,explosion,thunde,gunfire,0.8,high-intensity,outdoor,1,0,1,0.6
7,172,71,89,reverb,explosion,thunde,explosion,0.8,high-intensity,outdoor,1,0,1,0.6
7,172,19,170,reverb,explosion,thunde,explosion,0.8,high-intensity,outdoor,1,0,1,0.6
7,173,1,77,reverb,bicycle_skidding,chair_on_wheels_rolling_across_a_floor,bicycle_skidding,0.8,low-intensity,outdoor,0,0,0,0.2
7,173,10,50,reverb,bicycle_skidding,chair_on_wheels_rolling_across_a_floor,bicycle_skidding,0.8,low-intensity,outdoor,0,0,0,0.2
7,173,17,144,reverb,bicycle_skidding,chair_on_wheels_rolling_across_a_floor,,0.8,low-intensity,outdoor,0,0,0,0.2
7,173,7,55,reverb,bicycle_skidding,chair_on_wheels_rolling_across_a_floor,bicycle_skidding,0.8,low-intensity,outdoor,0,0,0,0.2
7,173,56,130,reverb,bicycle_skidding,chair_on_wheels_rolling_across_a_floor,bicycle_skidding,0.8,low-intensity,outdoor,0,0,0,0.2
7,174,30,57,unaltered,monkey_scream,monkey_screaming,monkey_scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,174,76,97,unaltered,monkey_scream,monkey_screaming,monkey_scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,174,20,192,unaltered,monkey_scream,monkey_screaming,,0.8,high-intensity,outdoor,1,0,1,0.6
7,174,39,19,unaltered,monkey_scream,monkey_screaming,monkey_scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,174,51,59,unaltered,monkey_scream,monkey_screaming,monkey_scream,0.8,high-intensity,outdoor,1,0,1,0.6
7,175,6,176,reverb,shower,machine_turning_on,coffee_machine,0,high-intensity,indoor,1,1.5,0,0.6
7,175,44,8,reverb,shower,machine_turning_on,coffee_machine,0,high-intensity,indoor,1,1.5,0,0.6
7,175,15,71,reverb,shower,machine_turning_on,,0,high-intensity,indoor,1,1.5,0,0.6
7,175,56,126,reverb,shower,machine_turning_on,coffee_machine,0,high-intensity,indoor,1,1.5,0,0.6
7,175,21,148,reverb,shower,machine_turning_on,,0,high-intensity,indoor,1,1.5,0,0.6
7,176,49,96,unaltered,background_speech,conversational_ambience,airconditioner,0.6,high-intensity,indoor,1,0,1,0.4
7,176,17,83,unaltered,background_speech,conversational_ambience,background_speech,0.6,high-intensity,indoor,1,0,1,0.4
7,176,30,175,unaltered,background_speech,conversational_ambience,,0.6,high-intensity,indoor,1,0,1,0.4
7,176,73,77,unaltered,background_speech,conversational_ambience,background_speech,0.6,high-intensity,indoor,1,0,1,0.4
7,176,33,47,unaltered,background_speech,conversational_ambience,background_speech,0.6,high-intensity,indoor,1,0,1,0.4
7,177,28,50,reverb,train_whistle,old_time_train_steam_whistle,train_whistle,0.8,high-intensity,outdoor,1,0,1,0.6
7,177,1,180,reverb,train_whistle,old_time_train_steam_whistle,train_whistle,0.8,high-intensity,outdoor,1,0,1,0.6
7,177,77,124,reverb,train_whistle,old_time_train_steam_whistle,pepper_grinder,0.8,high-intensity,outdoor,1,0,1,0.6
7,177,45,18,reverb,train_whistle,old_time_train_steam_whistle,train_whistle,0.8,high-intensity,outdoor,1,0,1,0.6
7,177,10,135,reverb,train_whistle,old_time_train_steam_whistle,train_whistle,0.8,high-intensity,outdoor,1,0,1,0.6
7,178,56,166,unaltered,shuffling_cards,duct_tape_ripping,shuffling_cards,0.8,low-intensity,indoor,0,0,1,1
7,178,28,179,unaltered,shuffling_cards,duct_tape_ripping,shuffling_cards,0.8,low-intensity,indoor,0,0,1,1
7,178,36,90,unaltered,shuffling_cards,duct_tape_ripping,sawing,0.8,low-intensity,indoor,0,0,1,1
7,178,69,65,unaltered,shuffling_cards,duct_tape_ripping,shuffling_cards,0.8,low-intensity,indoor,0,0,1,1
7,178,63,149,unaltered,shuffling_cards,duct_tape_ripping,shuffling_cards,0.8,low-intensity,indoor,0,0,1,1
7,179,17,170,reverb,computer_startup_sound,computer_starting_up,computer_startup_sound,0.8,low-intensity,indoor,1,0,1,0.6
7,179,27,81,reverb,computer_startup_sound,computer_starting_up,computer_startup_sound,0.8,low-intensity,indoor,1,0,1,0.6
7,179,10,103,reverb,computer_startup_sound,computer_starting_up,,0.8,low-intensity,indoor,1,0,1,0.6
7,179,54,66,reverb,computer_startup_sound,computer_starting_up,computer_startup_sound,0.8,low-intensity,indoor,1,0,1,0.6
7,179,6,50,reverb,computer_startup_sound,computer_starting_up,computer_startup_sound,0.8,low-intensity,indoor,1,0,1,0.6
7,180,22,93,reverb,cutting_with_scissors,sawing,cutting_with_scissors,0.8,low-intensity,indoor,1,0,1,0.8
7,180,30,152,reverb,cutting_with_scissors,sawing,cutting_with_scissors,0.8,low-intensity,indoor,1,0,1,0.8
7,180,73,177,reverb,cutting_with_scissors,sawing,,0.8,low-intensity,indoor,1,0,1,0.8
7,180,78,60,reverb,cutting_with_scissors,sawing,cutting_with_scissors,0.8,low-intensity,indoor,1,0,1,0.8
7,180,40,87,reverb,cutting_with_scissors,sawing,cutting_with_scissors,0.8,low-intensity,indoor,1,0,1,0.8
7,181,30,13,reverb,dial_tone,dial_tone,dial_tone,0.8,low-intensity,indoor,1,1.5,0,0.6
7,181,53,167,reverb,dial_tone,dial_tone,dial_tone,0.8,low-intensity,indoor,1,1.5,0,0.6
7,181,51,67,reverb,dial_tone,dial_tone,,0.8,low-intensity,indoor,1,1.5,0,0.6
7,181,46,52,reverb,dial_tone,dial_tone,dial_tone,0.8,low-intensity,indoor,1,1.5,0,0.6
7,181,12,110,reverb,dial_tone,dial_tone,dial_tone,0.8,low-intensity,indoor,1,1.5,0,0.6
7,182,66,103,reverb,hawk,hawk_or_eagle_scream,hawk,0.8,high-intensity,outdoor,1,0,0,0.6
7,182,45,108,reverb,hawk,hawk_or_eagle_scream,hawk,0.8,high-intensity,outdoor,1,0,0,0.6
7,182,74,89,reverb,hawk,hawk_or_eagle_scream,,0.8,high-intensity,outdoor,1,0,0,0.6
7,182,45,170,reverb,hawk,hawk_or_eagle_scream,hawk,0.8,high-intensity,outdoor,1,0,0,0.6
7,182,3,80,reverb,hawk,hawk_or_eagle_scream,hawk,0.8,high-intensity,outdoor,1,0,0,0.6
7,183,36,91,reverb,cash_register,cash_register_opening_an_change_being_extractede,cash_register,0.8,low-intensity,indoor,1,0,0,0.6
7,183,12,11,reverb,cash_register,cash_register_opening_an_change_being_extractede,cash_register,0.8,low-intensity,indoor,1,0,0,0.6
7,183,42,117,reverb,cash_register,cash_register_opening_an_change_being_extractede,,0.8,low-intensity,indoor,1,0,0,0.6
