listener,listener_trial,reverb_condition,sound_heard,natural_rating,typical_source_intensity,typical_source_location,distance_matched_subset
21,1,unaltered,crowd_cheering,5,high-intensity,outdoor,0
21,2,reverb,coughing,2,low-intensity,outdoor,1.5
21,3,reverb,horse_galloping,1,low-intensity,outdoor,0
21,4,reverb,explosion,3,high-intensity,outdoor,0
21,5,reverb,flushing,3,low-intensity,indoor,0
21,6,reverb,race_car_passing_by,2,high-intensity,outdoor,0
21,7,reverb,gong,3,high-intensity,outdoor,0
21,8,reverb,velcro,1,low-intensity,outdoor,0
21,9,reverb,scream,4,high-intensity,outdoor,0
21,10,reverb,songbird,2,low-intensity,outdoor,0
21,11,reverb,shuffling_cards,1,low-intensity,outdoor,0
21,12,reverb,vacuum,4,high-intensity,indoor,1.5
21,13,reverb,rattlesnake,5,low-intensity,outdoor,1.5
21,14,reverb,car_idling,3,low-intensity,outdoor,0
21,15,unaltered,blacksmith_hammering,2,high-intensity,outdoor,0
21,16,unaltered,coin_dropping,3,low-intensity,outdoor,0
21,17,unaltered,flag_flapping,4,low-intensity,outdoor,0
21,18,unaltered,typing,4,low-intensity,indoor,0
21,19,unaltered,airplane_taking_off,3,high-intensity,outdoor,0
21,20,unaltered,cuckoo_clock,5,low-intensity,indoor,1.5
21,21,unaltered,spray_can_shaking,5,low-intensity,outdoor,NaN
21,22,reverb,ratchet,3,low-intensity,outdoor,NaN
21,23,unaltered,running_on_gravel,4,low-intensity,outdoor,0
21,24,reverb,dog_barking,3,high-intensity,outdoor,0
21,25,reverb,newspaper_rustling,4,low-intensity,outdoor,0
21,26,unaltered,microwave_running,3,low-intensity,indoor,0
21,27,unaltered,balloondeflating,3,low-intensity,outdoor,0
21,28,reverb,blowing_on_bottle,3,low-intensity,outdoor,0
21,29,reverb,train_whistle,4,high-intensity,outdoor,0
21,30,unaltered,tearing,3,low-intensity,outdoor,0
21,31,unaltered,whispering,3,low-intensity,outdoor,0
21,32,reverb,humming,5,low-intensity,outdoor,0
21,33,unaltered,rain,3,low-intensity,outdoor,1.5
21,34,reverb,vegetable_peeler,5,low-intensity,indoor,0
21,35,reverb,laughing,3,high-intensity,outdoor,1.5
21,36,unaltered,jumping_rope,5,low-intensity,outdoor,1.5
21,37,unaltered,crowd_laughing,4,high-intensity,outdoor,NaN
21,38,reverb,cash_register,2,low-intensity,indoor,0
21,39,reverb,door_knocking,2,low-intensity,outdoor,0
21,40,reverb,running,3,low-intensity,outdoor,0
21,41,reverb,walking_on_hard_surface,4,low-intensity,outdoor,0
21,42,reverb,chopping_food,4,low-intensity,indoor,0
21,43,unaltered,horse_neighing,5,low-intensity,outdoor,NaN
21,44,unaltered,spraying,5,low-intensity,outdoor,0
21,45,reverb,walking_on_gravel,4,low-intensity,outdoor,1.5
21,46,unaltered,slicing_bread,4,low-intensity,indoor,1.5
21,47,unaltered,suitcase_rolling,3,low-intensity,outdoor,0
21,48,reverb,background_speech,5,high-intensity,outdoor,0
21,49,unaltered,rooster,4,low-intensity,outdoor,0
21,50,reverb,crying,4,high-intensity,outdoor,1.5
21,51,unaltered,wings_flapping,4,low-intensity,outdoor,0
21,52,reverb,biting_and_chewing,3,low-intensity,outdoor,0
21,53,unaltered,seal,4,low-intensity,outdoor,0
21,54,unaltered,telephone_dialing,4,low-intensity,indoor,0
21,55,reverb,water_dripping,5,low-intensity,outdoor,0
21,56,reverb,pouring_liquid,1,low-intensity,outdoor,0
21,57,reverb,church_bells,5,high-intensity,outdoor,0
21,58,reverb,kettle_whistling,4,low-intensity,indoor,0
21,59,reverb,crumpling_paper,5,low-intensity,outdoor,0
21,60,reverb,coloring,3,low-intensity,outdoor,0
21,61,unaltered,chainsaw_revving,3,high-intensity,outdoor,0
21,62,reverb,electric_hand_drill,4,high-intensity,outdoor,0
21,63,reverb,cutting_with_scissors,3,low-intensity,outdoor,0
21,64,unaltered,sharpening_knives,4,low-intensity,indoor,0
21,65,reverb,frying,4,low-intensity,indoor,0
21,66,reverb,squeaky_toy,1,low-intensity,outdoor,0
21,67,reverb,hawk,5,low-intensity,outdoor,0
21,68,unaltered,train_passing_by,3,high-intensity,outdoor,0
21,69,reverb,crickets,4,low-intensity,outdoor,0
21,70,unaltered,helicopter,3,high-intensity,outdoor,0
21,71,unaltered,pool_balls_colliding,3,low-intensity,indoor,0
21,72,reverb,running_water,3,low-intensity,outdoor,0
21,73,unaltered,pinball_machine_sounds,4,high-intensity,indoor,0
21,74,reverb,airconditioner,4,low-intensity,indoor,0
21,75,unaltered,applause,3,high-intensity,outdoor,NaN
21,76,unaltered,walking_on_leaves,3,low-intensity,outdoor,1.5
21,77,unaltered,dishes_clanking,3,low-intensity,indoor,1.5
21,78,unaltered,zipper,5,low-intensity,outdoor,0
21,79,unaltered,chicken_clucking,2,low-intensity,outdoor,0
21,80,reverb,swimming,4,low-intensity,outdoor,0
21,81,unaltered,cat_purring,3,low-intensity,outdoor,0
21,82,unaltered,airhockey,4,low-intensity,indoor,0
21,83,reverb,shoveling,4,low-intensity,outdoor,1.5
21,84,reverb,dentist_drill,4,high-intensity,indoor,1.5
21,85,unaltered,fire_alarm,4,high-intensity,outdoor,NaN
21,86,reverb,dog_drinking,4,low-intensity,outdoor,0
21,87,unaltered,bear,5,low-intensity,outdoor,0
21,88,reverb,school_bell,3,high-intensity,outdoor,0
21,89,unaltered,road_traffic,2,high-intensity,outdoor,0
21,90,reverb,stream,2,low-intensity,outdoor,1.5
21,91,reverb,busaccelerating,2,low-intensity,outdoor,0
21,92,unaltered,fire,4,low-intensity,outdoor,1.5
21,93,unaltered,motorcycle_reving,5,high-intensity,outdoor,0
21,94,unaltered,hammering,5,low-intensity,outdoor,0
21,95,reverb,grandfather_clock_chimes,2,low-intensity,indoor,0
21,96,unaltered,motorboat,4,high-intensity,outdoor,0
21,97,unaltered,film_reel_turning,2,low-intensity,indoor,0
21,98,unaltered,clock_ticking,5,low-intensity,indoor,0
21,99,unaltered,dialup_internet,4,low-intensity,indoor,0
21,100,reverb,owl_hooting,5,low-intensity,outdoor,0
21,101,unaltered,elevator_door,3,low-intensity,indoor,1.5
21,102,reverb,bus_decelerating,5,low-intensity,outdoor,1.5
21,103,unaltered,shower,5,low-intensity,indoor,1.5
21,104,reverb,duck_quack,2,low-intensity,outdoor,0
21,105,unaltered,rocking_chair,5,low-intensity,outdoor,0
21,106,reverb,running_up_stairs,4,low-intensity,outdoor,NaN
21,107,reverb,rubbing_hands,3,low-intensity,outdoor,0
21,108,unaltered,bells_jingling,2,low-intensity,outdoor,0
21,109,reverb,ballooninflating,5,low-intensity,outdoor,0
21,110,reverb,walking_with_heels,1,low-intensity,outdoor,NaN
21,111,reverb,hair_dryer,3,low-intensity,indoor,1.5
21,112,reverb,bulldozer,4,high-intensity,outdoor,0
21,113,unaltered,sawing,4,low-intensity,outdoor,0
21,114,reverb,tennis_volley,5,low-intensity,outdoor,0
21,115,reverb,chair_rolling,4,low-intensity,indoor,1.5
21,116,unaltered,car_accelerating,5,low-intensity,outdoor,0
21,117,reverb,train_warning_bell,5,high-intensity,outdoor,NaN
21,118,unaltered,winding_up_a_device,3,low-intensity,outdoor,0
21,119,reverb,glass_shattering,3,high-intensity,outdoor,NaN
21,120,unaltered,bicycling,2,low-intensity,outdoor,0
21,121,reverb,fireworks,1,high-intensity,outdoor,0
21,122,reverb,writing_on_paper,4,low-intensity,indoor,0
21,123,unaltered,gavel,5,low-intensity,indoor,0
21,124,unaltered,doorbell,4,high-intensity,outdoor,1.5
21,125,reverb,blender,5,high-intensity,indoor,1.5
21,126,reverb,crow,5,low-intensity,outdoor,NaN
21,127,unaltered,bicycle_skidding,2,low-intensity,outdoor,0
21,128,unaltered,bowling_pins_falling,5,high-intensity,indoor,0
21,129,unaltered,lawn_mower,2,high-intensity,outdoor,0
21,130,reverb,truck_beeping_while_backing_up,5,low-intensity,outdoor,0
21,131,unaltered,pouring_water_out_of_bottle,5,low-intensity,outdoor,0
21,132,unaltered,gargling,5,low-intensity,indoor,1.5
21,133,unaltered,car_crash,2,high-intensity,outdoor,0
21,134,unaltered,wolf_howling,5,low-intensity,outdoor,0
21,135,reverb,car_skidding,3,high-intensity,outdoor,0
21,136,unaltered,angry_shouting,5,high-intensity,outdoor,0
21,137,unaltered,boat_horn,5,high-intensity,outdoor,0
21,138,reverb,ping_pong,4,low-intensity,indoor,1.5
21,139,reverb,frog_croaking,4,low-intensity,outdoor,1.5
21,140,unaltered,jackhammer,5,high-intensity,outdoor,0
21,141,reverb,dial_tone,5,low-intensity,indoor,1.5
21,142,reverb,radio_or_tv_static,4,low-intensity,indoor,0
21,143,reverb,cicadas,2,low-intensity,outdoor,NaN
21,144,reverb,lion_growl_and_roar,3,high-intensity,outdoor,0
21,145,unaltered,bees_buzzing,4,low-intensity,outdoor,0
21,146,reverb,keys_jingling,4,low-intensity,outdoor,0
21,147,unaltered,heart_beat,3,low-intensity,outdoor,0
21,148,unaltered,coffee_machine,5,low-intensity,indoor,1.5
21,149,unaltered,bus,4,low-intensity,outdoor,0
21,150,reverb,thunder,5,high-intensity,outdoor,0
21,151,unaltered,reception_desk_bell,4,low-intensity,indoor,0
21,152,reverb,wind,5,low-intensity,outdoor,0
21,153,unaltered,grunting_and_groaning,4,low-intensity,outdoor,1.5
21,154,unaltered,cow_mooing,4,low-intensity,outdoor,1.5
21,155,unaltered,computer_startup_sound,3,low-intensity,indoor,0
21,156,reverb,camera_snapping_photos,1,low-intensity,outdoor,0
21,157,reverb,popcorn,3,low-intensity,indoor,0
21,158,unaltered,car_engine_starting,4,low-intensity,outdoor,0
21,159,reverb,electric_shaver,4,low-intensity,indoor,0
21,160,unaltered,seagulls,5,low-intensity,outdoor,0
21,161,unaltered,sheep,5,low-intensity,outdoor,1.5
21,162,unaltered,pig_snorting,5,low-intensity,outdoor,1.5
21,163,reverb,puppy_whining,4,low-intensity,outdoor,0
21,164,unaltered,coin_in_vending_machine,2,low-intensity,outdoor,0
21,165,unaltered,toothbrushing,2,low-intensity,indoor,0
21,166,reverb,cellphone_vibrating,5,low-intensity,outdoor,0
21,167,unaltered,bike_bell,4,low-intensity,outdoor,1.5
21,168,reverb,boiling_water,4,low-intensity,indoor,0
21,169,unaltered,pepper_grinder,2,low-intensity,indoor,0
21,170,reverb,scratching,5,low-intensity,outdoor,0
21,171,unaltered,siren,5,high-intensity,outdoor,0
21,172,unaltered,car_power_windows,5,low-intensity,outdoor,0
21,173,reverb,geese,5,low-intensity,outdoor,0
21,174,reverb,writing_on_a_chalkboard,4,low-intensity,indoor,0
21,175,unaltered,basketball_dribbling,5,low-intensity,outdoor,0
21,176,reverb,waves_at_beach,1,low-intensity,outdoor,0
21,177,unaltered,truck,3,high-intensity,outdoor,0
21,178,unaltered,gunfire,4,high-intensity,outdoor,0
21,179,unaltered,dog_panting,5,low-intensity,outdoor,NaN
21,180,unaltered,drinking,5,low-intensity,outdoor,0
21,181,reverb,sliding_door,4,low-intensity,outdoor,0
21,182,unaltered,chimes_in_the_wind,2,low-intensity,outdoor,0
21,183,unaltered,water_splashing,5,low-intensity,outdoor,1.5
21,184,unaltered,whistle,4,high-intensity,outdoor,NaN
21,185,reverb,breathing,3,low-intensity,outdoor,NaN
21,186,unaltered,monkey_scream,3,high-intensity,outdoor,0
21,187,reverb,grating_food,1,low-intensity,indoor,1.5
21,188,unaltered,rotary_telephone_dialer,5,low-intensity,indoor,0
21,189,unaltered,finger_tapping,1,low-intensity,outdoor,1.5
21,190,unaltered,marching,5,low-intensity,outdoor,1.5
21,191,reverb,printing,4,low-intensity,indoor,0
21,192,unaltered,turkey_gobble,3,low-intensity,outdoor,0
22,1,reverb,scream,5,high-intensity,outdoor,0
22,2,reverb,bicycle_skidding,5,low-intensity,outdoor,0
22,3,unaltered,flag_flapping,5,low-intensity,outdoor,0
22,4,unaltered,siren,3,high-intensity,outdoor,0
22,5,unaltered,walking_on_leaves,3,low-intensity,outdoor,1.5
22,6,reverb,running,1,low-intensity,outdoor,0
22,7,reverb,airhockey,2,low-intensity,indoor,0
22,8,unaltered,sawing,5,low-intensity,outdoor,0
22,9,unaltered,seal,5,low-intensity,outdoor,0
22,10,unaltered,electric_hand_drill,4,high-intensity,outdoor,0
22,11,unaltered,bells_jingling,3,low-intensity,outdoor,0
22,12,unaltered,sheep,5,low-intensity,outdoor,1.5
22,13,reverb,fire,3,low-intensity,outdoor,1.5
22,14,reverb,car_idling,3,low-intensity,outdoor,0
22,15,unaltered,crow,4,low-intensity,outdoor,NaN
22,16,unaltered,running_on_gravel,1,low-intensity,outdoor,0
22,17,unaltered,jackhammer,5,high-intensity,outdoor,0
22,18,unaltered,chicken_clucking,5,low-intensity,outdoor,0
22,19,reverb,running_water,1,low-intensity,outdoor,0
22,20,unaltered,writing_on_a_chalkboard,4,low-intensity,indoor,0
22,21,reverb,blacksmith_hammering,3,high-intensity,outdoor,0
22,22,reverb,pinball_machine_sounds,5,high-intensity,indoor,0
22,23,reverb,coin_dropping,2,low-intensity,outdoor,0
22,24,unaltered,toothbrushing,4,low-intensity,indoor,0
22,25,reverb,wings_flapping,1,low-intensity,outdoor,0
22,26,unaltered,bear,1,low-intensity,outdoor,0
22,27,unaltered,cat_purring,5,low-intensity,outdoor,0
22,28,reverb,coloring,1,low-intensity,outdoor,0
22,29,unaltered,frying,5,low-intensity,indoor,0
22,30,unaltered,water_splashing,4,low-intensity,outdoor,1.5
22,31,reverb,dial_tone,4,low-intensity,indoor,1.5
22,32,reverb,dog_panting,1,low-intensity,outdoor,NaN
22,33,unaltered,finger_tapping,5,low-intensity,outdoor,1.5
22,34,unaltered,rain,5,low-intensity,outdoor,1.5
22,35,unaltered,wind,2,low-intensity,outdoor,0
22,36,unaltered,camera_snapping_photos,5,low-intensity,outdoor,0
22,37,unaltered,heart_beat,2,low-intensity,outdoor,0
22,38,unaltered,church_bells,5,high-intensity,outdoor,0
22,39,reverb,chimes_in_the_wind,3,low-intensity,outdoor,0
22,40,unaltered,lion_growl_and_roar,4,high-intensity,outdoor,0
22,41,reverb,bees_buzzing,1,low-intensity,outdoor,0
22,42,unaltered,boiling_water,3,low-intensity,indoor,0
22,43,unaltered,chopping_food,3,low-intensity,indoor,0
22,44,unaltered,rooster,4,low-intensity,outdoor,0
22,45,unaltered,seagulls,3,low-intensity,outdoor,0
22,46,reverb,boat_horn,5,high-intensity,outdoor,0
22,47,unaltered,humming,4,low-intensity,outdoor,0
22,48,unaltered,telephone_dialing,3,low-intensity,indoor,0
22,49,reverb,velcro,1,low-intensity,outdoor,0
22,50,reverb,motorboat,3,high-intensity,outdoor,0
22,51,unaltered,slicing_bread,2,low-intensity,indoor,1.5
22,52,reverb,pouring_liquid,4,low-intensity,outdoor,0
22,53,reverb,printing,2,low-intensity,indoor,0
22,54,unaltered,drinking,5,low-intensity,outdoor,0
22,55,unaltered,pig_snorting,2,low-intensity,outdoor,1.5
22,56,unaltered,whistle,4,high-intensity,outdoor,NaN
22,57,unaltered,chair_rolling,2,low-intensity,indoor,1.5
22,58,unaltered,car_engine_starting,5,low-intensity,outdoor,0
22,59,unaltered,crickets,4,low-intensity,outdoor,0
22,60,reverb,blender,5,high-intensity,indoor,1.5
22,61,reverb,microwave_running,5,low-intensity,indoor,0
22,62,unaltered,car_accelerating,3,low-intensity,outdoor,0
22,63,unaltered,duck_quack,3,low-intensity,outdoor,0
22,64,reverb,kettle_whistling,5,low-intensity,indoor,0
22,65,unaltered,sliding_door,4,low-intensity,outdoor,0
22,66,reverb,geese,5,low-intensity,outdoor,0
22,67,unaltered,fireworks,5,high-intensity,outdoor,0
22,68,reverb,bus_decelerating,3,low-intensity,outdoor,1.5
22,69,reverb,typing,1,low-intensity,indoor,0
22,70,unaltered,blowing_on_bottle,5,low-intensity,outdoor,0
22,71,unaltered,walking_on_gravel,2,low-intensity,outdoor,1.5
22,72,unaltered,cutting_with_scissors,2,low-intensity,outdoor,0
22,73,reverb,cuckoo_clock,2,low-intensity,indoor,1.5
22,74,reverb,busaccelerating,3,low-intensity,outdoor,0
22,75,reverb,laughing,5,high-intensity,outdoor,1.5
22,76,unaltered,ratchet,2,low-intensity,outdoor,NaN
22,77,reverb,spray_can_shaking,4,low-intensity,outdoor,NaN
22,78,unaltered,tennis_volley,3,low-intensity,outdoor,0
22,79,reverb,rocking_chair,1,low-intensity,outdoor,0
22,80,unaltered,fire_alarm,4,high-intensity,outdoor,NaN
22,81,unaltered,gargling,4,low-intensity,indoor,1.5
22,82,unaltered,applause,5,high-intensity,outdoor,NaN
22,83,unaltered,squeaky_toy,5,low-intensity,outdoor,0
22,84,unaltered,doorbell,5,high-intensity,outdoor,1.5
22,85,unaltered,dog_drinking,3,low-intensity,outdoor,0
22,86,unaltered,running_up_stairs,3,low-intensity,outdoor,NaN
22,87,unaltered,spraying,3,low-intensity,outdoor,0
22,88,reverb,pepper_grinder,4,low-intensity,indoor,0
22,89,unaltered,grating_food,4,low-intensity,indoor,1.5
22,90,unaltered,jumping_rope,3,low-intensity,outdoor,1.5
22,91,reverb,water_dripping,2,low-intensity,outdoor,0
22,92,unaltered,grandfather_clock_chimes,5,low-intensity,indoor,0
22,93,unaltered,walking_with_heels,3,low-intensity,outdoor,NaN
22,94,reverb,walking_on_hard_surface,4,low-intensity,outdoor,0
22,95,reverb,dishes_clanking,4,low-intensity,indoor,1.5
22,96,unaltered,turkey_gobble,3,low-intensity,outdoor,0
22,97,unaltered,train_whistle,4,high-intensity,outdoor,0
22,98,unaltered,coughing,3,low-intensity,outdoor,1.5
22,99,unaltered,waves_at_beach,1,low-intensity,outdoor,0
22,100,reverb,coin_in_vending_machine,1,low-intensity,outdoor,0
22,101,unaltered,angry_shouting,3,high-intensity,outdoor,0
22,102,reverb,keys_jingling,3,low-intensity,outdoor,0
22,103,unaltered,car_power_windows,4,low-intensity,outdoor,0
22,104,reverb,truck_beeping_while_backing_up,3,low-intensity,outdoor,0
22,105,reverb,gunfire,3,high-intensity,outdoor,0
22,106,unaltered,dialup_internet,5,low-intensity,indoor,0
22,107,unaltered,biting_and_chewing,4,low-intensity,outdoor,0
22,108,reverb,cellphone_vibrating,3,low-intensity,outdoor,0
22,109,reverb,basketball_dribbling,3,low-intensity,outdoor,0
22,110,reverb,electric_shaver,4,low-intensity,indoor,0
22,111,reverb,monkey_scream,4,high-intensity,outdoor,0
22,112,unaltered,door_knocking,4,low-intensity,outdoor,0
22,113,reverb,car_crash,5,high-intensity,outdoor,0
22,114,unaltered,crying,5,high-intensity,outdoor,1.5
22,115,unaltered,train_warning_bell,2,high-intensity,outdoor,NaN
22,116,reverb,shuffling_cards,3,low-intensity,outdoor,0
22,117,unaltered,race_car_passing_by,5,high-intensity,outdoor,0
22,118,reverb,thunder,4,high-intensity,outdoor,0
22,119,unaltered,explosion,3,high-intensity,outdoor,0
22,120,reverb,coffee_machine,3,low-intensity,indoor,1.5
22,121,reverb,background_speech,3,high-intensity,outdoor,0
22,122,reverb,horse_galloping,3,low-intensity,outdoor,0
22,123,reverb,zipper,3,low-intensity,outdoor,0
22,124,reverb,airconditioner,4,low-intensity,indoor,0
22,125,unaltered,dog_barking,3,high-intensity,outdoor,0
22,126,unaltered,car_skidding,4,high-intensity,outdoor,0
22,127,reverb,rotary_telephone_dialer,2,low-intensity,indoor,0
22,128,reverb,stream,3,low-intensity,outdoor,1.5
22,129,unaltered,ballooninflating,4,low-intensity,outdoor,0
22,130,unaltered,suitcase_rolling,3,low-intensity,outdoor,0
22,131,reverb,vacuum,5,high-intensity,indoor,1.5
22,132,reverb,radio_or_tv_static,4,low-intensity,indoor,0
22,133,unaltered,balloondeflating,3,low-intensity,outdoor,0
22,134,unaltered,cash_register,5,low-intensity,indoor,0
22,135,reverb,swimming,3,low-intensity,outdoor,0
22,136,reverb,frog_croaking,5,low-intensity,outdoor,1.5
22,137,reverb,whispering,3,low-intensity,outdoor,0
22,138,reverb,vegetable_peeler,3,low-intensity,indoor,0
22,139,unaltered,hair_dryer,2,low-intensity,indoor,1.5
22,140,unaltered,owl_hooting,3,low-intensity,outdoor,0
22,141,unaltered,cow_mooing,5,low-intensity,outdoor,1.5
22,142,reverb,bicycling,4,low-intensity,outdoor,0
22,143,reverb,bike_bell,4,low-intensity,outdoor,1.5
22,144,reverb,road_traffic,3,high-intensity,outdoor,0
22,145,unaltered,flushing,4,low-intensity,indoor,0
22,146,unaltered,hawk,2,low-intensity,outdoor,0
22,147,unaltered,bowling_pins_falling,4,high-intensity,indoor,0
22,148,reverb,helicopter,4,high-intensity,outdoor,0
22,149,reverb,winding_up_a_device,1,low-intensity,outdoor,0
22,150,unaltered,glass_shattering,2,high-intensity,outdoor,NaN
22,151,unaltered,marching,2,low-intensity,outdoor,1.5
22,152,reverb,rubbing_hands,3,low-intensity,outdoor,0
22,153,unaltered,cicadas,4,low-intensity,outdoor,NaN
22,154,reverb,computer_startup_sound,4,low-intensity,indoor,0
22,155,unaltered,puppy_whining,5,low-intensity,outdoor,0
22,156,reverb,clock_ticking,5,low-intensity,indoor,0
22,157,reverb,crowd_cheering,4,high-intensity,outdoor,0
22,158,reverb,tearing,1,low-intensity,outdoor,0
22,159,reverb,horse_neighing,5,low-intensity,outdoor,NaN
22,160,reverb,film_reel_turning,3,low-intensity,indoor,0
22,161,unaltered,grunting_and_groaning,5,low-intensity,outdoor,1.5
22,162,reverb,popcorn,3,low-intensity,indoor,0
22,163,unaltered,train_passing_by,3,high-intensity,outdoor,0
22,164,unaltered,pool_balls_colliding,3,low-intensity,indoor,0
22,165,unaltered,scratching,5,low-intensity,outdoor,0
22,166,reverb,shoveling,2,low-intensity,outdoor,1.5
22,167,reverb,elevator_door,2,low-intensity,indoor,1.5
22,168,unaltered,airplane_taking_off,2,high-intensity,outdoor,0
22,169,unaltered,rattlesnake,4,low-intensity,outdoor,1.5
22,170,reverb,gavel,4,low-intensity,indoor,0
22,171,reverb,crumpling_paper,4,low-intensity,outdoor,0
22,172,reverb,bulldozer,2,high-intensity,outdoor,0
22,173,unaltered,newspaper_rustling,3,low-intensity,outdoor,0
22,174,unaltered,writing_on_paper,3,low-intensity,indoor,0
22,175,reverb,shower,1,low-intensity,indoor,1.5
22,176,reverb,breathing,1,low-intensity,outdoor,NaN
22,177,reverb,sharpening_knives,5,low-intensity,indoor,0
22,178,unaltered,dentist_drill,5,high-intensity,indoor,1.5
22,179,reverb,songbird,3,low-intensity,outdoor,0
22,180,reverb,pouring_water_out_of_bottle,3,low-intensity,outdoor,0
22,181,unaltered,truck,3,high-intensity,outdoor,0
22,182,unaltered,wolf_howling,5,low-intensity,outdoor,0
22,183,unaltered,hammering,4,low-intensity,outdoor,0
22,184,reverb,school_bell,4,high-intensity,outdoor,0
22,185,unaltered,motorcycle_reving,5,high-intensity,outdoor,0
22,186,unaltered,reception_desk_bell,4,low-intensity,indoor,0
22,187,unaltered,crowd_laughing,2,high-intensity,outdoor,NaN
22,188,reverb,bus,3,low-intensity,outdoor,0
22,189,reverb,lawn_mower,5,high-intensity,outdoor,0
22,190,reverb,chainsaw_revving,5,high-intensity,outdoor,0
22,191,unaltered,ping_pong,5,low-intensity,indoor,1.5
22,192,unaltered,gong,4,high-intensity,outdoor,0
23,1,reverb,crowd_laughing,2,high-intensity,outdoor,NaN
23,2,unaltered,songbird,3,low-intensity,outdoor,0
23,3,unaltered,road_traffic,5,high-intensity,outdoor,0
23,4,reverb,gong,2,high-intensity,outdoor,0
23,5,unaltered,running_on_gravel,5,low-intensity,outdoor,0
23,6,reverb,dentist_drill,4,high-intensity,indoor,1.5
23,7,unaltered,fireworks,4,high-intensity,outdoor,0
23,8,unaltered,flag_flapping,3,low-intensity,outdoor,0
23,9,unaltered,spraying,5,low-intensity,outdoor,0
23,10,reverb,airhockey,2,low-intensity,indoor,0
23,11,unaltered,jackhammer,3,high-intensity,outdoor,0
23,12,unaltered,zipper,4,low-intensity,outdoor,0
23,13,reverb,sawing,5,low-intensity,outdoor,0
23,14,unaltered,walking_on_hard_surface,2,low-intensity,outdoor,0
23,15,reverb,ratchet,1,low-intensity,outdoor,NaN
23,16,reverb,truck,2,high-intensity,outdoor,0
23,17,reverb,bus_decelerating,4,low-intensity,outdoor,1.5
23,18,reverb,train_passing_by,3,high-intensity,outdoor,0
23,19,reverb,winding_up_a_device,5,low-intensity,outdoor,0
23,20,reverb,running_up_stairs,4,low-intensity,outdoor,NaN
23,21,reverb,laughing,4,high-intensity,outdoor,1.5
23,22,unaltered,grating_food,4,low-intensity,indoor,1.5
23,23,reverb,wings_flapping,3,low-intensity,outdoor,0
23,24,unaltered,boat_horn,3,high-intensity,outdoor,0
23,25,unaltered,sharpening_knives,2,low-intensity,indoor,0
23,26,unaltered,school_bell,3,high-intensity,outdoor,0
23,27,reverb,water_splashing,4,low-intensity,outdoor,1.5
23,28,reverb,car_accelerating,2,low-intensity,outdoor,0
23,29,reverb,cellphone_vibrating,4,low-intensity,outdoor,0
23,30,unaltered,duck_quack,3,low-intensity,outdoor,0
23,31,unaltered,basketball_dribbling,1,low-intensity,outdoor,0
23,32,unaltered,running,1,low-intensity,outdoor,0
23,33,unaltered,writing_on_paper,1,low-intensity,indoor,0
23,34,unaltered,walking_on_gravel,3,low-intensity,outdoor,1.5
23,35,unaltered,explosion,2,high-intensity,outdoor,0
23,36,reverb,blender,3,high-intensity,indoor,1.5
23,37,reverb,dialup_internet,3,low-intensity,indoor,0
23,38,unaltered,gunfire,4,high-intensity,outdoor,0
23,39,unaltered,applause,2,high-intensity,outdoor,NaN
23,40,unaltered,blacksmith_hammering,4,high-intensity,outdoor,0
23,41,unaltered,fire,5,low-intensity,outdoor,1.5
23,42,unaltered,shuffling_cards,5,low-intensity,outdoor,0
23,43,unaltered,walking_with_heels,5,low-intensity,outdoor,NaN
23,44,reverb,lion_growl_and_roar,2,high-intensity,outdoor,0
23,45,unaltered,pepper_grinder,3,low-intensity,indoor,0
23,46,reverb,coffee_machine,5,low-intensity,indoor,1.5
23,47,reverb,marching,3,low-intensity,outdoor,1.5
23,48,reverb,electric_hand_drill,5,high-intensity,outdoor,0
23,49,reverb,gavel,5,low-intensity,indoor,0
23,50,reverb,crickets,4,low-intensity,outdoor,0
23,51,unaltered,fire_alarm,3,high-intensity,outdoor,NaN
23,52,unaltered,gargling,4,low-intensity,indoor,1.5
23,53,reverb,balloondeflating,1,low-intensity,outdoor,0
23,54,reverb,bicycling,2,low-intensity,outdoor,0
23,55,reverb,newspaper_rustling,5,low-intensity,outdoor,0
23,56,unaltered,blowing_on_bottle,4,low-intensity,outdoor,0
23,57,reverb,boiling_water,3,low-intensity,indoor,0
23,58,reverb,toothbrushing,2,low-intensity,indoor,0
23,59,reverb,pig_snorting,2,low-intensity,outdoor,1.5
23,60,unaltered,bus,1,low-intensity,outdoor,0
23,61,unaltered,computer_startup_sound,4,low-intensity,indoor,0
23,62,reverb,seagulls,4,low-intensity,outdoor,0
23,63,unaltered,monkey_scream,4,high-intensity,outdoor,0
23,64,reverb,bowling_pins_falling,3,high-intensity,indoor,0
23,65,unaltered,crowd_cheering,4,high-intensity,outdoor,0
23,66,unaltered,crying,5,high-intensity,outdoor,1.5
23,67,reverb,frying,3,low-intensity,indoor,0
23,68,unaltered,squeaky_toy,3,low-intensity,outdoor,0
23,69,unaltered,dial_tone,4,low-intensity,indoor,1.5
23,70,unaltered,dog_drinking,2,low-intensity,outdoor,0
23,71,reverb,cicadas,4,low-intensity,outdoor,NaN
23,72,unaltered,rotary_telephone_dialer,4,low-intensity,indoor,0
23,73,reverb,finger_tapping,3,low-intensity,outdoor,1.5
23,74,unaltered,coughing,5,low-intensity,outdoor,1.5
23,75,reverb,flushing,5,low-intensity,indoor,0
23,76,reverb,wind,3,low-intensity,outdoor,0
