listener,listener_trial,mturk_worker,mturk_trial,reverb_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,typical_source_location,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
7,97,319,78,reverb,RustlingBranch_052dB,a_dolly_sliding_underneath_something_to_pick_it_up,helicopter,0.4,low-intensity,outdoor,1,1.5,0,0.8
7,98,142,17,unaltered,PouringLiquid_059dB,pouring_water_into_an_empty_bucket_,PouringLiquid_059dB,0.8,low-intensity,either,1,1.5,0,0.8
7,98,68,110,unaltered,PouringLiquid_059dB,pouring_water_into_an_empty_bucket_,PouringLiquid_059dB,0.8,low-intensity,either,1,1.5,0,0.8
7,98,339,53,unaltered,PouringLiquid_059dB,pouring_water_into_an_empty_bucket_,PouringLiquid_059dB,0.8,low-intensity,either,1,1.5,0,0.8
7,98,128,26,unaltered,PouringLiquid_059dB,pouring_water_into_an_empty_bucket_,PouringLiquid_059dB,0.8,low-intensity,either,1,1.5,0,0.8
7,98,178,72,unaltered,PouringLiquid_059dB,pouring_water_into_an_empty_bucket_,cash_register,0.8,low-intensity,either,1,1.5,0,0.8
7,100,103,7,reverb,ChoppingVegetables_060dB,moving_things_around_while_the_shower_is_on,breathing,0,low-intensity,indoor,1,1.5,0,0.8
7,100,222,3,reverb,ChoppingVegetables_060dB,moving_things_around_while_the_shower_is_on,breathing,0,low-intensity,indoor,1,1.5,0,0.8
7,100,363,77,reverb,ChoppingVegetables_060dB,moving_things_around_while_the_shower_is_on,breathing,0,low-intensity,indoor,1,1.5,0,0.8
7,100,88,59,reverb,ChoppingVegetables_060dB,moving_things_around_while_the_shower_is_on,suitcase_rolling,0,low-intensity,indoor,1,1.5,0,0.8
7,100,334,16,reverb,ChoppingVegetables_060dB,moving_things_around_while_the_shower_is_on,breathing,0,low-intensity,indoor,1,1.5,0,0.8
7,102,253,101,unaltered,HammerNail_097dB,small_pebbles_being_thrown/tapped_at_a_window,HammerNail_097dB,0.4,high-intensity,either,1,1,0,0.4
7,102,228,112,unaltered,HammerNail_097dB,small_pebbles_being_thrown/tapped_at_a_window,telephone_dialing,0.4,high-intensity,either,1,1,0,0.4
7,102,263,3,unaltered,HammerNail_097dB,small_pebbles_being_thrown/tapped_at_a_window,coin_in_vending_machine,0.4,high-intensity,either,1,1,0,0.4
7,102,238,53,unaltered,HammerNail_097dB,small_pebbles_being_thrown/tapped_at_a_window,HammerNail_097dB,0.4,high-intensity,either,1,1,0,0.4
7,102,162,114,unaltered,HammerNail_097dB,small_pebbles_being_thrown/tapped_at_a_window,rocking_chair,0.4,high-intensity,either,1,1,0,0.4
7,103,125,76,unaltered,Zipper_058dB,zipper_on_a_suitcase,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0
7,103,206,15,unaltered,Zipper_058dB,zipper_on_a_suitcase,chainsaw,0.8,low-intensity,either,1,1.5,0,0
7,103,249,6,unaltered,Zipper_058dB,zipper_on_a_suitcase,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0
7,103,225,100,unaltered,Zipper_058dB,zipper_on_a_suitcase,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0
7,103,134,73,unaltered,Zipper_058dB,zipper_on_a_suitcase,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0
7,105,161,7,unaltered,CompressedAirSpray_095dB,snake_hissing,CompressedAirSpray_095dB,1,high-intensity,either,1,1,0,0.4
7,105,109,11,unaltered,CompressedAirSpray_095dB,snake_hissing,CompressedAirSpray_095dB,1,high-intensity,either,1,1,0,0.4
7,105,158,11,unaltered,CompressedAirSpray_095dB,snake_hissing,CompressedAirSpray_095dB,1,high-intensity,either,1,1,0,0.4
7,105,190,75,unaltered,CompressedAirSpray_095dB,snake_hissing,CompressedAirSpray_095dB,1,high-intensity,either,1,1,0,0.4
7,105,227,108,unaltered,CompressedAirSpray_095dB,snake_hissing,CompressedAirSpray_095dB,1,high-intensity,either,1,1,0,0.4
7,108,38,87,unaltered,HairDryer_092dB,turning_on_and_off_a_blow_dryer,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
7,108,355,44,unaltered,HairDryer_092dB,turning_on_and_off_a_blow_dryer,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
7,108,60,62,unaltered,HairDryer_092dB,turning_on_and_off_a_blow_dryer,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
7,108,252,35,unaltered,HairDryer_092dB,turning_on_and_off_a_blow_dryer,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
7,108,207,37,unaltered,HairDryer_092dB,turning_on_and_off_a_blow_dryer,running_water,0.8,high-intensity,indoor,1,1.5,0,0.4
7,109,132,14,unaltered,Chainsaw_113dB,weed_wacker_being_reved_before_use,vegetable_peeler,0.2,high-intensity,outdoor,1,1,0,0.4
7,109,334,90,unaltered,Chainsaw_113dB,weed_wacker_being_reved_before_use,spraying,0.2,high-intensity,outdoor,1,1,0,0.4
7,109,114,13,unaltered,Chainsaw_113dB,weed_wacker_being_reved_before_use,vegetable_peeler,0.2,high-intensity,outdoor,1,1,0,0.4
7,109,105,4,unaltered,Chainsaw_113dB,weed_wacker_being_reved_before_use,Chainsaw_113dB,0.2,high-intensity,outdoor,1,1,0,0.4
7,109,145,19,unaltered,Chainsaw_113dB,weed_wacker_being_reved_before_use,stream,0.2,high-intensity,outdoor,1,1,0,0.4
7,115,264,113,reverb,DroppingStones_092dB,breaking_chocolate_filled_with_sprinkles_on_a_table,chopping_vegetables,0.2,high-intensity,outdoor,1,1,0,0
7,115,103,46,reverb,DroppingStones_092dB,breaking_chocolate_filled_with_sprinkles_on_a_table,chopping_vegetables,0.2,high-intensity,outdoor,1,1,0,0
7,115,331,6,reverb,DroppingStones_092dB,breaking_chocolate_filled_with_sprinkles_on_a_table,popcorn,0.2,high-intensity,outdoor,1,1,0,0
7,115,316,11,reverb,DroppingStones_092dB,breaking_chocolate_filled_with_sprinkles_on_a_table,DroppingStones_092dB,0.2,high-intensity,outdoor,1,1,0,0
7,115,126,24,reverb,DroppingStones_092dB,breaking_chocolate_filled_with_sprinkles_on_a_table,lawnmower,0.2,high-intensity,outdoor,1,1,0,0
8,1,218,71,reverb,HandsRubbing_059dB,Towel_on_floor,HandsRubbing_059dB,0.2,low-intensity,either,1,0,0,1
8,1,366,78,reverb,HandsRubbing_059dB,Towel_on_floor,jumping_rope,0.2,low-intensity,either,1,0,0,1
8,1,225,65,reverb,HandsRubbing_059dB,Towel_on_floor,fireworks,0.2,low-intensity,either,1,0,0,1
8,1,94,111,reverb,HandsRubbing_059dB,Towel_on_floor,jumping_rope,0.2,low-intensity,either,1,0,0,1
8,1,79,6,reverb,HandsRubbing_059dB,Towel_on_floor,jumping_rope,0.2,low-intensity,either,1,0,0,1
8,3,9,48,unaltered,PeelingVegetables059dB,A_person_writing_with_a_quill_pen,stapler,0,low-intensity,indoor,1,1.5,0,0.6
8,3,17,21,unaltered,PeelingVegetables059dB,A_person_writing_with_a_quill_pen,leaf_blower,0,low-intensity,indoor,1,1.5,0,0.6
8,3,265,10,unaltered,PeelingVegetables059dB,A_person_writing_with_a_quill_pen,stapler,0,low-intensity,indoor,1,1.5,0,0.6
8,3,332,48,unaltered,PeelingVegetables059dB,A_person_writing_with_a_quill_pen,stapler,0,low-intensity,indoor,1,1.5,0,0.6
8,3,132,43,unaltered,PeelingVegetables059dB,A_person_writing_with_a_quill_pen,stapler,0,low-intensity,indoor,1,1.5,0,0.6
8,5,272,8,reverb,HammerMetal_112dB,Hammer_on_a_Anvil,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
8,5,284,66,reverb,HammerMetal_112dB,Hammer_on_a_Anvil,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
8,5,167,62,reverb,HammerMetal_112dB,Hammer_on_a_Anvil,water_splash,0.8,high-intensity,either,1,1.5,0,0.6
8,5,5,2,reverb,HammerMetal_112dB,Hammer_on_a_Anvil,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
8,5,123,112,reverb,HammerMetal_112dB,Hammer_on_a_Anvil,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
8,8,264,101,unaltered,CoffeeBeanGrinder_084dB,Blender,church_bells,0,high-intensity,indoor,1,1,0,0.2
8,8,148,109,unaltered,CoffeeBeanGrinder_084dB,Blender,blowing_on_bottle,0,high-intensity,indoor,1,1,0,0.2
8,8,94,3,unaltered,CoffeeBeanGrinder_084dB,Blender,tennis_volley,0,high-intensity,indoor,1,1,0,0.2
8,8,297,55,unaltered,CoffeeBeanGrinder_084dB,Blender,blacksmith_hammering,0,high-intensity,indoor,1,1,0,0.2
8,8,213,106,unaltered,CoffeeBeanGrinder_084dB,Blender,hair_dryer,0,high-intensity,indoor,1,1,0,0.2
8,14,215,44,unaltered,CompressedAirSpray_095dB,rainstick,stapler,0.2,high-intensity,either,1,1,0,0.4
8,14,248,32,unaltered,CompressedAirSpray_095dB,rainstick,spray_can_shaking,0.2,high-intensity,either,1,1,0,0.4
8,14,301,102,unaltered,CompressedAirSpray_095dB,rainstick,CompressedAirSpray_095dB,0.2,high-intensity,either,1,1,0,0.4
8,14,288,19,unaltered,CompressedAirSpray_095dB,rainstick,laughing,0.2,high-intensity,either,1,1,0,0.4
8,14,34,77,unaltered,CompressedAirSpray_095dB,rainstick,stapler,0.2,high-intensity,either,1,1,0,0.4
8,16,89,52,reverb,Vacuum_095dB,Hair_dryer_turning_off,whispering,0.4,high-intensity,indoor,1,1.5,0,0.2
8,16,341,91,reverb,Vacuum_095dB,Hair_dryer_turning_off,Vacuum_095dB,0.4,high-intensity,indoor,1,1.5,0,0.2
8,16,333,1,reverb,Vacuum_095dB,Hair_dryer_turning_off,frying,0.4,high-intensity,indoor,1,1.5,0,0.2
8,16,59,70,reverb,Vacuum_095dB,Hair_dryer_turning_off,Vacuum_095dB,0.4,high-intensity,indoor,1,1.5,0,0.2
8,16,193,35,reverb,Vacuum_095dB,Hair_dryer_turning_off,blowing_on_bottle,0.4,high-intensity,indoor,1,1.5,0,0.2
8,20,321,14,reverb,Blender_088dB,Hair_dryer,elevator_door,0.4,high-intensity,indoor,1,0,0,0.6
8,20,247,20,reverb,Blender_088dB,Hair_dryer,Blender_088dB,0.4,high-intensity,indoor,1,0,0,0.6
8,20,122,45,reverb,Blender_088dB,Hair_dryer,gargling,0.4,high-intensity,indoor,1,0,0,0.6
8,20,128,67,reverb,Blender_088dB,Hair_dryer,Blender_088dB,0.4,high-intensity,indoor,1,0,0,0.6
8,20,259,99,reverb,Blender_088dB,Hair_dryer,elevator_door,0.4,high-intensity,indoor,1,0,0,0.6
8,26,178,81,reverb,DroppingStones_092dB,,dishes_clanking,0,high-intensity,outdoor,1,1,0,0.4
8,26,300,50,reverb,DroppingStones_092dB,,church_bells,0,high-intensity,outdoor,1,1,0,0.4
8,26,319,70,reverb,DroppingStones_092dB,,dishes_clanking,0,high-intensity,outdoor,1,1,0,0.4
8,26,90,13,reverb,DroppingStones_092dB,,coin_drop,0,high-intensity,outdoor,1,1,0,0.4
8,26,311,86,reverb,DroppingStones_092dB,,compressed_air_spray,0,high-intensity,outdoor,1,1,0,0.4
8,37,175,77,reverb,ChoppingVegetables_060dB,Saw_cutting_through_drywall,coloring,0,low-intensity,indoor,1,1.5,0,1
8,37,226,15,reverb,ChoppingVegetables_060dB,Saw_cutting_through_drywall,typing,0,low-intensity,indoor,1,1.5,0,1
8,37,370,85,reverb,ChoppingVegetables_060dB,Saw_cutting_through_drywall,shoveling,0,low-intensity,indoor,1,1.5,0,1
8,37,119,27,reverb,ChoppingVegetables_060dB,Saw_cutting_through_drywall,crowd_laughing,0,low-intensity,indoor,1,1.5,0,1
8,37,350,35,reverb,ChoppingVegetables_060dB,Saw_cutting_through_drywall,lawnmower,0,low-intensity,indoor,1,1.5,0,1
8,38,151,11,reverb,SuitcaseRolling_052dB,lange_metal_moving,biting_and_chewing,0.2,low-intensity,either,1,1.5,0,0.6
8,38,340,82,reverb,SuitcaseRolling_052dB,lange_metal_moving,microwave_running,0.2,low-intensity,either,1,1.5,0,0.6
8,38,25,72,reverb,SuitcaseRolling_052dB,lange_metal_moving,boat_horn,0.2,low-intensity,either,1,1.5,0,0.6
8,38,177,76,reverb,SuitcaseRolling_052dB,lange_metal_moving,swimming,0.2,low-intensity,either,1,1.5,0,0.6
8,38,7,78,reverb,SuitcaseRolling_052dB,lange_metal_moving,SuitcaseRolling_052dB,0.2,low-intensity,either,1,1.5,0,0.6
8,40,38,99,unaltered,FootstepsInSand_055dB,Coat_as_a_person_is_walking,FootstepsInSand_055dB,0.4,low-intensity,outdoor,1,1.5,0,1
8,40,95,28,unaltered,FootstepsInSand_055dB,Coat_as_a_person_is_walking,bees_buzzing,0.4,low-intensity,outdoor,1,1.5,0,1
8,40,145,86,unaltered,FootstepsInSand_055dB,Coat_as_a_person_is_walking,chimes_in_the_wind,0.4,low-intensity,outdoor,1,1.5,0,1
8,40,182,116,unaltered,FootstepsInSand_055dB,Coat_as_a_person_is_walking,bees_buzzing,0.4,low-intensity,outdoor,1,1.5,0,1
8,40,210,26,unaltered,FootstepsInSand_055dB,Coat_as_a_person_is_walking,FootstepsInSand_055dB,0.4,low-intensity,outdoor,1,1.5,0,1
8,56,354,115,unaltered,GlassSmash_102dB,Glass__breaking,GlassSmash_102dB,0.8,high-intensity,either,1,1.5,0,0
8,56,283,76,unaltered,GlassSmash_102dB,Glass__breaking,GlassSmash_102dB,0.8,high-intensity,either,1,1.5,0,0
8,56,28,22,unaltered,GlassSmash_102dB,Glass__breaking,hammer_metal,0.8,high-intensity,either,1,1.5,0,0
8,56,338,78,unaltered,GlassSmash_102dB,Glass__breaking,GlassSmash_102dB,0.8,high-intensity,either,1,1.5,0,0
8,56,194,25,unaltered,GlassSmash_102dB,Glass__breaking,GlassSmash_102dB,0.8,high-intensity,either,1,1.5,0,0
8,61,289,35,reverb,ElectricCanOpener_083dB,Fan,wind,0,high-intensity,indoor,1,1.5,0,0.6
8,61,196,100,reverb,ElectricCanOpener_083dB,Fan,wind,0,high-intensity,indoor,1,1.5,0,0.6
8,61,86,10,reverb,ElectricCanOpener_083dB,Fan,car_crash,0,high-intensity,indoor,1,1.5,0,0.6
8,61,183,108,reverb,ElectricCanOpener_083dB,Fan,wind,0,high-intensity,indoor,1,1.5,0,0.6
8,61,49,54,reverb,ElectricCanOpener_083dB,Fan,wind,0,high-intensity,indoor,1,1.5,0,0.6
8,62,53,27,unaltered,HammerNail_097dB,s,sheep,0,high-intensity,either,1,1,0,0.6
8,62,167,22,unaltered,HammerNail_097dB,s,shoveling,0,high-intensity,either,1,1,0,0.6
8,62,90,101,unaltered,HammerNail_097dB,s,shoveling,0,high-intensity,either,1,1,0,0.6
8,62,77,95,unaltered,HammerNail_097dB,s,sheep,0,high-intensity,either,1,1,0,0.6
8,62,263,91,unaltered,HammerNail_097dB,s,shoveling,0,high-intensity,either,1,1,0,0.6
8,63,175,90,unaltered,PouringLiquid_059dB,Cofee_being_poured,PouringLiquid_059dB,0.6,low-intensity,either,1,1.5,0,0.8
8,63,179,43,unaltered,PouringLiquid_059dB,Cofee_being_poured,PouringLiquid_059dB,0.6,low-intensity,either,1,1.5,0,0.8
8,63,119,80,unaltered,PouringLiquid_059dB,Cofee_being_poured,printing,0.6,low-intensity,either,1,1.5,0,0.8
8,63,235,51,unaltered,PouringLiquid_059dB,Cofee_being_poured,car_crash,0.6,low-intensity,either,1,1.5,0,0.8
8,63,186,101,unaltered,PouringLiquid_059dB,Cofee_being_poured,PouringLiquid_059dB,0.6,low-intensity,either,1,1.5,0,0.8
8,73,35,15,unaltered,Shovel_059dB,Knife_Cutting_through_paper,grating_food,0,low-intensity,outdoor,1,1.5,0,0.2
8,73,54,32,unaltered,Shovel_059dB,Knife_Cutting_through_paper,keys_jingling,0,low-intensity,outdoor,1,1.5,0,0.2
8,73,116,37,unaltered,Shovel_059dB,Knife_Cutting_through_paper,grating_food,0,low-intensity,outdoor,1,1.5,0,0.2
8,73,109,116,unaltered,Shovel_059dB,Knife_Cutting_through_paper,velcro,0,low-intensity,outdoor,1,1.5,0,0.2
8,73,43,109,unaltered,Shovel_059dB,Knife_Cutting_through_paper,grating_food,0,low-intensity,outdoor,1,1.5,0,0.2
8,78,186,21,reverb,PepperGrinder_056dB,Metallic_banging,electric_can_opener,0,low-intensity,indoor,1,1,0,0.6
8,78,317,65,reverb,PepperGrinder_056dB,Metallic_banging,electric_can_opener,0,low-intensity,indoor,1,1,0,0.6
8,78,346,111,reverb,PepperGrinder_056dB,Metallic_banging,motorboat,0,low-intensity,indoor,1,1,0,0.6
8,78,36,116,reverb,PepperGrinder_056dB,Metallic_banging,electric_can_opener,0,low-intensity,indoor,1,1,0,0.6
8,78,221,54,reverb,PepperGrinder_056dB,Metallic_banging,motorboat,0,low-intensity,indoor,1,1,0,0.6
8,82,134,70,unaltered,Zipper_058dB,Zipper,Zipper_058dB,1,low-intensity,either,1,1.5,0,0.4
8,82,66,98,unaltered,Zipper_058dB,Zipper,Zipper_058dB,1,low-intensity,either,1,1.5,0,0.4
8,82,276,24,unaltered,Zipper_058dB,Zipper,Zipper_058dB,1,low-intensity,either,1,1.5,0,0.4
8,82,271,54,unaltered,Zipper_058dB,Zipper,Zipper_058dB,1,low-intensity,either,1,1.5,0,0.4
8,82,273,96,unaltered,Zipper_058dB,Zipper,Zipper_058dB,1,low-intensity,either,1,1.5,0,0.4
8,85,339,87,unaltered,Chainsaw_113dB,Chainsaw,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.4
8,85,26,46,unaltered,Chainsaw_113dB,Chainsaw,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.4
8,85,113,84,unaltered,Chainsaw_113dB,Chainsaw,scream,0.8,high-intensity,outdoor,1,1,0,0.4
8,85,231,19,unaltered,Chainsaw_113dB,Chainsaw,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.4
8,85,109,78,unaltered,Chainsaw_113dB,Chainsaw,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.4
8,93,190,39,unaltered,Lawnmower_119dB,JackHammer,jackhammer,0,high-intensity,outdoor,1,0,0,0.2
8,93,218,42,unaltered,Lawnmower_119dB,JackHammer,jackhammer,0,high-intensity,outdoor,1,0,0,0.2
8,93,81,80,unaltered,Lawnmower_119dB,JackHammer,school_bell,0,high-intensity,outdoor,1,0,0,0.2
8,93,26,36,unaltered,Lawnmower_119dB,JackHammer,jackhammer,0,high-intensity,outdoor,1,0,0,0.2
8,93,19,95,unaltered,Lawnmower_119dB,JackHammer,jackhammer,0,high-intensity,outdoor,1,0,0,0.2
8,99,84,3,reverb,Typing_042dB,Old_pipes_in_the_basement_of_an_old_building,whispering,0,low-intensity,indoor,1,0,0,0.8
8,99,70,46,reverb,Typing_042dB,Old_pipes_in_the_basement_of_an_old_building,drill,0,low-intensity,indoor,1,0,0,0.8
8,99,333,86,reverb,Typing_042dB,Old_pipes_in_the_basement_of_an_old_building,coffee_machine,0,low-intensity,indoor,1,0,0,0.8
8,99,1,41,reverb,Typing_042dB,Old_pipes_in_the_basement_of_an_old_building,seagulls,0,low-intensity,indoor,1,0,0,0.8
8,99,27,8,reverb,Typing_042dB,Old_pipes_in_the_basement_of_an_old_building,water_dripping,0,low-intensity,indoor,1,0,0,0.8
8,101,238,13,unaltered,HairDryer_092dB,Leaf_Blower,HairDryer_092dB,0.4,high-intensity,indoor,1,1.5,0,1
8,101,45,78,unaltered,HairDryer_092dB,Leaf_Blower,dialup_internet,0.4,high-intensity,indoor,1,1.5,0,1
8,101,335,91,unaltered,HairDryer_092dB,Leaf_Blower,crying,0.4,high-intensity,indoor,1,1.5,0,1
8,101,135,29,unaltered,HairDryer_092dB,Leaf_Blower,crying,0.4,high-intensity,indoor,1,1.5,0,1
8,101,91,78,unaltered,HairDryer_092dB,Leaf_Blower,HairDryer_092dB,0.4,high-intensity,indoor,1,1.5,0,1
8,108,13,95,reverb,RustlingBranch_052dB,Large_mewtallic_thing,RustlingBranch_052dB,0.2,low-intensity,outdoor,1,1.5,0,1
8,108,243,49,reverb,RustlingBranch_052dB,Large_mewtallic_thing,running_up_stairs,0.2,low-intensity,outdoor,1,1.5,0,1
8,108,336,58,reverb,RustlingBranch_052dB,Large_mewtallic_thing,chair_rolling,0.2,low-intensity,outdoor,1,1.5,0,1
8,108,17,80,reverb,RustlingBranch_052dB,Large_mewtallic_thing,water_splash,0.2,low-intensity,outdoor,1,1.5,0,1
8,108,307,72,reverb,RustlingBranch_052dB,Large_mewtallic_thing,jackhammer,0.2,low-intensity,outdoor,1,1.5,0,1
8,109,268,60,reverb,LeafBlower_114dB,hair_dryer_turning_off,wings_flapping,0.2,high-intensity,outdoor,1,1.5,0,0.6
8,109,20,72,reverb,LeafBlower_114dB,hair_dryer_turning_off,cellphone_vibrating,0.2,high-intensity,outdoor,1,1.5,0,0.6
8,109,356,75,reverb,LeafBlower_114dB,hair_dryer_turning_off,bowling_pins_falling,0.2,high-intensity,outdoor,1,1.5,0,0.6
8,109,90,36,reverb,LeafBlower_114dB,hair_dryer_turning_off,LeafBlower_114dB,0.2,high-intensity,outdoor,1,1.5,0,0.6
8,109,157,64,reverb,LeafBlower_114dB,hair_dryer_turning_off,cellphone_vibrating,0.2,high-intensity,outdoor,1,1.5,0,0.6
8,113,351,49,reverb,WaterSplash_057dB,Drain_Sounds,WaterSplash_057dB,0.2,low-intensity,outdoor,1,1.5,0,0.4
8,113,51,116,reverb,WaterSplash_057dB,Drain_Sounds,pouring_water_out_of_bottle,0.2,low-intensity,outdoor,1,1.5,0,0.4
8,113,87,106,reverb,WaterSplash_057dB,Drain_Sounds,winding_up_a_device,0.2,low-intensity,outdoor,1,1.5,0,0.4
8,113,132,102,reverb,WaterSplash_057dB,Drain_Sounds,rubbing_hands,0.2,low-intensity,outdoor,1,1.5,0,0.4
8,113,175,44,reverb,WaterSplash_057dB,Drain_Sounds,bells_jingling,0.2,low-intensity,outdoor,1,1.5,0,0.4
8,115,70,27,unaltered,BiteChewApple_057dB,Person_Eating,electric_can_opener,0.6,low-intensity,either,1,1.5,0,1
8,115,183,90,unaltered,BiteChewApple_057dB,Person_Eating,BiteChewApple_057dB,0.6,low-intensity,either,1,1.5,0,1
8,115,136,100,unaltered,BiteChewApple_057dB,Person_Eating,coin_in_vending_machine,0.6,low-intensity,either,1,1.5,0,1
8,115,120,31,unaltered,BiteChewApple_057dB,Person_Eating,BiteChewApple_057dB,0.6,low-intensity,either,1,1.5,0,1
8,115,39,109,unaltered,BiteChewApple_057dB,Person_Eating,BiteChewApple_057dB,0.6,low-intensity,either,1,1.5,0,1
9,6,299,25,reverb,ElectricCanOpener_083dB,a_pan_sliding_on_the_countertop,glass_shattering,0.4,high-intensity,indoor,1,1.5,0,0.8
9,6,330,36,reverb,ElectricCanOpener_083dB,a_pan_sliding_on_the_countertop,bicycle_freewheel,0.4,high-intensity,indoor,1,1.5,0,0.8
9,6,338,42,reverb,ElectricCanOpener_083dB,a_pan_sliding_on_the_countertop,ElectricCanOpener_083dB,0.4,high-intensity,indoor,1,1.5,0,0.8
9,6,243,93,reverb,ElectricCanOpener_083dB,a_pan_sliding_on_the_countertop,ElectricCanOpener_083dB,0.4,high-intensity,indoor,1,1.5,0,0.8
9,6,144,10,reverb,ElectricCanOpener_083dB,a_pan_sliding_on_the_countertop,bicycle_freewheel,0.4,high-intensity,indoor,1,1.5,0,0.8
9,11,122,100,unaltered,GlassSmash_102dB,shattering_glass,spray_can_shake,0.6,high-intensity,either,1,1.5,0,0.4
9,11,194,83,unaltered,GlassSmash_102dB,shattering_glass,GlassSmash_102dB,0.6,high-intensity,either,1,1.5,0,0.4
9,11,359,11,unaltered,GlassSmash_102dB,shattering_glass,GlassSmash_102dB,0.6,high-intensity,either,1,1.5,0,0.4
9,11,160,82,unaltered,GlassSmash_102dB,shattering_glass,GlassSmash_102dB,0.6,high-intensity,either,1,1.5,0,0.4
9,11,126,90,unaltered,GlassSmash_102dB,shattering_glass,angry_shouting,0.6,high-intensity,either,1,1.5,0,0.4
9,13,133,29,reverb,LeafBlower_114dB,turning_the_vacuum_off,winding_up_a_device,0.2,high-intensity,outdoor,1,1.5,0,0.6
9,13,340,109,reverb,LeafBlower_114dB,turning_the_vacuum_off,electric_shaver,0.2,high-intensity,outdoor,1,1.5,0,0.6
9,13,200,44,reverb,LeafBlower_114dB,turning_the_vacuum_off,helicopter,0.2,high-intensity,outdoor,1,1.5,0,0.6
9,13,278,92,reverb,LeafBlower_114dB,turning_the_vacuum_off,LeafBlower_114dB,0.2,high-intensity,outdoor,1,1.5,0,0.6
9,13,95,6,reverb,LeafBlower_114dB,turning_the_vacuum_off,electric_shaver,0.2,high-intensity,outdoor,1,1.5,0,0.6
9,16,263,62,reverb,WaterSplash_057dB,a_man_going_pee,radio_or_tv_static,0,low-intensity,outdoor,1,1.5,0,0.4
9,16,240,51,reverb,WaterSplash_057dB,a_man_going_pee,walking_leaves,0,low-intensity,outdoor,1,1.5,0,0.4
9,16,278,116,reverb,WaterSplash_057dB,a_man_going_pee,pouring_liquid,0,low-intensity,outdoor,1,1.5,0,0.4
9,16,220,113,reverb,WaterSplash_057dB,a_man_going_pee,pouring_liquid,0,low-intensity,outdoor,1,1.5,0,0.4
9,16,65,11,reverb,WaterSplash_057dB,a_man_going_pee,pouring_liquid,0,low-intensity,outdoor,1,1.5,0,0.4
9,21,286,33,reverb,Typing_042dB,tapping_on_large_plastic_containers,suitcase_rolling,0,low-intensity,indoor,1,0,0,1
9,21,293,26,reverb,Typing_042dB,tapping_on_large_plastic_containers,footseps_in_pebbles,0,low-intensity,indoor,1,0,0,1
9,21,347,76,reverb,Typing_042dB,tapping_on_large_plastic_containers,dropping_stones,0,low-intensity,indoor,1,0,0,1
9,21,82,10,reverb,Typing_042dB,tapping_on_large_plastic_containers,dropping_stones,0,low-intensity,indoor,1,0,0,1
9,21,216,56,reverb,Typing_042dB,tapping_on_large_plastic_containers,dog_drinking,0,low-intensity,indoor,1,0,0,1
9,23,314,116,unaltered,HairDryer_092dB,Blowdryer_,boat_horn,0.4,high-intensity,indoor,1,1.5,0,0.4
9,23,337,104,unaltered,HairDryer_092dB,Blowdryer_,HairDryer_092dB,0.4,high-intensity,indoor,1,1.5,0,0.4
9,23,320,34,unaltered,HairDryer_092dB,Blowdryer_,spraying,0.4,high-intensity,indoor,1,1.5,0,0.4
9,23,1,104,unaltered,HairDryer_092dB,Blowdryer_,HairDryer_092dB,0.4,high-intensity,indoor,1,1.5,0,0.4
9,23,305,8,unaltered,HairDryer_092dB,Blowdryer_,film_reel_turning,0.4,high-intensity,indoor,1,1.5,0,0.4
9,24,112,90,unaltered,Shovel_059dB,a_knife_being_sharpened,crumpling_paper,0,low-intensity,outdoor,1,1.5,0,0.6
9,24,307,4,unaltered,Shovel_059dB,a_knife_being_sharpened,blender,0,low-intensity,outdoor,1,1.5,0,0.6
9,24,139,93,unaltered,Shovel_059dB,a_knife_being_sharpened,blender,0,low-intensity,outdoor,1,1.5,0,0.6
9,24,223,106,unaltered,Shovel_059dB,a_knife_being_sharpened,flag_flapping,0,low-intensity,outdoor,1,1.5,0,0.6
9,24,1,79,unaltered,Shovel_059dB,a_knife_being_sharpened,crumpling_paper,0,low-intensity,outdoor,1,1.5,0,0.6
9,29,348,44,unaltered,FootstepsInSand_055dB,rubbing_two_pieces_of_fabric_together,FootstepsInSand_055dB,0.2,low-intensity,outdoor,1,1.5,0,1
