listener,listener_trial,reverb_condition,sound_heard,distance_rating,typical_source_intensity
46,158,reverb,tennis_volley,6,high-intensity
46,159,unaltered,waves_at_beach,4,high-intensity
46,160,reverb,finger_tapping,5,low-intensity
46,161,reverb,walking_on_gravel,4,low-intensity
46,162,reverb,horse_galloping,7,low-intensity
46,163,reverb,bicycling,2,low-intensity
46,164,unaltered,seal,6,high-intensity
46,165,reverb,motorcycle_reving,7,high-intensity
46,166,reverb,pool_balls_colliding,1,high-intensity
46,167,unaltered,church_bells,6,high-intensity
46,168,unaltered,basketball_dribbling,7,low-intensity
46,169,reverb,pig_snorting,5,high-intensity
46,170,reverb,cicadas,4,high-intensity
46,171,reverb,heart_beat,9,low-intensity
46,172,unaltered,camera_snapping_photos,4,low-intensity
46,173,unaltered,school_bell,8,high-intensity
46,174,unaltered,drinking,6,low-intensity
46,175,reverb,crowd_cheering,8,high-intensity
46,176,unaltered,grandfather_clock_chimes,6,high-intensity
46,177,unaltered,laughing,5,high-intensity
46,178,reverb,chair_rolling,5,low-intensity
46,179,reverb,tearing,5,low-intensity
46,180,unaltered,fireworks,4,high-intensity
46,181,unaltered,slicing_bread,4,low-intensity
46,182,unaltered,wings_flapping,7,low-intensity
46,183,unaltered,blacksmith_hammering,2,high-intensity
46,184,reverb,thunder,8,high-intensity
46,185,unaltered,gunfire,6,high-intensity
46,186,reverb,rattlesnake,4,low-intensity
46,187,unaltered,frog_croaking,5,low-intensity
46,188,unaltered,flag_flapping,8,low-intensity
46,189,reverb,owl_hooting,8,low-intensity
46,190,unaltered,geese,2,high-intensity
46,191,unaltered,zipper,4,low-intensity
46,192,unaltered,chainsaw_revving,6,high-intensity
47,1,unaltered,bear,5,high-intensity
47,2,unaltered,camera_snapping_photos,1,low-intensity
47,3,reverb,shoveling,8,low-intensity
47,4,unaltered,wolf_howling,6,high-intensity
47,5,reverb,hair_dryer,4,high-intensity
47,6,unaltered,computer_startup_sound,2,low-intensity
47,7,unaltered,gunfire,6,high-intensity
47,8,unaltered,popcorn,4,high-intensity
47,9,unaltered,wind,6,low-intensity
47,10,unaltered,dial_tone,4,low-intensity
47,11,unaltered,crickets,4,low-intensity
47,12,reverb,horse_galloping,5,low-intensity
47,13,unaltered,zipper,5,low-intensity
47,14,reverb,bells_jingling,5,high-intensity
47,15,unaltered,keys_jingling,1,low-intensity
47,16,unaltered,ratchet,2,low-intensity
47,17,unaltered,coughing,6,high-intensity
47,18,unaltered,ballooninflating,5,low-intensity
47,19,reverb,bus_decelerating,2,high-intensity
47,20,reverb,monkey_scream,7,high-intensity
47,21,unaltered,cuckoo_clock,4,high-intensity
47,22,unaltered,thunder,5,high-intensity
47,23,reverb,lion_growl_and_roar,7,high-intensity
47,24,reverb,motorcycle_reving,7,high-intensity
47,25,unaltered,sawing,4,high-intensity
47,26,unaltered,chimes_in_the_wind,5,high-intensity
47,27,unaltered,swimming,6,low-intensity
47,28,unaltered,whispering,1,low-intensity
47,29,reverb,fire_alarm,6,high-intensity
47,30,reverb,rotary_telephone_dialer,4,low-intensity
47,31,unaltered,car_idling,7,low-intensity
47,32,reverb,chopping_food,4,low-intensity
47,33,unaltered,truck_beeping_while_backing_up,6,high-intensity
47,34,unaltered,horse_neighing,5,high-intensity
47,35,reverb,walking_on_leaves,6,low-intensity
47,36,reverb,bicycling,4,low-intensity
47,37,reverb,humming,5,low-intensity
47,38,reverb,grandfather_clock_chimes,5,high-intensity
47,39,reverb,bulldozer,6,high-intensity
47,40,unaltered,microwave_running,6,low-intensity
47,41,unaltered,door_knocking,7,high-intensity
47,42,unaltered,hammering,2,high-intensity
47,43,unaltered,crow,5,high-intensity
47,44,unaltered,clock_ticking,1,low-intensity
47,45,reverb,pinball_machine_sounds,4,high-intensity
47,46,reverb,scratching,2,low-intensity
47,47,reverb,walking_on_gravel,5,low-intensity
47,48,unaltered,crowd_laughing,8,high-intensity
47,49,reverb,seagulls,6,high-intensity
47,50,reverb,pouring_liquid,6,low-intensity
47,51,reverb,rattlesnake,1,low-intensity
47,52,unaltered,running_water,5,low-intensity
47,53,unaltered,walking_with_heels,2,high-intensity
47,54,unaltered,gong,5,high-intensity
47,55,reverb,sharpening_knives,2,low-intensity
47,56,unaltered,blowing_on_bottle,2,low-intensity
47,57,reverb,explosion,5,high-intensity
47,58,reverb,busaccelerating,5,low-intensity
47,59,reverb,airconditioner,2,low-intensity
47,60,unaltered,coffee_machine,2,low-intensity
47,61,unaltered,car_crash,7,high-intensity
47,62,reverb,pool_balls_colliding,1,high-intensity
47,63,reverb,electric_hand_drill,2,high-intensity
47,64,unaltered,sliding_door,5,low-intensity
47,65,unaltered,spraying,1,low-intensity
47,66,reverb,finger_tapping,6,low-intensity
47,67,reverb,train_warning_bell,5,high-intensity
47,68,unaltered,toothbrushing,1,low-intensity
47,69,reverb,flushing,4,low-intensity
47,70,reverb,breathing,6,low-intensity
47,71,unaltered,blacksmith_hammering,6,high-intensity
47,72,unaltered,vacuum,5,high-intensity
47,73,unaltered,elevator_door,4,low-intensity
47,74,unaltered,dog_panting,5,low-intensity
47,75,reverb,school_bell,1,high-intensity
47,76,unaltered,heart_beat,1,low-intensity
47,77,reverb,walking_on_hard_surface,5,low-intensity
47,78,unaltered,songbird,4,low-intensity
47,79,unaltered,cat_purring,2,low-intensity
47,80,unaltered,running,1,low-intensity
47,81,reverb,vegetable_peeler,5,low-intensity
47,82,reverb,sheep,5,high-intensity
47,83,reverb,suitcase_rolling,4,low-intensity
47,84,unaltered,angry_shouting,4,high-intensity
47,85,reverb,dialup_internet,5,high-intensity
47,86,reverb,velcro,7,low-intensity
47,87,reverb,bowling_pins_falling,7,high-intensity
47,88,reverb,rain,6,high-intensity
47,89,unaltered,cow_mooing,6,high-intensity
47,90,unaltered,electric_shaver,2,high-intensity
47,91,unaltered,coin_dropping,1,low-intensity
47,92,reverb,drinking,6,low-intensity
47,93,reverb,truck,5,high-intensity
47,94,reverb,scream,7,high-intensity
47,95,unaltered,frying,2,low-intensity
47,96,reverb,frog_croaking,5,low-intensity
47,97,reverb,bicycle_skidding,6,low-intensity
47,98,unaltered,spray_can_shaking,2,low-intensity
47,99,unaltered,pouring_water_out_of_bottle,1,low-intensity
47,100,unaltered,seal,1,high-intensity
47,101,unaltered,bees_buzzing,1,low-intensity
47,102,unaltered,newspaper_rustling,2,low-intensity
47,103,reverb,blender,6,high-intensity
47,104,reverb,owl_hooting,7,low-intensity
47,105,unaltered,ping_pong,5,high-intensity
47,106,unaltered,rooster,7,high-intensity
47,107,reverb,boat_horn,9,high-intensity
47,108,unaltered,fire,4,low-intensity
47,109,reverb,running_up_stairs,7,low-intensity
47,110,unaltered,dishes_clanking,4,high-intensity
47,111,unaltered,cellphone_vibrating,2,low-intensity
47,112,reverb,car_skidding,7,high-intensity
47,113,reverb,crumpling_paper,6,low-intensity
47,114,reverb,coloring,4,low-intensity
47,115,reverb,chicken_clucking,5,low-intensity
47,116,reverb,glass_shattering,6,high-intensity
47,117,unaltered,telephone_dialing,6,low-intensity
47,118,unaltered,film_reel_turning,5,high-intensity
47,119,unaltered,bike_bell,6,low-intensity
47,120,reverb,kettle_whistling,6,high-intensity
47,121,unaltered,chainsaw_revving,4,high-intensity
47,122,reverb,wings_flapping,8,low-intensity
47,123,reverb,train_passing_by,5,high-intensity
47,124,reverb,whistle,5,high-intensity
47,125,reverb,crying,7,high-intensity
47,126,unaltered,winding_up_a_device,4,low-intensity
47,127,reverb,dentist_drill,6,high-intensity
47,128,reverb,siren,9,high-intensity
47,129,unaltered,turkey_gobble,4,high-intensity
47,130,unaltered,doorbell,4,high-intensity
47,131,unaltered,duck_quack,6,high-intensity
47,132,unaltered,printing,1,high-intensity
47,133,unaltered,chair_rolling,6,low-intensity
47,134,reverb,car_engine_starting,6,high-intensity
47,135,unaltered,cutting_with_scissors,5,low-intensity
47,136,reverb,balloondeflating,4,low-intensity
47,137,unaltered,boiling_water,4,low-intensity
47,138,reverb,helicopter,5,high-intensity
47,139,unaltered,grating_food,5,low-intensity
47,140,unaltered,water_dripping,1,low-intensity
47,141,reverb,cicadas,5,high-intensity
47,142,reverb,jackhammer,5,high-intensity
47,143,reverb,geese,7,high-intensity
47,144,reverb,pepper_grinder,5,low-intensity
47,145,unaltered,shuffling_cards,5,low-intensity
47,146,reverb,puppy_whining,5,low-intensity
47,147,unaltered,hawk,4,high-intensity
47,148,reverb,motorboat,6,high-intensity
47,149,unaltered,crowd_cheering,4,high-intensity
47,150,unaltered,airplane_taking_off,5,high-intensity
47,151,unaltered,pig_snorting,2,high-intensity
47,152,unaltered,background_speech,5,high-intensity
47,153,reverb,dog_barking,8,high-intensity
47,154,reverb,fireworks,7,high-intensity
47,155,unaltered,typing,2,low-intensity
47,156,unaltered,radio_or_tv_static,4,high-intensity
47,157,unaltered,applause,5,high-intensity
47,158,reverb,laughing,5,high-intensity
47,159,unaltered,race_car_passing_by,7,high-intensity
47,160,unaltered,cash_register,4,low-intensity
47,161,reverb,airhockey,4,high-intensity
47,162,unaltered,car_power_windows,6,low-intensity
47,163,reverb,water_splashing,4,high-intensity
47,164,reverb,lawn_mower,6,high-intensity
47,165,unaltered,coin_in_vending_machine,4,low-intensity
47,166,reverb,rocking_chair,6,high-intensity
47,167,reverb,road_traffic,7,high-intensity
47,168,reverb,church_bells,6,high-intensity
47,169,reverb,biting_and_chewing,7,low-intensity
47,170,unaltered,basketball_dribbling,6,low-intensity
47,171,unaltered,tearing,1,low-intensity
47,172,reverb,flag_flapping,9,low-intensity
47,173,reverb,bus,6,low-intensity
47,174,reverb,jumping_rope,7,low-intensity
47,175,unaltered,dog_drinking,8,low-intensity
47,176,unaltered,reception_desk_bell,2,high-intensity
47,177,unaltered,waves_at_beach,6,high-intensity
47,178,unaltered,running_on_gravel,1,low-intensity
47,179,unaltered,stream,2,low-intensity
47,180,reverb,car_accelerating,8,low-intensity
47,181,reverb,squeaky_toy,5,high-intensity
47,182,reverb,shower,7,high-intensity
47,183,unaltered,gavel,2,high-intensity
47,184,reverb,train_whistle,9,high-intensity
47,185,reverb,slicing_bread,5,low-intensity
47,186,unaltered,marching,5,high-intensity
47,187,unaltered,gargling,8,low-intensity
47,188,unaltered,writing_on_paper,2,low-intensity
47,189,reverb,grunting_and_groaning,5,low-intensity
47,190,reverb,writing_on_a_chalkboard,5,low-intensity
47,191,unaltered,tennis_volley,5,high-intensity
47,192,unaltered,rubbing_hands,9,low-intensity
48,1,reverb,bear,6,high-intensity
48,2,unaltered,car_accelerating,6,low-intensity
48,3,unaltered,tennis_volley,2,high-intensity
48,4,reverb,pinball_machine_sounds,6,high-intensity
48,5,unaltered,train_warning_bell,2,high-intensity
48,6,reverb,breathing,1,low-intensity
48,7,unaltered,coin_dropping,2,low-intensity
48,8,reverb,car_crash,6,high-intensity
48,9,reverb,crickets,5,low-intensity
48,10,reverb,thunder,7,high-intensity
48,11,unaltered,doorbell,4,high-intensity
48,12,unaltered,dialup_internet,1,high-intensity
48,13,reverb,boat_horn,9,high-intensity
48,14,reverb,shower,4,high-intensity
48,15,reverb,dial_tone,1,low-intensity
48,16,reverb,sharpening_knives,1,low-intensity
48,17,unaltered,puppy_whining,4,low-intensity
48,18,unaltered,coloring,2,low-intensity
48,19,unaltered,elevator_door,1,low-intensity
48,20,unaltered,chopping_food,1,low-intensity
48,21,reverb,drinking,6,low-intensity
48,22,reverb,wings_flapping,4,low-intensity
48,23,reverb,truck_beeping_while_backing_up,4,high-intensity
48,24,unaltered,dentist_drill,1,high-intensity
48,25,reverb,walking_with_heels,6,high-intensity
48,26,reverb,pouring_water_out_of_bottle,5,low-intensity
48,27,reverb,rooster,7,high-intensity
48,28,reverb,chainsaw_revving,7,high-intensity
48,29,reverb,blender,6,high-intensity
48,30,reverb,microwave_running,6,low-intensity
48,31,reverb,bus_decelerating,7,high-intensity
48,32,unaltered,crumpling_paper,2,low-intensity
48,33,unaltered,school_bell,5,high-intensity
48,34,unaltered,geese,6,high-intensity
48,35,reverb,zipper,5,low-intensity
48,36,reverb,jackhammer,6,high-intensity
48,37,unaltered,slicing_bread,5,low-intensity
48,38,reverb,motorcycle_reving,7,high-intensity
48,39,reverb,walking_on_gravel,5,low-intensity
48,40,unaltered,coin_in_vending_machine,4,low-intensity
48,41,reverb,cellphone_vibrating,5,low-intensity
48,42,reverb,scratching,1,low-intensity
48,43,unaltered,train_passing_by,7,high-intensity
48,44,reverb,writing_on_paper,4,low-intensity
48,45,reverb,radio_or_tv_static,7,high-intensity
48,46,unaltered,fire,2,low-intensity
48,47,unaltered,walking_on_hard_surface,4,low-intensity
48,48,reverb,swimming,6,low-intensity
48,49,reverb,sliding_door,8,low-intensity
48,50,reverb,airhockey,2,high-intensity
48,51,unaltered,vegetable_peeler,1,low-intensity
48,52,reverb,popcorn,6,high-intensity
48,53,unaltered,gargling,6,low-intensity
48,54,reverb,seagulls,6,high-intensity
48,55,reverb,chimes_in_the_wind,4,high-intensity
48,56,unaltered,coughing,4,high-intensity
48,57,reverb,songbird,8,low-intensity
48,58,unaltered,waves_at_beach,5,high-intensity
48,59,unaltered,horse_galloping,7,low-intensity
48,60,unaltered,car_engine_starting,1,high-intensity
48,61,reverb,train_whistle,6,high-intensity
48,62,unaltered,fireworks,4,high-intensity
48,63,reverb,grunting_and_groaning,6,low-intensity
48,64,reverb,rubbing_hands,1,low-intensity
48,65,unaltered,reception_desk_bell,2,high-intensity
48,66,unaltered,stream,2,low-intensity
48,67,reverb,bells_jingling,7,high-intensity
48,68,reverb,gavel,7,high-intensity
48,69,unaltered,gunfire,7,high-intensity
48,70,reverb,balloondeflating,7,low-intensity
48,71,reverb,camera_snapping_photos,6,low-intensity
48,72,unaltered,squeaky_toy,8,high-intensity
48,73,unaltered,cutting_with_scissors,1,low-intensity
48,74,unaltered,rattlesnake,7,low-intensity
48,75,unaltered,clock_ticking,6,low-intensity
48,76,reverb,dishes_clanking,6,high-intensity
48,77,reverb,bees_buzzing,5,low-intensity
48,78,unaltered,cicadas,5,high-intensity
48,79,unaltered,cuckoo_clock,4,high-intensity
48,80,unaltered,suitcase_rolling,5,low-intensity
48,81,unaltered,gong,4,high-intensity
48,82,unaltered,duck_quack,6,high-intensity
48,83,reverb,running_up_stairs,6,low-intensity
48,84,unaltered,bicycle_skidding,5,low-intensity
48,85,unaltered,writing_on_a_chalkboard,6,low-intensity
48,86,reverb,background_speech,7,high-intensity
48,87,reverb,grandfather_clock_chimes,8,high-intensity
48,88,unaltered,electric_hand_drill,7,high-intensity
48,89,reverb,chair_rolling,4,low-intensity
48,90,reverb,water_dripping,5,low-intensity
48,91,unaltered,applause,6,high-intensity
48,92,unaltered,wolf_howling,1,high-intensity
48,93,unaltered,sheep,7,high-intensity
48,94,unaltered,toothbrushing,1,low-intensity
48,95,reverb,typing,4,low-intensity
48,96,unaltered,running_water,1,low-intensity
48,97,unaltered,flushing,6,low-intensity
48,98,unaltered,grating_food,5,low-intensity
48,99,unaltered,laughing,2,high-intensity
48,100,reverb,turkey_gobble,6,high-intensity
48,101,unaltered,telephone_dialing,2,low-intensity
48,102,unaltered,walking_on_leaves,4,low-intensity
48,103,unaltered,airplane_taking_off,8,high-intensity
48,104,reverb,road_traffic,5,high-intensity
48,105,reverb,heart_beat,6,low-intensity
48,106,reverb,spraying,6,low-intensity
48,107,unaltered,finger_tapping,4,low-intensity
48,108,reverb,tearing,6,low-intensity
48,109,unaltered,airconditioner,6,low-intensity
48,110,unaltered,bicycling,7,low-intensity
48,111,reverb,pouring_liquid,4,low-intensity
48,112,reverb,marching,7,high-intensity
48,113,reverb,lion_growl_and_roar,5,high-intensity
48,114,reverb,scream,5,high-intensity
48,115,reverb,truck,8,high-intensity
48,116,reverb,dog_drinking,7,low-intensity
48,117,unaltered,kettle_whistling,4,high-intensity
48,118,unaltered,vacuum,7,high-intensity
48,119,reverb,film_reel_turning,7,high-intensity
48,120,unaltered,crowd_laughing,5,high-intensity
48,121,unaltered,pool_balls_colliding,5,high-intensity
48,122,unaltered,ballooninflating,4,low-intensity
48,123,reverb,motorboat,4,high-intensity
48,124,unaltered,velcro,1,low-intensity
48,125,unaltered,crowd_cheering,4,high-intensity
48,126,reverb,glass_shattering,6,high-intensity
48,127,unaltered,water_splashing,2,high-intensity
48,128,reverb,monkey_scream,7,high-intensity
48,129,unaltered,helicopter,6,high-intensity
48,130,unaltered,dog_panting,1,low-intensity
48,131,unaltered,pepper_grinder,1,low-intensity
48,132,unaltered,running_on_gravel,1,low-intensity
48,133,reverb,church_bells,9,high-intensity
48,134,unaltered,cow_mooing,6,high-intensity
48,135,reverb,siren,6,high-intensity
48,136,reverb,owl_hooting,8,low-intensity
48,137,unaltered,rain,8,high-intensity
48,138,reverb,printing,2,high-intensity
48,139,unaltered,bowling_pins_falling,8,high-intensity
48,140,reverb,ping_pong,7,high-intensity
48,141,reverb,pig_snorting,5,high-intensity
48,142,reverb,sawing,7,high-intensity
48,143,unaltered,flag_flapping,6,low-intensity
48,144,unaltered,dog_barking,5,high-intensity
48,145,unaltered,cat_purring,1,low-intensity
48,146,unaltered,whistle,1,high-intensity
48,147,reverb,lawn_mower,4,high-intensity
48,148,unaltered,humming,8,low-intensity
48,149,reverb,frog_croaking,6,low-intensity
48,150,reverb,explosion,6,high-intensity
48,151,unaltered,winding_up_a_device,2,low-intensity
48,152,reverb,race_car_passing_by,7,high-intensity
48,153,unaltered,basketball_dribbling,5,low-intensity
48,154,reverb,shuffling_cards,6,low-intensity
48,155,reverb,keys_jingling,4,low-intensity
48,156,unaltered,shoveling,8,low-intensity
48,157,unaltered,frying,4,low-intensity
48,158,unaltered,coffee_machine,4,low-intensity
48,159,reverb,spray_can_shaking,5,low-intensity
48,160,reverb,car_skidding,8,high-intensity
48,161,unaltered,hair_dryer,5,high-intensity
48,162,reverb,bus,5,low-intensity
48,163,unaltered,chicken_clucking,4,low-intensity
48,164,reverb,rotary_telephone_dialer,4,low-intensity
48,165,reverb,blacksmith_hammering,4,high-intensity
48,166,reverb,car_power_windows,5,low-intensity
48,167,reverb,hammering,6,high-intensity
48,168,unaltered,ratchet,1,low-intensity
48,169,unaltered,whispering,7,low-intensity
48,170,reverb,car_idling,5,low-intensity
48,171,reverb,running,5,low-intensity
48,172,reverb,biting_and_chewing,5,low-intensity
48,173,unaltered,bulldozer,5,high-intensity
48,174,unaltered,busaccelerating,6,low-intensity
48,175,reverb,crying,5,high-intensity
48,176,unaltered,seal,5,high-intensity
48,177,unaltered,angry_shouting,4,high-intensity
48,178,unaltered,crow,6,high-intensity
48,179,reverb,electric_shaver,2,high-intensity
48,180,unaltered,fire_alarm,5,high-intensity
48,181,unaltered,computer_startup_sound,2,low-intensity
48,182,reverb,cash_register,8,low-intensity
48,183,reverb,bike_bell,5,low-intensity
48,184,unaltered,door_knocking,5,high-intensity
48,185,reverb,jumping_rope,5,low-intensity
48,186,unaltered,newspaper_rustling,1,low-intensity
48,187,unaltered,rocking_chair,4,high-intensity
48,188,unaltered,hawk,6,high-intensity
48,189,reverb,boiling_water,5,low-intensity
48,190,reverb,horse_neighing,8,high-intensity
48,191,reverb,wind,9,low-intensity
48,192,unaltered,blowing_on_bottle,1,low-intensity
49,1,reverb,fireworks,5,high-intensity
49,2,unaltered,horse_galloping,6,low-intensity
49,3,reverb,monkey_scream,5,high-intensity
49,4,unaltered,scratching,1,low-intensity
49,5,unaltered,jackhammer,1,high-intensity
49,6,unaltered,rotary_telephone_dialer,8,low-intensity
49,7,unaltered,boiling_water,2,low-intensity
49,8,unaltered,bees_buzzing,1,low-intensity
49,9,unaltered,train_passing_by,5,high-intensity
49,10,unaltered,coloring,4,low-intensity
49,11,reverb,crow,7,high-intensity
49,12,reverb,jumping_rope,6,low-intensity
49,13,unaltered,bear,6,high-intensity
49,14,reverb,motorcycle_reving,8,high-intensity
49,15,unaltered,cuckoo_clock,5,high-intensity
49,16,unaltered,car_idling,6,low-intensity
49,17,unaltered,radio_or_tv_static,1,high-intensity
49,18,unaltered,grunting_and_groaning,8,low-intensity
49,19,unaltered,newspaper_rustling,6,low-intensity
49,20,unaltered,cash_register,2,low-intensity
49,21,unaltered,hawk,5,high-intensity
49,22,unaltered,rattlesnake,5,low-intensity
49,23,unaltered,blowing_on_bottle,4,low-intensity
49,24,unaltered,zipper,2,low-intensity
49,25,reverb,bicycling,4,low-intensity
49,26,reverb,running_water,6,low-intensity
49,27,reverb,ratchet,6,low-intensity
49,28,unaltered,applause,6,high-intensity
49,29,reverb,church_bells,9,high-intensity
49,30,unaltered,toothbrushing,1,low-intensity
49,31,reverb,turkey_gobble,2,high-intensity
49,32,reverb,film_reel_turning,2,high-intensity
49,33,unaltered,sliding_door,2,low-intensity
49,34,reverb,puppy_whining,4,low-intensity
49,35,reverb,running_on_gravel,5,low-intensity
49,36,unaltered,spraying,6,low-intensity
49,37,reverb,chopping_food,5,low-intensity
49,38,unaltered,stream,2,low-intensity
49,39,unaltered,pepper_grinder,5,low-intensity
49,40,unaltered,dishes_clanking,5,high-intensity
49,41,unaltered,water_splashing,7,high-intensity
49,42,reverb,road_traffic,7,high-intensity
49,43,unaltered,reception_desk_bell,1,high-intensity
49,44,unaltered,sharpening_knives,1,low-intensity
49,45,unaltered,printing,9,high-intensity
49,46,reverb,microwave_running,4,low-intensity
49,47,unaltered,blender,5,high-intensity
49,48,reverb,coin_dropping,5,low-intensity
49,49,reverb,geese,7,high-intensity
49,50,unaltered,gargling,2,low-intensity
49,51,unaltered,kettle_whistling,4,high-intensity
49,52,reverb,drinking,4,low-intensity
49,53,unaltered,boat_horn,6,high-intensity
49,54,reverb,grating_food,6,low-intensity
49,55,reverb,vacuum,2,high-intensity
49,56,unaltered,seal,5,high-intensity
49,57,unaltered,chainsaw_revving,4,high-intensity
49,58,unaltered,suitcase_rolling,4,low-intensity
49,59,unaltered,velcro,4,low-intensity
49,60,unaltered,frog_croaking,5,low-intensity
49,61,reverb,airplane_taking_off,5,high-intensity
49,62,reverb,flag_flapping,6,low-intensity
49,63,unaltered,helicopter,4,high-intensity
49,64,reverb,whistle,5,high-intensity
49,65,reverb,truck,6,high-intensity
49,66,unaltered,chair_rolling,4,low-intensity
49,67,reverb,glass_shattering,1,high-intensity
49,68,unaltered,school_bell,6,high-intensity
49,69,unaltered,cicadas,5,high-intensity
49,70,reverb,walking_on_hard_surface,6,low-intensity
49,71,reverb,gong,5,high-intensity
49,72,reverb,gunfire,2,high-intensity
49,73,reverb,coin_in_vending_machine,4,low-intensity
49,74,reverb,crowd_cheering,6,high-intensity
49,75,reverb,horse_neighing,7,high-intensity
49,76,unaltered,running,1,low-intensity
49,77,reverb,tennis_volley,6,high-intensity
49,78,reverb,coffee_machine,6,low-intensity
49,79,reverb,pig_snorting,4,high-intensity
49,80,reverb,crying,6,high-intensity
49,81,reverb,electric_shaver,2,high-intensity
49,82,unaltered,grandfather_clock_chimes,6,high-intensity
49,83,reverb,clock_ticking,4,low-intensity
49,84,unaltered,dog_panting,5,low-intensity
49,85,reverb,rooster,8,high-intensity
49,86,reverb,swimming,4,low-intensity
49,87,unaltered,breathing,5,low-intensity
49,88,unaltered,rubbing_hands,2,low-intensity
49,89,unaltered,bicycle_skidding,5,low-intensity
49,90,unaltered,bus_decelerating,6,high-intensity
49,91,unaltered,cutting_with_scissors,6,low-intensity
49,92,reverb,basketball_dribbling,6,low-intensity
49,93,reverb,sawing,9,high-intensity
49,94,reverb,humming,5,low-intensity
49,95,unaltered,duck_quack,2,high-intensity
49,96,reverb,crumpling_paper,4,low-intensity
49,97,reverb,bike_bell,4,low-intensity
49,98,unaltered,bus,7,low-intensity
49,99,reverb,angry_shouting,6,high-intensity
49,100,unaltered,vegetable_peeler,1,low-intensity
49,101,unaltered,cow_mooing,5,high-intensity
49,102,unaltered,owl_hooting,5,low-intensity
49,103,unaltered,rocking_chair,4,high-intensity
49,104,unaltered,shuffling_cards,5,low-intensity
49,105,unaltered,frying,8,low-intensity
49,106,reverb,chimes_in_the_wind,7,high-intensity
49,107,unaltered,siren,7,high-intensity
49,108,reverb,whispering,4,low-intensity
49,109,reverb,airconditioner,2,low-intensity
49,110,reverb,sheep,5,high-intensity
49,111,unaltered,slicing_bread,6,low-intensity
49,112,reverb,spray_can_shaking,5,low-intensity
49,113,unaltered,crickets,7,low-intensity
49,114,unaltered,motorboat,6,high-intensity
49,115,unaltered,pouring_water_out_of_bottle,1,low-intensity
49,116,reverb,car_accelerating,9,low-intensity
49,117,unaltered,heart_beat,1,low-intensity
49,118,unaltered,car_power_windows,6,low-intensity
49,119,reverb,car_skidding,6,high-intensity
49,120,reverb,dial_tone,7,low-intensity
49,121,unaltered,fire,5,low-intensity
49,122,unaltered,explosion,6,high-intensity
49,123,reverb,blacksmith_hammering,1,high-intensity
49,124,unaltered,keys_jingling,4,low-intensity
49,125,unaltered,pinball_machine_sounds,2,high-intensity
49,126,unaltered,background_speech,5,high-intensity
49,127,unaltered,finger_tapping,4,low-intensity
49,128,unaltered,shoveling,1,low-intensity
49,129,reverb,balloondeflating,5,low-intensity
49,130,reverb,train_warning_bell,5,high-intensity
49,131,reverb,rain,2,high-intensity
49,132,unaltered,writing_on_a_chalkboard,1,low-intensity
49,133,unaltered,shower,2,high-intensity
49,134,unaltered,train_whistle,7,high-intensity
49,135,unaltered,bulldozer,4,high-intensity
49,136,unaltered,elevator_door,2,low-intensity
49,137,unaltered,hammering,6,high-intensity
49,138,reverb,pool_balls_colliding,5,high-intensity
49,139,reverb,busaccelerating,7,low-intensity
49,140,reverb,seagulls,6,high-intensity
49,141,reverb,walking_on_gravel,5,low-intensity
49,142,reverb,tearing,5,low-intensity
49,143,reverb,gavel,6,high-intensity
49,144,unaltered,doorbell,4,high-intensity
49,145,unaltered,chicken_clucking,5,low-intensity
49,146,unaltered,winding_up_a_device,2,low-intensity
49,147,unaltered,door_knocking,5,high-intensity
49,148,reverb,pouring_liquid,5,low-intensity
49,149,reverb,running_up_stairs,5,low-intensity
49,150,reverb,camera_snapping_photos,5,low-intensity
49,151,unaltered,ballooninflating,4,low-intensity
49,152,unaltered,thunder,9,high-intensity
49,153,unaltered,squeaky_toy,5,high-intensity
49,154,reverb,wings_flapping,5,low-intensity
49,155,reverb,car_crash,6,high-intensity
49,156,reverb,cat_purring,8,low-intensity
49,157,reverb,airhockey,6,high-intensity
49,158,unaltered,dog_barking,5,high-intensity
49,159,unaltered,marching,1,high-intensity
49,160,unaltered,computer_startup_sound,2,low-intensity
49,161,reverb,flushing,4,low-intensity
49,162,unaltered,dog_drinking,1,low-intensity
49,163,unaltered,cellphone_vibrating,6,low-intensity
49,164,unaltered,crowd_laughing,2,high-intensity
49,165,unaltered,waves_at_beach,5,high-intensity
49,166,unaltered,popcorn,4,high-intensity
49,167,reverb,car_engine_starting,4,high-intensity
49,168,reverb,lawn_mower,6,high-intensity
49,169,reverb,biting_and_chewing,5,low-intensity
49,170,unaltered,walking_on_leaves,2,low-intensity
49,171,reverb,ping_pong,6,high-intensity
49,172,unaltered,writing_on_paper,1,low-intensity
49,173,unaltered,race_car_passing_by,4,high-intensity
49,174,unaltered,typing,5,low-intensity
49,175,unaltered,dentist_drill,1,high-intensity
49,176,reverb,wolf_howling,5,high-intensity
49,177,reverb,songbird,6,low-intensity
49,178,reverb,water_dripping,6,low-intensity
49,179,unaltered,coughing,6,high-intensity
49,180,reverb,lion_growl_and_roar,5,high-intensity
49,181,reverb,wind,9,low-intensity
49,182,unaltered,dialup_internet,1,high-intensity
49,183,unaltered,laughing,4,high-intensity
49,184,reverb,scream,5,high-intensity
49,185,reverb,hair_dryer,6,high-intensity
49,186,unaltered,bowling_pins_falling,5,high-intensity
49,187,reverb,electric_hand_drill,5,high-intensity
