listener,listener_trial,reverb_condition,sound_heard,distance_rating,typical_source_intensity
97,24,reverb,Ratchet,4,medium-intensity
97,25,reverb,Vacuum,6,high-intensity
97,26,reverb,flag_flapping,2,control-low-intensity
97,27,unaltered,dialup_internet,6,control-low-intensity
97,28,reverb,fireworks,4,control-high-intensity
97,29,reverb,SuitcaseRolling,5,low-intensity
97,30,reverb,SprayCanShake,7,medium-intensity
97,31,unaltered,slicing_bread,4,control-low-intensity
97,32,unaltered,glass_shattering,4,control-low-intensity
97,33,unaltered,drinking,1,control-low-intensity
97,34,reverb,printing,1,control-low-intensity
97,35,reverb,car_idling,8,control-low-intensity
97,36,reverb,Blender,8,high-intensity
97,37,unaltered,finger_tapping,4,control-low-intensity
97,38,reverb,cuckoo_clock,8,control-low-intensity
97,39,reverb,CrumplingPaper,5,medium-intensity
97,40,reverb,HandsRubbing,7,low-intensity
97,41,unaltered,NailsFromBox,5,medium-intensity
97,42,unaltered,SawingWood,1,medium-intensity
97,43,unaltered,frog_croaking,6,control-low-intensity
97,44,unaltered,scream,4,control-high-intensity
97,45,reverb,boat_horn,8,control-low-intensity
97,46,reverb,Scissors,5,low-intensity
97,47,unaltered,Drill,4,high-intensity
97,48,reverb,Chainsaw,5,high-intensity
97,49,reverb,train_passing_by,4,control-high-intensity
97,50,unaltered,BiteChewApple,4,low-intensity
97,51,unaltered,clock_ticking,5,control-low-intensity
97,52,reverb,computer_startup_sound,1,control-low-intensity
97,53,reverb,pool_balls_colliding,7,control-low-intensity
97,54,unaltered,Hatchet,4,medium-intensity
97,55,unaltered,ElectricCanOpener,4,high-intensity
97,56,reverb,breathing,5,control-low-intensity
97,57,reverb,rotary_telephone_dialer,5,control-low-intensity
97,58,unaltered,humming,2,control-low-intensity
97,59,unaltered,owl_hooting,7,control-low-intensity
97,60,unaltered,PeelingVegetable,2,low-intensity
97,61,reverb,Shovel,6,low-intensity
97,62,unaltered,chainsaw_revving,2,control-high-intensity
97,63,reverb,WalkingLeaves,6,medium-intensity
97,64,unaltered,BoilingKettle,1,medium-intensity
97,65,reverb,kettle_whistling,5,control-low-intensity
97,66,unaltered,Typing,1,low-intensity
97,67,reverb,race_car_passing_by,7,control-high-intensity
97,68,unaltered,dentist_drill,5,control-low-intensity
97,69,reverb,cash_register,4,control-low-intensity
97,70,unaltered,FootstepsInSand,4,low-intensity
97,71,reverb,duck_quack,1,control-low-intensity
97,72,reverb,scratching,6,control-low-intensity
97,73,unaltered,blender,2,control-low-intensity
97,74,unaltered,writing_on_paper,1,control-low-intensity
97,75,unaltered,HairDryer,5,high-intensity
97,76,reverb,wolf_howling,6,control-low-intensity
97,77,unaltered,crowd_cheering,6,control-high-intensity
97,78,reverb,GlassSmash,5,high-intensity
97,79,reverb,CompressedAirSpray,6,high-intensity
97,80,reverb,LeafBlower,7,high-intensity
97,81,reverb,cutting_with_scissors,6,control-low-intensity
97,82,unaltered,HammerMetal,5,high-intensity
97,83,unaltered,motorcycle_reving,8,control-high-intensity
97,84,unaltered,coloring,5,control-low-intensity
97,85,reverb,shower,2,control-low-intensity
97,86,unaltered,bear,6,control-low-intensity
97,87,unaltered,ElectricShaver,4,medium-intensity
97,88,unaltered,pig_snorting,8,control-low-intensity
97,89,unaltered,ChoppingVegetables,6,low-intensity
97,90,unaltered,siren,6,control-high-intensity
97,91,reverb,car_accelerating,5,control-low-intensity
97,92,reverb,train_whistle,7,control-high-intensity
97,93,unaltered,RustlingBranch,1,low-intensity
97,94,unaltered,DroppingStones,2,high-intensity
97,95,unaltered,bus,5,control-low-intensity
97,96,unaltered,ClankingDishes,2,medium-intensity
97,97,unaltered,FootsepsInPebble,6,medium-intensity
97,98,unaltered,thunder,9,control-high-intensity
97,99,unaltered,electric_shaver,5,control-low-intensity
97,100,reverb,jackhammer,7,control-high-intensity
97,101,reverb,hair_dryer,7,control-low-intensity
97,102,reverb,whispering,6,control-low-intensity
97,103,reverb,PepperGrinder,5,low-intensity
97,104,reverb,Stapler,5,medium-intensity
97,105,unaltered,writing_on_a_chalkboard,5,control-low-intensity
97,106,unaltered,WaterSplash,2,low-intensity
97,107,unaltered,heart_beat,1,control-low-intensity
97,108,unaltered,bees_buzzing,1,control-low-intensity
97,109,unaltered,motorboat,4,control-high-intensity
97,110,reverb,grandfather_clock_chimes,8,control-low-intensity
97,111,unaltered,airplane_taking_off,4,control-high-intensity
97,112,reverb,waves_at_beach,7,control-low-intensity
97,113,unaltered,PouringLiquid,1,low-intensity
97,114,reverb,vegetable_peeler,6,control-low-intensity
97,115,unaltered,cow_mooing,4,control-low-intensity
97,116,reverb,typing,5,control-low-intensity
98,1,unaltered,motorboat,4,control-high-intensity
98,2,unaltered,Scissors,5,low-intensity
98,3,reverb,Velcro,4,medium-intensity
98,4,unaltered,dentist_drill,1,control-low-intensity
98,5,reverb,BranchTrimmer,5,low-intensity
98,6,unaltered,BicycleFreewheel,4,medium-intensity
98,7,unaltered,cow_mooing,4,control-low-intensity
98,8,reverb,Typing,8,low-intensity
98,9,unaltered,bear,8,control-low-intensity
98,10,unaltered,airplane_taking_off,9,control-high-intensity
98,11,reverb,NailsFromBox,1,medium-intensity
98,12,reverb,duck_quack,6,control-low-intensity
98,13,unaltered,car_skidding,4,control-low-intensity
98,14,reverb,vegetable_peeler,4,control-low-intensity
98,15,reverb,car_crash,2,control-high-intensity
98,16,reverb,crowd_cheering,2,control-high-intensity
98,17,unaltered,Shovel,1,low-intensity
98,18,unaltered,fireworks,9,control-high-intensity
98,19,unaltered,ClankingDishes,1,medium-intensity
98,20,reverb,motorcycle_reving,6,control-high-intensity
98,21,reverb,typing,6,control-low-intensity
98,22,unaltered,Chainsaw,7,high-intensity
98,23,unaltered,shuffling_cards,4,control-low-intensity
98,24,reverb,breathing,4,control-low-intensity
98,25,reverb,clock_ticking,6,control-low-intensity
98,26,reverb,Hatchet,2,medium-intensity
98,27,unaltered,BiteChewApple,5,low-intensity
98,28,reverb,waves_at_beach,7,control-low-intensity
98,29,unaltered,Drill,4,high-intensity
98,30,unaltered,writing_on_paper,4,control-low-intensity
98,31,reverb,HandsRubbing,4,low-intensity
98,32,unaltered,kettle_whistling,2,control-low-intensity
98,33,reverb,thunder,7,control-high-intensity
98,34,reverb,spraying,5,control-low-intensity
98,35,unaltered,shower,4,control-low-intensity
98,36,unaltered,wolf_howling,7,control-low-intensity
98,37,reverb,train_passing_by,7,control-high-intensity
98,38,unaltered,pool_balls_colliding,6,control-low-intensity
98,39,reverb,cuckoo_clock,6,control-low-intensity
98,40,unaltered,train_whistle,5,control-high-intensity
98,41,unaltered,CoffeeBeanGrinder,5,high-intensity
98,42,unaltered,HairDryer,4,high-intensity
98,43,reverb,ChoppingVegetables,5,low-intensity
98,44,reverb,busaccelerating,7,control-low-intensity
98,45,unaltered,heart_beat,7,control-low-intensity
98,46,reverb,Ratchet,2,medium-intensity
98,47,unaltered,fire_alarm,5,control-high-intensity
98,48,reverb,train_warning_bell,6,control-high-intensity
98,49,reverb,finger_tapping,6,control-low-intensity
98,50,unaltered,dialup_internet,1,control-low-intensity
98,51,reverb,SawingWood,6,medium-intensity
98,52,unaltered,Stapler,2,medium-intensity
98,53,reverb,printing,8,control-low-intensity
98,54,reverb,ElectricShaver,5,medium-intensity
98,55,unaltered,BicycleBell,2,high-intensity
98,56,reverb,FootstepsInSand,6,low-intensity
98,57,unaltered,angry_shouting,4,control-low-intensity
98,58,unaltered,DroppingStones,5,high-intensity
98,59,reverb,LeafBlower,4,high-intensity
98,60,unaltered,bus,6,control-low-intensity
98,61,unaltered,blender,6,control-low-intensity
98,62,reverb,car_idling,5,control-low-intensity
98,63,reverb,boat_horn,8,control-low-intensity
98,64,reverb,owl_hooting,2,control-low-intensity
98,65,reverb,race_car_passing_by,5,control-high-intensity
98,66,reverb,frog_croaking,6,control-low-intensity
98,67,unaltered,SprayCanShake,6,medium-intensity
98,68,reverb,cutting_with_scissors,6,control-low-intensity
98,69,unaltered,WalkingLeaves,4,medium-intensity
98,70,reverb,writing_on_a_chalkboard,4,control-low-intensity
98,71,unaltered,scream,1,control-high-intensity
98,72,reverb,horse_neighing,5,control-low-intensity
98,73,reverb,rotary_telephone_dialer,1,control-low-intensity
98,74,unaltered,scratching,2,control-low-intensity
98,75,unaltered,bowling_pins_falling,5,control-low-intensity
98,76,unaltered,jackhammer,6,control-high-intensity
98,77,reverb,PouringLiquid,4,low-intensity
98,78,unaltered,WaterSplash,1,low-intensity
98,79,unaltered,pig_snorting,5,control-low-intensity
98,80,unaltered,horse_galloping,8,control-low-intensity
98,81,reverb,glass_shattering,7,control-low-intensity
98,82,unaltered,Lawnmower,6,high-intensity
98,83,unaltered,Vacuum,2,high-intensity
98,84,unaltered,Blender,5,high-intensity
98,85,unaltered,PeelingVegetable,5,low-intensity
98,86,reverb,slicing_bread,1,control-low-intensity
98,87,unaltered,electric_shaver,2,control-low-intensity
98,88,reverb,cash_register,4,control-low-intensity
98,89,reverb,car_accelerating,5,control-low-intensity
98,90,unaltered,coloring,6,control-low-intensity
98,91,unaltered,cat_purring,4,control-low-intensity
98,92,reverb,drinking,4,control-low-intensity
98,93,unaltered,whispering,1,control-low-intensity
98,94,reverb,humming,7,control-low-intensity
98,95,reverb,GlassSmash,4,high-intensity
98,96,reverb,SuitcaseRolling,4,low-intensity
98,97,unaltered,computer_startup_sound,2,control-low-intensity
98,98,reverb,CoinDrop,5,medium-intensity
98,99,reverb,CrumplingPaper,1,medium-intensity
98,100,reverb,flushing,4,control-low-intensity
98,101,unaltered,grandfather_clock_chimes,8,control-low-intensity
98,102,reverb,flag_flapping,5,control-low-intensity
98,103,unaltered,HammerNail,6,high-intensity
98,104,reverb,PepperGrinder,5,low-intensity
98,105,unaltered,BoilingKettle,2,medium-intensity
98,106,unaltered,HammerMetal,4,high-intensity
98,107,unaltered,chainsaw_revving,6,control-high-intensity
98,108,reverb,bees_buzzing,7,control-low-intensity
98,109,unaltered,CompressedAirSpray,1,high-intensity
98,110,reverb,RustlingBranch,5,low-intensity
98,111,unaltered,rubbing_hands,5,control-low-intensity
98,112,unaltered,siren,5,control-high-intensity
98,113,unaltered,ElectricCanOpener,4,high-intensity
98,114,reverb,FootsepsInPebble,5,medium-intensity
98,115,unaltered,hair_dryer,5,control-low-intensity
98,116,reverb,explosion,8,control-high-intensity
99,1,unaltered,HammerNail,4,high-intensity
99,2,unaltered,printing,5,control-low-intensity
99,3,reverb,crowd_cheering,8,control-high-intensity
99,4,unaltered,CompressedAirSpray,6,high-intensity
99,5,reverb,HairDryer,7,high-intensity
99,6,reverb,FootsepsInPebble,4,medium-intensity
99,7,unaltered,BoilingKettle,5,medium-intensity
99,8,reverb,CrumplingPaper,4,medium-intensity
99,9,reverb,flushing,6,control-low-intensity
99,10,reverb,spraying,7,control-low-intensity
99,11,reverb,car_crash,9,control-high-intensity
99,12,unaltered,SprayCanShake,2,medium-intensity
99,13,reverb,duck_quack,5,control-low-intensity
99,14,unaltered,horse_galloping,2,control-low-intensity
99,15,unaltered,horse_neighing,5,control-low-intensity
99,16,unaltered,ChoppingVegetables,1,low-intensity
99,17,unaltered,flag_flapping,2,control-low-intensity
99,18,reverb,PeelingVegetable,2,low-intensity
99,19,unaltered,BranchTrimmer,2,low-intensity
99,20,reverb,explosion,4,control-high-intensity
99,21,unaltered,chainsaw_revving,8,control-high-intensity
99,22,reverb,siren,6,control-high-intensity
99,23,unaltered,Chainsaw,5,high-intensity
99,24,unaltered,humming,5,control-low-intensity
99,25,reverb,car_idling,7,control-low-intensity
99,26,unaltered,GlassSmash,4,high-intensity
99,27,unaltered,DroppingStones,2,high-intensity
99,28,reverb,Ratchet,5,medium-intensity
99,29,unaltered,cuckoo_clock,6,control-low-intensity
99,30,unaltered,scratching,5,control-low-intensity
99,31,unaltered,slicing_bread,2,control-low-intensity
99,32,unaltered,writing_on_a_chalkboard,5,control-low-intensity
99,33,unaltered,CoffeeBeanGrinder,6,high-intensity
99,34,unaltered,frog_croaking,5,control-low-intensity
99,35,reverb,pig_snorting,6,control-low-intensity
99,36,unaltered,train_warning_bell,7,control-high-intensity
99,37,unaltered,vegetable_peeler,4,control-low-intensity
99,38,reverb,Vacuum,7,high-intensity
99,39,unaltered,glass_shattering,4,control-low-intensity
99,40,reverb,pool_balls_colliding,4,control-low-intensity
99,41,reverb,cutting_with_scissors,5,control-low-intensity
99,42,reverb,kettle_whistling,7,control-low-intensity
99,43,reverb,FootstepsInSand,4,low-intensity
99,44,reverb,bees_buzzing,7,control-low-intensity
99,45,reverb,Lawnmower,4,high-intensity
99,46,reverb,CoinDrop,5,medium-intensity
99,47,reverb,airplane_taking_off,2,control-high-intensity
99,48,unaltered,waves_at_beach,5,control-low-intensity
99,49,unaltered,cow_mooing,6,control-low-intensity
99,50,unaltered,train_whistle,9,control-high-intensity
99,51,reverb,NailsFromBox,1,medium-intensity
99,52,unaltered,ElectricShaver,4,medium-intensity
99,53,unaltered,bus,6,control-low-intensity
99,54,unaltered,typing,5,control-low-intensity
99,55,reverb,drinking,4,control-low-intensity
99,56,unaltered,jackhammer,6,control-high-intensity
99,57,unaltered,PouringLiquid,5,low-intensity
99,58,unaltered,finger_tapping,1,control-low-intensity
99,59,unaltered,dentist_drill,5,control-low-intensity
99,60,reverb,dialup_internet,5,control-low-intensity
99,61,unaltered,BicycleFreewheel,6,medium-intensity
99,62,reverb,RustlingBranch,2,low-intensity
99,63,unaltered,bowling_pins_falling,6,control-low-intensity
99,64,unaltered,car_accelerating,5,control-low-intensity
99,65,reverb,shower,5,control-low-intensity
99,66,reverb,ElectricCanOpener,5,high-intensity
99,67,unaltered,HammerMetal,5,high-intensity
99,68,unaltered,SawingWood,4,medium-intensity
99,69,unaltered,cash_register,5,control-low-intensity
99,70,reverb,HandsRubbing,5,low-intensity
99,71,unaltered,whispering,8,control-low-intensity
99,72,reverb,Hatchet,7,medium-intensity
99,73,unaltered,clock_ticking,4,control-low-intensity
99,74,unaltered,rotary_telephone_dialer,5,control-low-intensity
99,75,reverb,hair_dryer,4,control-low-intensity
99,76,reverb,Scissors,4,low-intensity
99,77,reverb,boat_horn,8,control-low-intensity
99,78,reverb,motorcycle_reving,7,control-high-intensity
99,79,reverb,train_passing_by,5,control-high-intensity
99,80,reverb,scream,6,control-high-intensity
99,81,unaltered,WalkingLeaves,6,medium-intensity
99,82,unaltered,owl_hooting,7,control-low-intensity
99,83,reverb,Typing,6,low-intensity
99,84,reverb,SuitcaseRolling,6,low-intensity
99,85,reverb,electric_shaver,7,control-low-intensity
99,86,reverb,rubbing_hands,2,control-low-intensity
99,87,reverb,PepperGrinder,5,low-intensity
99,88,unaltered,motorboat,5,control-high-intensity
99,89,reverb,heart_beat,7,control-low-intensity
99,90,unaltered,BiteChewApple,2,low-intensity
99,91,unaltered,fire_alarm,2,control-high-intensity
99,92,unaltered,Shovel,1,low-intensity
99,93,reverb,bear,5,control-low-intensity
99,94,reverb,cat_purring,4,control-low-intensity
99,95,reverb,shuffling_cards,6,control-low-intensity
99,96,unaltered,ClankingDishes,2,medium-intensity
99,97,reverb,computer_startup_sound,2,control-low-intensity
99,98,unaltered,BicycleBell,5,high-intensity
99,99,unaltered,thunder,4,control-high-intensity
99,100,unaltered,fireworks,9,control-high-intensity
99,101,unaltered,angry_shouting,4,control-low-intensity
99,102,unaltered,busaccelerating,4,control-low-intensity
99,103,unaltered,writing_on_paper,1,control-low-intensity
99,104,unaltered,grandfather_clock_chimes,5,control-low-intensity
99,105,reverb,Blender,4,high-intensity
99,106,reverb,breathing,5,control-low-intensity
99,107,unaltered,wolf_howling,5,control-low-intensity
99,108,unaltered,WaterSplash,7,low-intensity
99,109,unaltered,car_skidding,6,control-low-intensity
99,110,unaltered,LeafBlower,1,high-intensity
99,111,unaltered,coloring,4,control-low-intensity
99,112,unaltered,Drill,5,high-intensity
99,113,reverb,Stapler,5,medium-intensity
99,114,reverb,blender,7,control-low-intensity
99,115,unaltered,Velcro,2,medium-intensity
99,116,reverb,race_car_passing_by,9,control-high-intensity
100,1,unaltered,Stapler,2,medium-intensity
100,2,reverb,vegetable_peeler,1,control-low-intensity
100,3,reverb,rotary_telephone_dialer,2,control-low-intensity
100,4,reverb,humming,4,control-low-intensity
100,5,reverb,car_crash,6,control-high-intensity
100,6,unaltered,frog_croaking,6,control-low-intensity
100,7,reverb,waves_at_beach,4,control-low-intensity
100,8,unaltered,hair_dryer,5,control-low-intensity
100,9,reverb,SprayCanShake,6,medium-intensity
100,10,unaltered,whispering,1,control-low-intensity
100,11,unaltered,finger_tapping,4,control-low-intensity
100,12,reverb,train_whistle,7,control-high-intensity
100,13,unaltered,FootsepsInPebble,2,medium-intensity
100,14,unaltered,SuitcaseRolling,7,low-intensity
100,15,unaltered,bees_buzzing,4,control-low-intensity
100,16,unaltered,thunder,6,control-high-intensity
100,17,unaltered,duck_quack,5,control-low-intensity
100,18,reverb,horse_galloping,2,control-low-intensity
100,19,reverb,Drill,8,high-intensity
100,20,unaltered,boat_horn,4,control-low-intensity
100,21,reverb,PepperGrinder,5,low-intensity
100,22,unaltered,shuffling_cards,1,control-low-intensity
100,23,unaltered,motorboat,6,control-high-intensity
100,24,unaltered,writing_on_paper,1,control-low-intensity
100,25,reverb,fire_alarm,4,control-high-intensity
100,26,unaltered,pool_balls_colliding,5,control-low-intensity
100,27,unaltered,RustlingBranch,7,low-intensity
100,28,reverb,spraying,4,control-low-intensity
100,29,unaltered,Vacuum,2,high-intensity
100,30,reverb,Typing,8,low-intensity
100,31,unaltered,ClankingDishes,2,medium-intensity
100,32,reverb,drinking,2,control-low-intensity
100,33,unaltered,HairDryer,5,high-intensity
100,34,reverb,dialup_internet,1,control-low-intensity
100,35,reverb,HandsRubbing,7,low-intensity
100,36,unaltered,chainsaw_revving,5,control-high-intensity
100,37,reverb,printing,2,control-low-intensity
100,38,reverb,coloring,8,control-low-intensity
100,39,reverb,blender,6,control-low-intensity
100,40,unaltered,writing_on_a_chalkboard,1,control-low-intensity
100,41,unaltered,bowling_pins_falling,5,control-low-intensity
100,42,unaltered,HammerNail,5,high-intensity
100,43,unaltered,jackhammer,4,control-high-intensity
100,44,reverb,PeelingVegetable,7,low-intensity
100,45,reverb,fireworks,6,control-high-intensity
100,46,unaltered,owl_hooting,1,control-low-intensity
100,47,reverb,CoffeeBeanGrinder,7,high-intensity
100,48,reverb,FootstepsInSand,6,low-intensity
100,49,unaltered,clock_ticking,5,control-low-intensity
100,50,reverb,LeafBlower,4,high-intensity
100,51,reverb,cat_purring,5,control-low-intensity
100,52,reverb,angry_shouting,5,control-low-intensity
100,53,unaltered,slicing_bread,5,control-low-intensity
100,54,reverb,train_passing_by,7,control-high-intensity
100,55,reverb,flag_flapping,6,control-low-intensity
100,56,reverb,kettle_whistling,7,control-low-intensity
100,57,unaltered,car_idling,4,control-low-intensity
100,58,unaltered,CrumplingPaper,4,medium-intensity
100,59,unaltered,BranchTrimmer,5,low-intensity
100,60,unaltered,ElectricCanOpener,4,high-intensity
100,61,reverb,horse_neighing,5,control-low-intensity
100,62,unaltered,Ratchet,5,medium-intensity
100,63,unaltered,crowd_cheering,6,control-high-intensity
100,64,unaltered,Hatchet,5,medium-intensity
100,65,unaltered,Lawnmower,5,high-intensity
100,66,reverb,Shovel,2,low-intensity
100,67,reverb,motorcycle_reving,7,control-high-intensity
100,68,reverb,ElectricShaver,6,medium-intensity
100,69,reverb,Velcro,4,medium-intensity
100,70,reverb,explosion,8,control-high-intensity
100,71,unaltered,scream,6,control-high-intensity
100,72,unaltered,rubbing_hands,1,control-low-intensity
100,73,unaltered,Scissors,2,low-intensity
100,74,reverb,car_skidding,4,control-low-intensity
100,75,unaltered,BoilingKettle,4,medium-intensity
100,76,unaltered,flushing,5,control-low-intensity
100,77,unaltered,CompressedAirSpray,4,high-intensity
100,78,reverb,grandfather_clock_chimes,1,control-low-intensity
100,79,reverb,electric_shaver,2,control-low-intensity
100,80,unaltered,WaterSplash,4,low-intensity
100,81,unaltered,cutting_with_scissors,4,control-low-intensity
100,82,unaltered,glass_shattering,9,control-low-intensity
100,83,reverb,WalkingLeaves,6,medium-intensity
100,84,reverb,shower,5,control-low-intensity
100,85,reverb,computer_startup_sound,4,control-low-intensity
100,86,reverb,breathing,4,control-low-intensity
100,87,reverb,dentist_drill,5,control-low-intensity
100,88,reverb,race_car_passing_by,8,control-high-intensity
100,89,unaltered,cash_register,5,control-low-intensity
100,90,reverb,siren,8,control-high-intensity
100,91,reverb,cuckoo_clock,5,control-low-intensity
100,92,reverb,GlassSmash,6,high-intensity
100,93,unaltered,car_accelerating,1,control-low-intensity
100,94,unaltered,CoinDrop,5,medium-intensity
100,95,reverb,bus,5,control-low-intensity
100,96,unaltered,airplane_taking_off,6,control-high-intensity
100,97,unaltered,BicycleFreewheel,4,medium-intensity
100,98,reverb,scratching,1,control-low-intensity
100,99,unaltered,Chainsaw,5,high-intensity
100,100,reverb,NailsFromBox,5,medium-intensity
100,101,unaltered,heart_beat,4,control-low-intensity
100,102,reverb,wolf_howling,6,control-low-intensity
100,103,reverb,HammerMetal,6,high-intensity
100,104,unaltered,PouringLiquid,6,low-intensity
100,105,unaltered,cow_mooing,4,control-low-intensity
100,106,reverb,bear,5,control-low-intensity
100,107,reverb,BiteChewApple,5,low-intensity
100,108,reverb,Blender,7,high-intensity
100,109,reverb,pig_snorting,8,control-low-intensity
100,110,reverb,train_warning_bell,5,control-high-intensity
100,111,unaltered,busaccelerating,7,control-low-intensity
100,112,unaltered,DroppingStones,6,high-intensity
100,113,reverb,typing,4,control-low-intensity
100,114,reverb,ChoppingVegetables,6,low-intensity
100,115,reverb,SawingWood,2,medium-intensity
100,116,unaltered,BicycleBell,1,high-intensity
101,1,unaltered,GlassSmash,5,high-intensity
101,2,reverb,hair_dryer,5,control-low-intensity
101,3,reverb,electric_shaver,6,control-low-intensity
101,4,reverb,coloring,4,control-low-intensity
101,5,reverb,PepperGrinder,2,low-intensity
101,6,unaltered,dentist_drill,6,control-low-intensity
101,7,unaltered,siren,5,control-high-intensity
101,8,unaltered,WalkingLeaves,4,medium-intensity
101,9,unaltered,cuckoo_clock,2,control-low-intensity
101,10,reverb,bowling_pins_falling,5,control-low-intensity
101,11,unaltered,busaccelerating,5,control-low-intensity
101,12,reverb,NailsFromBox,2,medium-intensity
101,13,unaltered,flag_flapping,2,control-low-intensity
101,14,unaltered,cash_register,5,control-low-intensity
101,15,reverb,cutting_with_scissors,7,control-low-intensity
101,16,unaltered,finger_tapping,2,control-low-intensity
101,17,unaltered,spraying,1,control-low-intensity
101,18,unaltered,duck_quack,6,control-low-intensity
101,19,reverb,train_warning_bell,6,control-high-intensity
101,20,reverb,HammerMetal,5,high-intensity
101,21,unaltered,dialup_internet,6,control-low-intensity
101,22,reverb,race_car_passing_by,6,control-high-intensity
101,23,reverb,PeelingVegetable,5,low-intensity
101,24,unaltered,wolf_howling,6,control-low-intensity
101,25,unaltered,Shovel,2,low-intensity
101,26,unaltered,WaterSplash,5,low-intensity
101,27,unaltered,glass_shattering,2,control-low-intensity
101,28,reverb,scream,4,control-high-intensity
101,29,unaltered,airplane_taking_off,6,control-high-intensity
101,30,unaltered,car_idling,5,control-low-intensity
101,31,unaltered,BoilingKettle,9,medium-intensity
101,32,unaltered,fire_alarm,5,control-high-intensity
101,33,reverb,fireworks,7,control-high-intensity
101,34,reverb,boat_horn,5,control-low-intensity
101,35,reverb,CompressedAirSpray,1,high-intensity
101,36,unaltered,BiteChewApple,5,low-intensity
101,37,unaltered,heart_beat,6,control-low-intensity
101,38,reverb,chainsaw_revving,4,control-high-intensity
101,39,reverb,SawingWood,5,medium-intensity
101,40,reverb,SuitcaseRolling,6,low-intensity
101,41,unaltered,car_crash,6,control-high-intensity
101,42,reverb,writing_on_paper,4,control-low-intensity
101,43,unaltered,thunder,9,control-high-intensity
101,44,unaltered,shower,7,control-low-intensity
101,45,reverb,motorboat,6,control-high-intensity
101,46,reverb,bees_buzzing,2,control-low-intensity
101,47,reverb,Typing,5,low-intensity
101,48,reverb,HandsRubbing,6,low-intensity
101,49,reverb,clock_ticking,4,control-low-intensity
101,50,unaltered,bear,5,control-low-intensity
101,51,unaltered,typing,1,control-low-intensity
101,52,reverb,FootstepsInSand,6,low-intensity
101,53,unaltered,car_skidding,7,control-low-intensity
101,54,unaltered,cow_mooing,5,control-low-intensity
101,55,reverb,train_whistle,5,control-high-intensity
101,56,unaltered,drinking,2,control-low-intensity
101,57,reverb,ClankingDishes,2,medium-intensity
101,58,reverb,ElectricCanOpener,4,high-intensity
101,59,reverb,owl_hooting,4,control-low-intensity
101,60,reverb,flushing,5,control-low-intensity
101,61,unaltered,whispering,4,control-low-intensity
101,62,reverb,rotary_telephone_dialer,5,control-low-intensity
101,63,unaltered,Velcro,5,medium-intensity
101,64,unaltered,grandfather_clock_chimes,7,control-low-intensity
101,65,reverb,breathing,6,control-low-intensity
101,66,reverb,computer_startup_sound,5,control-low-intensity
101,67,unaltered,DroppingStones,5,high-intensity
101,68,reverb,Stapler,6,medium-intensity
101,69,reverb,PouringLiquid,5,low-intensity
101,70,unaltered,waves_at_beach,5,control-low-intensity
101,71,unaltered,shuffling_cards,4,control-low-intensity
101,72,reverb,car_accelerating,6,control-low-intensity
101,73,reverb,kettle_whistling,5,control-low-intensity
101,74,reverb,vegetable_peeler,1,control-low-intensity
101,75,reverb,motorcycle_reving,6,control-high-intensity
101,76,unaltered,HammerNail,1,high-intensity
101,77,unaltered,Hatchet,2,medium-intensity
101,78,unaltered,BicycleBell,1,high-intensity
101,79,unaltered,BranchTrimmer,5,low-intensity
101,80,unaltered,CoffeeBeanGrinder,2,high-intensity
101,81,unaltered,printing,5,control-low-intensity
101,82,unaltered,slicing_bread,1,control-low-intensity
101,83,reverb,explosion,1,control-high-intensity
101,84,reverb,Scissors,5,low-intensity
101,85,reverb,angry_shouting,4,control-low-intensity
101,86,reverb,Blender,6,high-intensity
101,87,unaltered,CoinDrop,6,medium-intensity
101,88,unaltered,ChoppingVegetables,4,low-intensity
101,89,reverb,ElectricShaver,6,medium-intensity
101,90,reverb,FootsepsInPebble,7,medium-intensity
101,91,unaltered,pool_balls_colliding,2,control-low-intensity
101,92,reverb,frog_croaking,6,control-low-intensity
101,93,unaltered,humming,2,control-low-intensity
101,94,unaltered,horse_neighing,6,control-low-intensity
101,95,unaltered,Vacuum,4,high-intensity
101,96,reverb,train_passing_by,5,control-high-intensity
101,97,unaltered,SprayCanShake,1,medium-intensity
101,98,unaltered,bus,4,control-low-intensity
101,99,unaltered,horse_galloping,7,control-low-intensity
101,100,unaltered,BicycleFreewheel,4,medium-intensity
101,101,reverb,jackhammer,7,control-high-intensity
101,102,reverb,writing_on_a_chalkboard,4,control-low-intensity
101,103,reverb,cat_purring,7,control-low-intensity
101,104,unaltered,crowd_cheering,5,control-high-intensity
101,105,reverb,HairDryer,4,high-intensity
101,106,unaltered,Chainsaw,5,high-intensity
101,107,unaltered,CrumplingPaper,4,medium-intensity
101,108,reverb,blender,5,control-low-intensity
101,109,reverb,Drill,5,high-intensity
101,110,unaltered,LeafBlower,4,high-intensity
101,111,unaltered,rubbing_hands,1,control-low-intensity
101,112,unaltered,scratching,6,control-low-intensity
101,113,unaltered,RustlingBranch,5,low-intensity
101,114,reverb,Ratchet,4,medium-intensity
101,115,unaltered,pig_snorting,1,control-low-intensity
101,116,reverb,Lawnmower,5,high-intensity
102,1,unaltered,slicing_bread,1,control-low-intensity
102,2,reverb,motorboat,6,control-high-intensity
102,3,reverb,BranchTrimmer,6,low-intensity
102,4,reverb,whispering,5,control-low-intensity
102,5,unaltered,fireworks,9,control-high-intensity
102,6,unaltered,computer_startup_sound,5,control-low-intensity
